"Rank","Change","Category","App","Publisher","Price","Inapp","Date","CRScore","URL(Address)"
"1","-","Adventure","Minecraft","Mojang","¥860","","2011-11-17","230244","https://itunes.apple.com/JP/app/id479516143"
"2","+18","Role Playing","モンスターファーム","KOEI TECMO GAMES CO., LTD.","¥1,960","追加セーブデータ枠No.3 : ¥120 / 追加セーブデータ枠No.5 : ¥120 / 追加セーブデータ枠No.7 : ¥120","2019-11-28","141869","https://itunes.apple.com/JP/app/id1475043597"
"3","new","Strategy","カプセルさーばんと","Notes Co.,Ltd.","¥730","","2019-12-19","120000","https://itunes.apple.com/JP/app/id1488897416"
"4","+1","Utilities","280blocker : コンテンツブロッカー280","Yoko Yamamoto","¥500","","2016-01-08","61729","https://itunes.apple.com/JP/app/id1071235820"
"5","+17","Strategy","Plague Inc. -伝染病株式会社-","Ndemic Creations","¥120","","2012-05-25","38044","https://itunes.apple.com/JP/app/id525818839"
"6","+260","Strategy","まんが一本道〆","Kairosoft Co.,Ltd","¥730","","2016-05-15","37319","https://itunes.apple.com/JP/app/id1113923256"
"7","+29","Role Playing","クロノ・トリガー （アップグレード版）","SQUARE ENIX","¥1,220","","2011-12-09","36921","https://itunes.apple.com/JP/app/id479428095"
"8","+6","Role Playing","ドラゴンクエストV 天空の花嫁","SQUARE ENIX","¥1,840","","2014-12-12","35653","https://itunes.apple.com/JP/app/id933111586"
"9","-5","Role Playing","ドラゴンクエストモンスターズテリーのワンダーランドRETRO","SQUARE ENIX","¥1,480","","2019-11-06","34401","https://itunes.apple.com/JP/app/id1456714515"
"10","+6","Role Playing","ドラゴンクエストモンスターズ　テリーのワンダーランドSP","SQUARE ENIX","¥2,440","","2018-11-06","31669","https://itunes.apple.com/JP/app/id1372670435"
"11","+4","Action","ヒューマン フォール フラット","EXNOA LLC","¥490","","2019-07-31","29455","https://itunes.apple.com/JP/app/id1468034815"
"12","-9","Role Playing","ロマンシング サガ３","SQUARE ENIX","¥3,420","","2019-11-10","28385","https://itunes.apple.com/JP/app/id1442497118"
"13","new","Photo & Video","Spectreカメラ","Lux Optics LLC","¥490","","2019-03-03","26564","https://itunes.apple.com/JP/app/id1450074595"
"14","-2","Healthcare & Fitness","AutoSleep Watchを使って睡眠を自動で追跡します","Tantsissa","¥490","","2016-12-19","25218","https://itunes.apple.com/JP/app/id1164801111"
"15","-13","Medical","ヒューマン・アナトミー・アトラス2021","Visible Body","¥3,060","","2016-07-27","23332","https://itunes.apple.com/JP/app/id1117998129"
"16","+13","Role Playing","ドラゴンクエストIV 導かれし者たち","SQUARE ENIX","¥1,840","","2014-04-17","23045","https://itunes.apple.com/JP/app/id793749059"
"17","new","Role Playing","魔女の泉4","SUYOUNG JANG","¥610","","2019-12-19","21090","https://itunes.apple.com/JP/app/id1487698320"
"18","+3","Photo & Video","TouchRetouch","ADVA Soft GmbH","¥250","","2010-06-08","19680","https://itunes.apple.com/JP/app/id373311252"
"19","+101","Music","SEVEN's CODE","Applibot Inc.","¥490","120ダイヤ : ¥120 / 370ダイヤ : ¥370 / ダイヤ610個 : ¥610","2019-10-20","18927","https://itunes.apple.com/JP/app/id1424882955"
"20","+50","Casino","パチスロ モンスターハンター 月下雷鳴","CommSeed Corporation","¥250","モードスタートパック : ¥370 / 強制パック : ¥370 / お買い得パック : ¥610","2014-04-22","18196","https://itunes.apple.com/JP/app/id862880884"
"21","-2","Music","DEEMO","Rayark International Limited","¥250","","2013-11-12","17247","https://itunes.apple.com/JP/app/id700637744"
"22","+21","Adventure","FINAL FANTASY VII","SQUARE ENIX","¥1,840","","2015-08-20","16618","https://itunes.apple.com/JP/app/id1021564440"
"23","+3","Casino","SLOTバジリスク～甲賀忍法帖～絆","Universal Entertainment Corporation","¥1,100","セーブ機能 : ¥120 / ウェイトカット : ¥120 / 設定変更 : ¥250","2014-02-20","14380","https://itunes.apple.com/JP/app/id806064177"
"24","+1","Role Playing","ドラゴンクエストVI 幻の大地","SQUARE ENIX","¥1,840","","2015-06-11","14108","https://itunes.apple.com/JP/app/id949737947"
"25","-14","Casino","パチスロ 聖闘士星矢 海皇覚醒","CommSeed Corporation","¥1,220","サウンドパック : ¥250 / サウンドパック : ¥250 / アシストパック : ¥370 / アシストパック : ¥370 / セーブ機能 : ¥120 / セーブ機能 : ¥120","2019-11-07","13937","https://itunes.apple.com/JP/app/id1485528999"
"26","+1","Sportsgame","NBA 2K20","2K","¥730","","2019-09-04","13880","https://itunes.apple.com/JP/app/id1471692155"
"27","-21","Entertainment","SLAM DUNK Talkin' to the Rim","FLOWER INC.","¥250","","2019-11-08","13769","https://itunes.apple.com/JP/app/id1481926931"
"28","-4","Action","Getting Over It","Bennett Foddy","¥610","","2017-12-06","13674","https://itunes.apple.com/JP/app/id1319618742"
"29","+93","Adventure","ロマンシング サガ２","SQUARE ENIX","¥2,200","","2016-03-23","13566","https://itunes.apple.com/JP/app/id1083834924"
"30","+36","Adventure","テラリア","Spike-Chunsoft CO, LTD.","¥610","","2014-05-27","13418","https://itunes.apple.com/JP/app/id793660476"
"31","+3","Role Playing","ドラゴンクエストVIII 空と海と大地と呪われし姫君","SQUARE ENIX","¥1,840","","2013-12-12","13153","https://itunes.apple.com/JP/app/id730263398"
"32","-19","Casino","SLOT劇場版魔法少女まどかマギカ[新編]叛逆の物語","Universal Entertainment Corporation","¥980","セーブ機能 : ¥120 / ウェイトカット : ¥120 / 設定変更 : ¥370","2019-09-26","11874","https://itunes.apple.com/JP/app/id1468064496"
"33","-3","Lifestyle","赤ちゃんの心拍を聞く・My Baby's Beat","MATIS O.M.G LTD","¥610","","2015-03-26","10186","https://itunes.apple.com/JP/app/id959474728"
"34","+12","Utilities","Puffin Browser Pro","CloudMosa, Inc.","¥610","","2010-12-12","9773","https://itunes.apple.com/JP/app/id406239138"
"35","+5","Casino","ミリオンゴッド－神々の凱旋－","Universal Entertainment Corporation","¥1,100","セーブ機能 : ¥120 / ウェイトカット : ¥120 / 設定変更 : ¥250","2015-05-14","9185","https://itunes.apple.com/JP/app/id943336534"
"36","-27","Role Playing","ドラゴンクエストVII　エデンの戦士たち","SQUARE ENIX","¥1,840","","2015-09-17","9131","https://itunes.apple.com/JP/app/id1034159412"
"37","new","Entertainment","黒子のバスケWALK＆ALARM","Tyrell Systems","¥980","キャラクター_黒子 : ¥980 / キャラクター_火神 : ¥980 / キャラクター_青峰 : ¥980","2019-12-12","9064","https://itunes.apple.com/JP/app/id1484299244"
"38","new","Puzzle","Song of Bloom","Philipp Stollenmayer","¥250","","2019-12-18","8806","https://itunes.apple.com/JP/app/id1479162134"
"39","+69","Role Playing","FINAL FANTASY  V","SQUARE ENIX","¥1,840","","2013-03-28","8450","https://itunes.apple.com/JP/app/id609589784"
"40","+21","Adventure","不思議のダンジョン 風来のシレン","Spike-Chunsoft CO, LTD.","¥1,840","","2019-03-12","8434","https://itunes.apple.com/JP/app/id1450144037"
"41","-33","Medical","筋肉とキネシオロジー","Visible Body","¥3,060","","2012-02-28","8318","https://itunes.apple.com/JP/app/id504001448"
"42","+27","Photo & Video","Pro Camera by Moment","Moment Inc.","¥610","","2014-11-18","8284","https://itunes.apple.com/JP/app/id927098908"
"43","new","Photo & Video","NEGAVIEW PRO","HolidayStudio","¥370","","2019-12-08","7967","https://itunes.apple.com/JP/app/id1485548522"
"44","-34","Medical","生理学と病理学","Visible Body","¥3,060","","2019-10-22","7930","https://itunes.apple.com/JP/app/id1477240784"
"45","+2","Photo & Video","ブラックビデオ (BlackVideo)","AppMadang","¥250","","2012-02-17","7920","https://itunes.apple.com/JP/app/id500676238"
"46","+5","Music","hibiku","Katsuhiro Chiba","￦1,200","","2017-10-13","7720","https://itunes.apple.com/JP/app/id673366738"
"47","+389","Card","Reigns","Devolver","¥370","","2016-08-12","7600","https://itunes.apple.com/JP/app/id1114127463"
"48","-9","Simulation","Stardew Valley 「スターデューバレー」","Chucklefish Limited","¥980","","2018-10-23","7417","https://itunes.apple.com/JP/app/id1406710800"
"49","-12","Education","Real英会話","LT Box Co., Ltd.","¥980","","2010-05-26","7359","https://itunes.apple.com/JP/app/id373563219"
"50","-43","Strategy","エバーテイル","ZigZaGame Inc.","0","","2019-03-21","7223","https://itunes.apple.com/JP/app/id1263365153"
"51","-13","Card","ダンジョンメーカー","GameCoaster","¥610","","2018-05-19","7128","https://itunes.apple.com/JP/app/id1359652100"
"52","-21","Education","ニック式英会話ジム","INSTYLE GROUP","¥3,060","","2019-02-19","6942","https://itunes.apple.com/JP/app/id1441895583"
"53","-9","Healthcare & Fitness","メンタルリープ公式アプリ：ワンダーウィーク","Domus Technica","¥490","","2012-05-30","6936","https://itunes.apple.com/JP/app/id529815782"
"54","+1","Action","Grand Theft Auto: San Andreas","Rockstar Games","¥860","","2013-12-12","6759","https://itunes.apple.com/JP/app/id763692274"
"55","-14","Photo & Video","StageCameraPro - 高画質マナー カメラ","sky-nexus Inc.","¥250","","2014-10-19","6629","https://itunes.apple.com/JP/app/id906388170"
"56","+25","Casino","SLOTギルティクラウン","Universal Entertainment Corporation","¥980","セーブ機能 : ¥120 / ウェイトカット : ¥120 / 設定変更 : ¥370","2018-09-06","6589","https://itunes.apple.com/JP/app/id1393887247"
"57","+5","Strategy","Rebel Inc. -反逆の株式会社-","Ndemic Creations","¥250","","2018-12-04","6557","https://itunes.apple.com/JP/app/id1439187947"
"58","+40","Adventure","FINAL FANTASY Ⅸ","SQUARE ENIX","¥2,580","","2016-02-09","6250","https://itunes.apple.com/JP/app/id1041258902"
"59","+119","Role Playing","FINAL FANTASY VI","SQUARE ENIX","¥1,840","","2014-02-06","6189","https://itunes.apple.com/JP/app/id719401542"
"60","-15","Productivity","Forest - 集中力を高める","SEEKRTECH CO., LTD.","¥250","","2014-05-10","6104","https://itunes.apple.com/JP/app/id866450515"
"61","-1","Photo & Video","Photograph+ 一眼トイカメラ","Naoya Maeda","¥120","","2015-10-03","6023","https://itunes.apple.com/JP/app/id1028791881"
