Country,Type,OS,year,month,date type,Rank,Change,Industry,subcategory,App,Publisher,Price,Inapp,Date,CRScore,URL(Address)
JP,FREE,IOS,2020,2,M,1,-,,Finance,PayPay-ペイペイ(キャッシュレスでスマートにお支払い),PayPay Corporation,0.0,,2018-10-05,222584,https://itunes.apple.com/JP/app/id1435783608
JP,FREE,IOS,2020,2,M,2,new,,Role Playing,モンスターハンター ライダーズ,CAPCOM,0.0,"1回限定増量キャンペーン！オーブ1930個 : ¥4,900 / 1回限定増量キャンペーン！オーブ3570個 : ¥9,000 / 1回限定増量キャンペーン！オーブ3570個 : ¥9,000 / 1回限定増量キャンペーン！オーブ4800個 : ¥12,000 / 1回限定増量キャンペーン！オーブ4800個 : ¥12,000",2020-05-28,74221,https://itunes.apple.com/JP/app/id1477150404
JP,FREE,IOS,2020,2,M,3,+8,,Food & Drink,McDonald’s Mobile Order Japan,日本マクドナルド株式会社,0.0,,2020-05-19,56415,https://itunes.apple.com/JP/app/id1315442352
JP,FREE,IOS,2020,2,M,4,-1,,Games,全部押そう,Voodoo,0,,2020-06-16,45301,https://itunes.apple.com/JP/app/id1479551182
JP,FREE,IOS,2020,2,M,5,+1,,Entertainment,Amazon プライム・ビデオ,AMZN Mobile LLC,0,,2020-06-17,44147,https://itunes.apple.com/JP/app/id545519333
JP,FREE,IOS,2020,2,M,6,new,,Action,この素晴らしい世界に祝福を！ファンタスティックデイズ,Sumzap Inc.,0.0,"350クオーツ : ¥370 / 350クオーツ : ¥370 / 1800クオーツ : ¥1,840 / 1800クオーツ : ¥1,840 / 110クオーツ : ¥120 / 110クオーツ : ¥120",2020-05-20,40000,https://itunes.apple.com/JP/app/id1438616438
JP,FREE,IOS,2020,2,M,7,+8,,Finance,d払い－スマホ決済アプリ、キャッシュレスでお支払い,株式会社NTTドコモ,0.0,,2018-04-25,37676,https://itunes.apple.com/JP/app/id1328132872
JP,FREE,IOS,2020,2,M,8,+296,,Games,Pull the Pin,Popcore GmbH,0,,2020-06-19,37548,https://itunes.apple.com/JP/app/id1496150467
JP,FREE,IOS,2020,2,M,9,+46,,Entertainment,SUGAR - 憧れのあの人と電話できるライブ配信アプリ,Sugar Inc.,0.0,,,36409,https://itunes.apple.com/JP/app/id1395793196
JP,FREE,IOS,2020,2,M,10,+9,,Strategy,HUNTER×HUNTER アリーナバトル,"DeNA Co., Ltd.",0.0,ジェニーパック1 : ¥120 / ジェニーパック2 : ¥490 / ジェニーパック3 : ¥980,2020-05-27,35713,https://itunes.apple.com/JP/app/id1443974194
JP,FREE,IOS,2020,2,M,11,+43,,Finance,au WALLET-au PAYも使えるスマホ決済アプリ,KDDI CORPORATION,0.0,,2014-05-21,27943,https://itunes.apple.com/JP/app/id862800897
JP,FREE,IOS,2020,2,M,12,+269,,Action,モンスターストライク,"XFLAG, Inc.",0.0,"オーブ　1個 : ¥120 / オーブ　6個 : ¥610 / オーブ　12個 : ¥1,100",2020-04-27,27523,https://itunes.apple.com/JP/app/id658511662
JP,FREE,IOS,2020,2,M,13,+7,,Food & Drink,Uber Eats のお料理配達,"Uber Technologies, Inc.",0,,2020-06-22,26162,https://itunes.apple.com/JP/app/id1058959277
JP,FREE,IOS,2020,2,M,14,new,,Utilities,Pokémon HOME,The Pokemon Company,0,,2020-06-17,25800,https://itunes.apple.com/JP/app/id1485352913
JP,FREE,IOS,2020,2,M,15,-2,,Photo & Video,Instagram,"Instagram, Inc.",0,,2020-06-22,25548,https://itunes.apple.com/JP/app/id389801252
JP,FREE,IOS,2020,2,M,16,-14,,Productivity,TimeTree [タイムツリー],"TimeTree, Inc.",0,,2020-06-22,25543,https://itunes.apple.com/JP/app/id952578473
JP,FREE,IOS,2020,2,M,17,+385,,Games,Park Master,KAYAC Inc.,0,,2020-06-23,25274,https://itunes.apple.com/JP/app/id1481293953
JP,FREE,IOS,2020,2,M,18,new,,Games,キックフライト,"Grenge, Inc.",0,,2020-06-24,24372,https://itunes.apple.com/JP/app/id1445521758
JP,FREE,IOS,2020,2,M,19,new,,Utilities,迷惑メッセージ・電話ブロック,KDDI CORPORATION,0.0,迷惑メッセージ・電話ブロック : ¥350,2019-11-28,20928,https://itunes.apple.com/JP/app/id1459069365
JP,FREE,IOS,2020,2,M,20,new,,Games,クライマーを描こう - Draw Climber,Voodoo,0,,2020-06-18,16572,https://itunes.apple.com/JP/app/id1495369374
