"Rank","Change","Category","App","Publisher","Price","Inapp","Date","CRScore","URL(Address)"
"1","-","Education","Duolingo: Learn Languages Free","Duolingo","0.0","$0.99 - $125.99 per item","2020-07-20","290000","https://play.google.com/store/apps/details?id=com.duolingo"
"2","+3","Education","Photomath","Photomath, Inc.","0.0","$0.99 - $59.99 per item","2020-07-08","125815","https://play.google.com/store/apps/details?id=com.microblink.photomath"
"3","-1","Education","Remind: School Communication","Remind101","0.0","","2020-07-17","85009","https://play.google.com/store/apps/details?id=com.remind101"
"4","-","Education","ABCmouse.com","Age of Learning, Inc.","0.0","$9.95 - $79.95 per item","2020-07-15","74228","https://play.google.com/store/apps/details?id=mobi.abcmouse.academy_goo"
"5","+5","Education","Kahoot!","Kahoot!","0.0","$2.99 - $239.99 per item","2020-07-13","53884","https://play.google.com/store/apps/details?id=no.mobitroll.kahoot.android"
"6","-","Education","Google Classroom","Google LLC","0.0","","2020-06-10","52233","https://play.google.com/store/apps/details?id=com.google.android.apps.classroom"
"7","+5","Education","Rosetta Stone: Learn Languages","Rosetta Stone Ltd","0.0","$0.99 - $199.99 per item","2020-07-20","47583","https://play.google.com/store/apps/details?id=air.com.rosettastone.mobile.CoursePlayer"
"8","-","Education","ClassDojo","ClassDojo","0.0","$0.99 - $59.99 per item","2020-07-20","45705","https://play.google.com/store/apps/details?id=com.classdojo.android"
"9","-2","Education","Lumosity: Brain Training","Lumos Labs, Inc.","0.0","$0.99 - $59.99 per item","2020-07-14","37909","https://play.google.com/store/apps/details?id=com.lumoslabs.lumosity"
"10","-1","Education","PBS KIDS Video","PBS KIDS","0.0","","2020-04-17","28550","https://play.google.com/store/apps/details?id=org.pbskids.video"
"11","+4","Education","Quizlet: Learn Languages & Vocab with Flashcards","Quizlet Inc.","0.0","$1.99 - $35.99 per item","2020-07-21","26069","https://play.google.com/store/apps/details?id=com.quizlet.quizletandroid"
"12","+2","Education","Pinkfong Baby Shark - Videos & Games","SMARTSTUDY PINKFONG","0.0","$1.99 per item","2020-06-25","24479","https://play.google.com/store/apps/details?id=kr.co.smartstudy.babyshark_android_googlemarket"
"13","+5","Education","Math Calculator - Solve Math Problems by Camera","Super T Group","0.0","$0.99 - $6.99 per item","2019-05-14","20429","https://play.google.com/store/apps/details?id=com.smart.math.calculator"
"14","+15","Education","Yousician - An Award Winning Music Education App","Yousician Ltd.","0.0","$5.99 - $179.99 per item","2020-07-13","19606","https://play.google.com/store/apps/details?id=com.yousician.yousician"
"15","-2","Education","Canvas Student","Instructure","0.0","","2020-06-17","19365","https://play.google.com/store/apps/details?id=com.instructure.candroid"
"16","+45","Education","Picture English Dictionary - 24 Languages 5M Pics","Wafour Corporation","0.0","$25.99 per item","2020-03-07","17421","https://play.google.com/store/apps/details?id=com.wafour.wapiceng"
"17","+13","Education","Elevate - Brain Training Games","Elevate  Labs","0.0","$0.99 - $159.99 per item","2020-07-20","16497","https://play.google.com/store/apps/details?id=com.wonder"
"18","+1","Education","Epic!: Kids' Books, Audio Books, Videos & eBooks","Epic! Creations Inc","0.0","$4.99 - $71.99 per item","2020-07-17","15789","https://play.google.com/store/apps/details?id=com.getepic.Epic"
"19","+4","Education","Starfall Free & Member","Starfall Education Foundation","0.0","","2020-01-14","15366","https://play.google.com/store/apps/details?id=air.com.starfall.more"
"20","+14","Education","Socratic","Socratic","0.0","","2018-06-07","14673","https://play.google.com/store/apps/details?id=org.socratic.android"
"21","+1","Education","PowerSchool Mobile","PowerSchool Group LLC","0.0","","2020-06-29","14206","https://play.google.com/store/apps/details?id=com.powerschool.portal"
"22","+14","Education","BEAKER - Mix Chemicals","THIX","0.0","$0.99 per item","2018-08-16","13095","https://play.google.com/store/apps/details?id=air.thix.sciencesense.beaker"
"23","+14","Entertainment","CuriosityStream - Watch Documentaries Online","CuriosityStream Inc.","0.0","$2.99 - $119.99 per item","2020-07-13","12783","https://play.google.com/store/apps/details?id=com.curiosity.curiositystream"
"24","+17","Education","Mathway","Mathway","0.0","$9.99 - $149.99 per item","2020-07-15","12231","https://play.google.com/store/apps/details?id=com.bagatrix.mathway.android"
"25","-8","Education","Babbel - Learn Languages - Spanish, French & More","Babbel","0.0","$12.95 - $83.40 per item","2020-07-16","11772","https://play.google.com/store/apps/details?id=com.babbel.mobile.android.en"
"26","-5","Education","Noggin Preschool Learning Games & Videos for Kids","Nickelodeon","0.0","$0.99 - $79.99 per item","2020-07-16","11726","https://play.google.com/store/apps/details?id=com.nick.noggin"
"27","+6","Education","Khan Academy","Khan Academy","0.0","","2020-07-15","11351","https://play.google.com/store/apps/details?id=org.khanacademy.android"
"28","+42","Education","Deep Web - Dark Web and Tor: Unlimited knowledge","Kusta Mobile Systems","0.0","$2.00 - $89.99 per item","2019-07-10","10523","https://play.google.com/store/apps/details?id=com.basusta.deepweb"
"29","-1","Education","PlantSnap - Identify Plants, Flowers, Trees & More","PlantSnap, Inc.","0.0","$0.99 - $24.99 per item","2020-07-16","9567","https://play.google.com/store/apps/details?id=com.fws.plantsnap2"
"30","-14","Education","WordBit Inglés (pantalla bloqueada)","WordBit","0.0","","2020-02-04","9443","https://play.google.com/store/apps/details?id=net.wordbit.enes"
"31","+23","Education","BrainPOP Jr. Movie of the Week","BrainPOP","0.0","$1.99 - $49.99 per item","2020-05-30","8871","https://play.google.com/store/apps/details?id=com.brainpop.brainpopjuniorandroid"
