"Rank","Change","Category","App","Publisher","Price","Inapp","Date","CRScore","URL(Address)"
"1","-","Education","Toca Hair Salon 3","Toca Boca AB","$3.99","","2016-12-07","294091","https://itunes.apple.com/US/app/id1119482395"
"2","+12","Education","iScore5-APHG","iScore5app, LLC","$4.99","","2018-01-25","114558","https://itunes.apple.com/US/app/id1067575280"
"3","-1","Education","SkyView®","Terminal Eleven LLC","$1.99","","2010-12-10","100608","https://itunes.apple.com/US/app/id404990064"
"4","-","Education","Toca Kitchen 2","Toca Boca AB","$3.99","","2014-12-18","80437","https://itunes.apple.com/US/app/id943869618"
"5","-2","Education","Toca Life: Neighborhood","Toca Boca AB","$3.99","","2018-10-24","75102","https://itunes.apple.com/US/app/id1436855888"
"6","-1","Education","Graphing Calculator Plus","Incpt.Mobis","$4.99","","2017-10-01","49721","https://itunes.apple.com/US/app/id1279565050"
"7","-1","Education","PDG PROmote 2019-2021","ForceReadiness.com","$29.99","","2011-11-22","43048","https://itunes.apple.com/US/app/id482303584"
"8","-1","Education","Star Walk 2 - Night Sky Map","Vito Technology Inc.","$2.99","Satellite Finder in Sky Above : $0.99 / Constellations 3D on Sky Map : $0.99 / Star Tracker AR: Full Version : $2.99","2014-08-20","42489","https://itunes.apple.com/US/app/id892279069"
"9","-","Education","AnkiMobile Flashcards","Ankitects Pty Ltd","$24.99","","2010-05-26","35988","https://itunes.apple.com/US/app/id373493387"
"10","-2","Education","Stack the States®","Freecloud Design, Inc.","$2.99","","2016-08-10","34918","https://itunes.apple.com/US/app/id381342267"
"11","-","Education","Toca Life: Hospital","Toca Boca AB","$3.99","","2017-04-12","34082","https://itunes.apple.com/US/app/id1156114278"
"12","+1","Education","PROmote - Army Study Guide","ForceReadiness.com","$5.99","","2011-05-07","22345","https://itunes.apple.com/US/app/id435352951"
"13","+4","Education","Toca Life: Vacation","Toca Boca AB","$3.99","","2016-06-15","19452","https://itunes.apple.com/US/app/id1114886979"
"14","-4","Education","Green Screen by Do Ink","DK Pictures, Inc.","$2.99","","2013-10-29","18229","https://itunes.apple.com/US/app/id730091131"
"15","+3","Education","Toca Life: Office","Toca Boca AB","$3.99","","2017-09-20","17759","https://itunes.apple.com/US/app/id1271722569"
"16","+3","Education","Vocabulary.com","Vocabulary.com","$2.99","","2014-03-18","16982","https://itunes.apple.com/US/app/id815218412"
"17","+4","Education","Toca Life: Pets","Toca Boca AB","$3.99","","2017-12-06","15473","https://itunes.apple.com/US/app/id1290182026"
"18","+4","Education","Toca Life: After School","Toca Boca AB","$3.99","","2018-03-22","14685","https://itunes.apple.com/US/app/id1337598066"
"19","-4","Education","TI 84 Graphing Calculator Man.","Graphing Calculator Apps UG (haftungsbeschrankt)","$4.99","","2015-02-25","14028","https://itunes.apple.com/US/app/id920176686"
"20","-8","Education","XtraMath","XtraMath","$4.99","","2014-06-08","13438","https://itunes.apple.com/US/app/id882931712"
"21","+39","Education","PlantSnap Pro: Identify Plants","PlantSnap, Inc.","$19.99","","2017-06-07","13119","https://itunes.apple.com/US/app/id1234702272"
"22","+7","Education","Toca Kitchen Sushi","Toca Boca AB","$3.99","","2018-12-06","12664","https://itunes.apple.com/US/app/id1440031359"
"23","-","Education","ASL Dictionary Sign Language","Software Studios LLC","$7.99","","2013-12-17","12356","https://itunes.apple.com/US/app/id682472857"
