Country,Type,OS,year,month,date type,Rank,Change,Industry,subcategory,App,Publisher,Price,Inapp,Date,CRScore,URL(Address)
US,PAID,IOS,2019,11,M,1,+1,,Education,Toca Hair Salon 3,Toca Boca AB,$3.99,,2016-12-07,202855,https://itunes.apple.com/US/app/id1119482395
US,PAID,IOS,2019,11,M,2,-1,,Music,TonalEnergy Tuner & Metronome,"TonalEnergy, Inc",$3.99,,2012-02-17,162273,https://itunes.apple.com/US/app/id497716362
US,PAID,IOS,2019,11,M,3,+29,,Medical,Human Anatomy Atlas 2021,Visible Body,$24.99,Patient Education Animations : $19.99 / 3D Dental Anatomy : $7.99 / Advanced Animations : $9.99,2016-07-27,102857,https://itunes.apple.com/US/app/id1117998129
US,PAID,IOS,2019,11,M,4,-,,Reference,Sky Guide,Fifth Star Labs LLC,$2.99,SUPERMASSIVE : $2.49 / SUPERMASSIVE : $2.49,2013-05-06,91219,https://itunes.apple.com/US/app/id576588894
US,PAID,IOS,2019,11,M,5,-2,,Education,SkyView®,Terminal Eleven LLC,$1.99,,2010-12-10,67271,https://itunes.apple.com/US/app/id404990064
US,PAID,IOS,2019,11,M,6,-1,,Education,XtraMath,XtraMath,$4.99,,2014-06-08,49136,https://itunes.apple.com/US/app/id882931712
US,PAID,IOS,2019,11,M,7,+2,,Education,Toca Kitchen 2,Toca Boca AB,$3.99,,2014-12-18,39952,https://itunes.apple.com/US/app/id943869618
US,PAID,IOS,2019,11,M,8,-2,,Education,Graphing Calculator Plus,Incpt.Mobis,$4.99,,2017-10-01,37304,https://itunes.apple.com/US/app/id1279565050
US,PAID,IOS,2019,11,M,9,+2,,Board,Doodle God™,JoyBits Ltd.,$0.99,Thanks to developers : $0.99 / Bundle of 1000 mana : $3.99 / Starter Kit : $1.99,2010-06-11,33898,https://itunes.apple.com/US/app/id376374689
US,PAID,IOS,2019,11,M,10,-2,,Education,AnkiMobile Flashcards,Ankitects Pty Ltd,$24.99,,2010-05-26,32028,https://itunes.apple.com/US/app/id373493387
US,PAID,IOS,2019,11,M,11,+10,,Weather,Snow Day Calculator,David Sukhin,$0.99,Texts One Month : $0.99 / Texts One Year : $1.99 / Texts Two Years : $2.99,2011-12-04,30550,https://itunes.apple.com/US/app/id480688850
US,PAID,IOS,2019,11,M,12,-2,,Education,Star Walk 2 - Night Sky Map,Vito Technology Inc.,$2.99,Satellite Finder in Sky Above : $0.99 / Constellations 3D on Sky Map : $0.99 / Star Tracker AR: Full Version : $2.99,2014-08-20,28895,https://itunes.apple.com/US/app/id892279069
US,PAID,IOS,2019,11,M,13,-1,,Puzzle,Smart Baby Shapes: Learning games for toddler kids,Gennadii Zakharov,$2.99,,2015-12-04,22320,https://itunes.apple.com/US/app/id1057556336
