Country,Type,OS,year,month,date type,Rank,Change,Industry,subcategory,App,Publisher,Price,Inapp,Date,CRScore,URL(Address)
US,GROSS,IOS,2019,8,M,1,-,,Photo & Video,"YouTube: Watch, Listen, Stream",Google LLC,0,YouTube Red : $12.99 / YouTube Red : $9.99 / YouTube Red : $10.99 / YouTube Premium : $15.99 / Movies & Shows : $3.99,2012-09-11,284615,https://itunes.apple.com/US/app/id544007664
US,GROSS,IOS,2019,8,M,2,-,,Lifestyle,Tinder - dating,Tinder Inc.,0,Tinder Plus : $9.99 / Tinder Plus : $1.99 / Tinder Plus : $2.99 / Tinder Gold : $14.99 / 5 Super Likes : $4.99,2012-08-02,139858,https://itunes.apple.com/US/app/id547702041
US,GROSS,IOS,2019,8,M,3,+1,,Entertainment,Netflix,"Netflix, Inc.",0,Netflix : $12.99 / Netflix 1 Screen - Unlimited Streaming : $8.99 / Netflix 2 Screens - Unlimited Streaming : $12.99,2010-04-01,99585,https://itunes.apple.com/US/app/id363590051
US,GROSS,IOS,2019,8,M,4,-1,,Music,Pandora: Music & Podcasts,"Pandora Media, Inc.",0,Pandora Plus : $4.99,2019-02-01,75061,https://itunes.apple.com/US/app/id284035177
US,GROSS,IOS,2019,8,M,5,-,,Arcade,Candy Crush Saga,King,0,Extra Moves : $0.99 / Extra Lives : $0.99 / 10x Gold Bars package : $0.99,2012-11-14,57968,https://itunes.apple.com/US/app/id553834731
US,GROSS,IOS,2019,8,M,6,+6,,Role Playing,Pokémon GO,"Niantic, Inc.",0,"100 PokéCoins : $0.99 / 550 PokéCoins : $4.99 / 1,200 PokéCoins : $9.99",2016-07-06,54562,https://itunes.apple.com/US/app/id1094591345
US,GROSS,IOS,2019,8,M,7,-,,Action,Fortnite,Epic Games,0,2500 (+300 Bonus) V-Bucks : $24.99 / 1000 V-Bucks : $9.99 / Yellowjacket Pack : $4.99,2018-03-15,53231,https://itunes.apple.com/US/app/id1261357853
US,GROSS,IOS,2019,8,M,8,-2,,Strategy,Clash of Clans,Supercell,0,Pile of Gems : $4.99 / Bag of Gems : $9.99 / Sack of Gems : $19.99,2012-08-02,42853,https://itunes.apple.com/US/app/id529479190
US,GROSS,IOS,2019,8,M,9,-,,Entertainment,Hulu: Stream TV shows & movies,"Hulu, LLC",0,Hulu : $5.99 / Hulu (No Ads) : $11.99,2010-06-29,39252,https://itunes.apple.com/US/app/id376510438
US,GROSS,IOS,2019,8,M,10,-2,,Action,Roblox,Roblox Corporation,0,80 ROBUX : $0.99 / Premium 80 Robux : $0.99 / 800 Robux Premium : $9.99,2011-05-26,36016,https://itunes.apple.com/US/app/id431946152
