"Rank","Change","Category","App","Publisher","Price","Inapp","Date","CRScore","URL(Address)"
"1","-","Arcade","Minecraft","Mojang","$6.99","$0.99 - $49.99 per item","2020-07-16","310000","https://play.google.com/store/apps/details?id=com.mojang.minecraftpe"
"2","-","Role Playing","Stardew Valley","Chucklefish Limited","$7.99","","2020-03-23","151505","https://play.google.com/store/apps/details?id=com.chucklefish.stardewvalley"
"3","-","Strategy","Bloons TD 6","ninja kiwi","$4.99","$0.99 - $54.99 per item","2020-07-13","93835","https://play.google.com/store/apps/details?id=com.ninjakiwi.bloonstd6"
"4","-","Arcade","Geometry Dash","RobTop Games","$1.99","","2017-11-15","69945","https://play.google.com/store/apps/details?id=com.robtopx.geometryjump"
"5","-","Productivity","HotSchedules","HotSchedules","$2.99","","2020-07-16","54128","https://play.google.com/store/apps/details?id=com.tdr3.hs.android"
"6","+62","Role Playing","Evertale","ZigZaGame Inc.","$0.99","$0.99 - $79.99 per item","2020-07-02","40220","https://play.google.com/store/apps/details?id=com.zigzagame.evertale"
"7","+1","Action","Grand Theft Auto: San Andreas","Rockstar Games","$6.99","","2019-04-13","35331","https://play.google.com/store/apps/details?id=com.rockstargames.gtasa"
"8","new","Card","Cultist Simulator","Playdigious","$6.99","$0.99 per item","2020-06-11","34776","https://play.google.com/store/apps/details?id=com.playdigious.cultist"
"9","-2","Simulation","Poly Bridge","Dry Cactus Limited","$0.99","","2018-04-17","32993","https://play.google.com/store/apps/details?id=com.drycactus.polybridge"
"10","-1","Communication","Torque Pro (OBD 2 & Car)","Ian Hawkins","$4.95","","2019-11-15","26562","https://play.google.com/store/apps/details?id=org.prowl.torque"
"11","+3","Adventure","Terraria","505 Games Srl","$4.99","","2020-04-28","24122","https://play.google.com/store/apps/details?id=com.and.games505.TerrariaPaid"
"12","+3","Sports","NBA 2K19","2K, Inc.","$7.99","$0.99 - $49.99 per item","2019-03-07","23878","https://play.google.com/store/apps/details?id=com.t2ksports.nba2k19and"
"13","+102","Simulation","Fluid Simulation - Trippy Stress Reliever","Pavel Dobryakov","$2.69","","2020-06-29","21189","https://play.google.com/store/apps/details?id=games.paveldogreat.fluidsim"
"14","-1","Puzzle","Scribblenauts Remix","Warner Bros. International Enterprises","$0.99","$0.99 - $2.99 per item","2018-06-25","20492","https://play.google.com/store/apps/details?id=com.wb.goog.scribbleremix"
"15","+4","Strategy","Bloons TD 5","ninja kiwi","$2.99","$0.99 - $48.99 per item","2020-06-18","20132","https://play.google.com/store/apps/details?id=com.ninjakiwi.bloonstd5"
"16","+4","Action","Hitman Sniper","SQUARE ENIX LTD","0.0","$0.99 - $49.99 per item","2020-07-15","18670","https://play.google.com/store/apps/details?id=com.squareenixmontreal.hitmansniperandroid"
"17","-6","Board","The Game of Life","Marmalade Game Studio","$2.99","$0.99 - $19.99 per item","2019-06-19","18661","https://play.google.com/store/apps/details?id=com.marmalade.golmobile"
"18","-8","Personalization","Nova Launcher Prime","TeslaCoil Software","$4.99","","2019-01-18","18366","https://play.google.com/store/apps/details?id=com.teslacoilsw.launcher.prime"
"19","-7","Maps & Navigations","Navigation Pro: Google Maps Navi on Samsung Watch","Smartwatch Studios","$2.99","","2020-07-12","17701","https://play.google.com/store/apps/details?id=smartwatchstudios.app.gears3navigation"
"20","+79","Trivia","Trivia Crack (No Ads)","Etermax","$2.99","$0.99 - $199.99 per item","2020-07-21","17360","https://play.google.com/store/apps/details?id=com.etermax.preguntados.pro"
"21","new","Simulation","Construction Simulator 3","astragon Entertainment GmbH","$4.99","$0.99 - $22.99 per item","2019-08-06","17216","https://play.google.com/store/apps/details?id=com.astragon.cs3"
"22","+221","Card","Reigns: Game of Thrones","DevolverDigital","$3.99","","2020-07-20","15401","https://play.google.com/store/apps/details?id=com.devolver.reignsGot"
"23","-7","Simulation","Mini Metro","Dinosaur Polo Club","$0.99","","2019-12-23","14941","https://play.google.com/store/apps/details?id=nz.co.codepoint.minimetro"
"24","-3","Action","Five Nights at Freddy's","Clickteam USA LLC","$2.99","$0.99 - $4.99 per item","2019-09-02","14388","https://play.google.com/store/apps/details?id=com.scottgames.fivenightsatfreddys"
"25","-2","Health & Fitness","The Wonder Weeks vs 9","Domus Technica","$2.99","$0.99 - $31.99 per item","2020-02-27","13205","https://play.google.com/store/apps/details?id=org.twisevictory.apps"
"26","+24","Simulation","Farming Simulator 18","GIANTS Software","$4.99","$0.99 - $2.99 per item","2019-03-17","11991","https://play.google.com/store/apps/details?id=com.giantssoftware.fs18.google"
"27","-5","Puzzle","Scribblenauts Unlimited","Warner Bros. International Enterprises","$4.99","$0.99 per item","2018-06-04","11398","https://play.google.com/store/apps/details?id=com.wb.goog.scribblenauts3"
"28","+2","Strategy","Kingdom Rush Vengeance TD","Ironhide Game Studio","$4.99","$1.99 - $99.99 per item","2020-07-17","10972","https://play.google.com/store/apps/details?id=com.ironhidegames.android.kingdomrush4"
"29","-2","Tools","Tasker","joaomgcd","$2.99","","2020-02-15","10299","https://play.google.com/store/apps/details?id=net.dinglisch.android.taskerm"
"30","-5","Simulation","Game Dev Tycoon","Greenheart Games","$4.99","","2020-02-27","10194","https://play.google.com/store/apps/details?id=com.greenheartgames.gdt"
"31","+4","Strategy","Papa's Freezeria To Go!","Flipline Studios","$0.99","","2019-03-11","10054","https://play.google.com/store/apps/details?id=air.com.flipline.papasfreezeriatogo"
"32","-3","Puzzle","The Room","Fireproof Games","$0.99","","2015-12-08","9621","https://play.google.com/store/apps/details?id=com.FireproofStudios.TheRoom"
"33","+1","Arcade","Grand Theft Auto: Vice City","Rockstar Games","$4.99","","2019-02-06","9311","https://play.google.com/store/apps/details?id=com.rockstargames.gtavc"
"34","+10","Action","Five Nights at Freddy's: SL","Clickteam USA LLC","$2.99","","2020-04-06","8924","https://play.google.com/store/apps/details?id=com.scottgames.sisterlocation"
"35","+8","Music & Audio","FL Studio Mobile","Image-Line","$14.99","$0.99 - $13.99 per item","2020-06-12","8494","https://play.google.com/store/apps/details?id=com.imageline.FLM"
"36","+5","Sports","True Skate","True Axis","$1.99","$0.99 - $99.99 per item","2020-06-09","8382","https://play.google.com/store/apps/details?id=com.trueaxis.trueskate"
"37","+155","Tools","Network Analyzer Pro","Jiri Techet","$3.99","","2020-05-02","8336","https://play.google.com/store/apps/details?id=net.techet.netanalyzer.an"
"38","new","Adventure","Layton: Curious Village in HD","LEVEL-5 Inc.","$9.99","","2019-01-24","8164","https://play.google.com/store/apps/details?id=com.Level5.LT1RNA"
"39","+7","Entertainment","Scanner Radio Pro - Fire and Police Scanner","GordonEdwards.net LLC","$2.99","","2020-06-13","8051","https://play.google.com/store/apps/details?id=com.scannerradio_pro"
"40","-16","Role Playing","Evoland","Playdigious","$0.99","","2019-09-17","8042","https://play.google.com/store/apps/details?id=air.com.shirogames.evoland12"
"41","+1","Arcade","Fruit Ninja Classic","Halfbrick Studios","$0.99","$0.99 - $49.99 per item","2019-08-26","7912","https://play.google.com/store/apps/details?id=com.halfbrick.fruitninja"
"42","+3","Action","Assassin's Creed Identity","Ubisoft Entertainment","$1.99","$1.99 - $99.99 per item","2018-11-07","7784","https://play.google.com/store/apps/details?id=com.ubisoft.assassinscreed.identity"
"43","-7","Adventure","Bendy and the Ink Machine","Joey Drew Studios","$6.99","","2019-04-25","7767","https://play.google.com/store/apps/details?id=com.jds.batim"
"44","-12","Board","Clue","Marmalade Game Studio","$1.99","$0.99 - $34.99 per item","2020-06-04","7619","https://play.google.com/store/apps/details?id=com.marmalade.cluedogame"
"45","new","Puzzle","Gorogoa","Annapurna Interactive","$4.99","","2020-07-18","7207","https://play.google.com/store/apps/details?id=unity.Annapurna.Gorogoa"
"46","-7","Business","Tiny Scanner Pro: PDF Doc Scan","Appxy","$4.99","","2020-04-17","7148","https://play.google.com/store/apps/details?id=com.appxy.tinyscan"
"47","-9","Strategy","Civilization Revolution 2","2K, Inc.","$4.99","","2014-12-22","6828","https://play.google.com/store/apps/details?id=com.t2kgames.civrev2"
"48","-11","Education","Toca Hair Salon 3","Toca Boca","$3.99","","2019-03-06","6681","https://play.google.com/store/apps/details?id=com.tocaboca.tocahairsalon3"
"49","+179","Card","Pirates Outlaws","Fabled Game","$0.99","$0.99 - $8.99 per item","2020-07-14","6501","https://play.google.com/store/apps/details?id=com.piratesoutlaws.fabledgame"
"50","+12","Role Playing","Star Wars™: KOTOR","Aspyr Media, Inc.","$9.99","","2020-02-27","6030","https://play.google.com/store/apps/details?id=com.aspyr.swkotor"
"51","+9","Strategy","Five Nights at Freddy's 2","Clickteam USA LLC","$2.99","$4.99 per item","2019-10-31","5982","https://play.google.com/store/apps/details?id=com.scottgames.fnaf2"
"52","-","Action","Call of Duty:Black Ops Zombies","Activision Publishing, Inc.","$6.99","$0.99 - $49.99 per item","2016-12-20","5936","https://play.google.com/store/apps/details?id=com.activision.boz"
