"Rank","Change","Category","App","Publisher","Price","Inapp","Date","CRScore","URL(Address)"
"1","-","Casual","Candy Crush Saga","King","0.0","$0.99 - $149.99 per item","2020-07-02","194266","https://play.google.com/store/apps/details?id=com.king.candycrushsaga"
"2","+3","Action","PUBG MOBILE - NEW MAP: LIVIK","Tencent Games","0.0","$0.99 - $199.99 per item","2020-07-07","154794","https://play.google.com/store/apps/details?id=com.tencent.ig"
"3","-","Music & Audio","Pandora - Streaming Music, Radio & Podcasts","Pandora","0.0","$0.99 - $9.99 per item","2020-07-20","113399","https://play.google.com/store/apps/details?id=com.pandora.android"
"4","+3","Casual","Coin Master","Moon Active","0.0","$0.99 - $374.99 per item","2020-07-16","102250","https://play.google.com/store/apps/details?id=com.moonactive.coinmaster"
"5","-1","Strategy","Clash of Clans","Supercell","0.0","$0.99 - $100.00 per item","2020-06-24","84027","https://play.google.com/store/apps/details?id=com.supercell.clashofclans"
"6","-4","Adventure","Pokémon GO","Niantic, Inc.","0.0","$0.99 - $99.99 per item","2020-07-10","55561","https://play.google.com/store/apps/details?id=com.nianticlabs.pokemongo"
"7","+1","Productivity","Google One","Google LLC","0.0","$0.99 - $149.99 per item","2020-07-16","55497","https://play.google.com/store/apps/details?id=com.google.android.apps.subscriptions.red"
"8","+1","Casual","Homescapes","Playrix","0.0","$0.99 - $99.99 per item","2020-07-01","45056","https://play.google.com/store/apps/details?id=com.playrix.homescapes"
"9","+1","Casino","Slotomania™ Free Slots: Casino Slot Machine Games","Playtika","0.0","$0.99 - $399.99 per item","2020-07-19","40391","https://play.google.com/store/apps/details?id=air.com.playtika.slotomania"
"10","-4","Lifestyle","Tinder","Tinder","0.0","$0.99 - $299.99 per item","2020-07-16","40347","https://play.google.com/store/apps/details?id=com.tinder"
"11","+39","Action","DRAGON BALL Z DOKKAN BATTLE","BANDAI NAMCO Entertainment Inc.","0.0","$0.99 - $49.99 per item","2020-07-06","31701","https://play.google.com/store/apps/details?id=com.bandainamcogames.dbzdokkanww"
"12","-","Puzzle","Toon Blast","Peak","0.0","$0.99 - $99.99 per item","2020-07-13","30803","https://play.google.com/store/apps/details?id=net.peakgames.toonblast"
"13","-2","Puzzle","Empires & Puzzles: Epic Match 3","Small Giant Games","0.0","$0.99 - $99.99 per item","2020-07-17","28523","https://play.google.com/store/apps/details?id=com.smallgiantgames.empires"
"14","-","Entertainment","HBO Max: Stream HBO, TV, Movies & More","WarnerMedia Direct, LLC","0.0","$0.99 - $14.99 per item","2020-06-24","23631","https://play.google.com/store/apps/details?id=com.hbo.hbonow"
"15","-2","Strategy","Guns of Glory: Build an Epic Army for the Kingdom","Century Game","0.0","$0.99 - $99.99 per item","2020-07-20","23109","https://play.google.com/store/apps/details?id=com.diandian.gog"
"16","+3","Puzzle","Merge Dragons!","Gram Games Limited","0.0","$0.99 - $99.99 per item","2020-07-09","18975","https://play.google.com/store/apps/details?id=com.gramgames.mergedragons"
"17","+1","Strategy","Lords Mobile: Kingdom Wars","IGG.COM","0.0","$0.90 - $199.99 per item","2020-06-12","18865","https://play.google.com/store/apps/details?id=com.igg.android.lordsmobile"
"18","+2","Casual","Township","Playrix","0.0","$0.99 - $99.99 per item","2020-06-25","18466","https://play.google.com/store/apps/details?id=com.playrix.township"
"19","-4","Casual","Gardenscapes","Playrix","0.0","$0.49 - $99.99 per item","2020-07-03","18140","https://play.google.com/store/apps/details?id=com.playrix.gardenscapes"
"20","-4","Sports","Golf Clash","Playdemic","0.0","$0.99 - $99.99 per item","2020-07-02","17593","https://play.google.com/store/apps/details?id=com.playdemic.golf.android"
"21","-4","Casual","Candy Crush Soda Saga","King","0.0","$0.99 - $149.99 per item","2020-07-09","16852","https://play.google.com/store/apps/details?id=com.king.candycrushsodasaga"
"22","-1","Board","Bingo Blitz™️ - Bingo Games","Playtika Santa Monica","0.0","$0.99 - $399.99 per item","2020-07-21","15259","https://play.google.com/store/apps/details?id=air.com.buffalo_studios.newflashbingo"
"23","+9","Role Playing","Epic Seven","Smilegate Megaport","0.0","$0.99 - $99.99 per item","2020-07-01","14025","https://play.google.com/store/apps/details?id=com.stove.epic7.google"
"24","+5","Role Playing","Game of Thrones: Conquest ™ - Strategy Game","Warner Bros. International Enterprises","0.0","$0.99 - $99.99 per item","2020-07-18","13407","https://play.google.com/store/apps/details?id=com.wb.goog.got.conquest"
"25","-3","Strategy","Final Fantasy XV: A New Empire","Epic Action LLC","0.0","$0.99 - $399.99 per item","2019-12-24","13337","https://play.google.com/store/apps/details?id=com.epicactiononline.ffxv.ane"
"26","-","Casino","Jackpot Party Casino Games: Spin FREE Casino Slots","Scientific Games Interactive","0.0","$0.99 - $249.99 per item","2020-07-13","12297","https://play.google.com/store/apps/details?id=com.williamsinteractive.jackpotparty"
"27","+3","Casino","House of Fun™️: Free Slots & Casino Games","PLAYTIKA UK - HOUSE OF FUN LIMITED","0.0","$0.99 - $399.99 per item","2020-07-14","12158","https://play.google.com/store/apps/details?id=com.pacificinteractive.HouseOfFun"
"28","-","Strategy","King of Avalon: Dragon War | Multiplayer Strategy","Century Game","0.0","$0.99 - $149.99 per item","2020-07-12","11593","https://play.google.com/store/apps/details?id=com.funplus.kingofavalon"
"29","-4","Action","Marvel Contest of Champions","Kabam Games, Inc.","0.0","$0.99 - $99.99 per item","2020-07-06","11343","https://play.google.com/store/apps/details?id=com.kabam.marvelbattle"
"30","+1","Casino","POP! Slots ™- Play Vegas Casino Slot Machines!","PLAYSTUDIOS INC","0.0","$0.99 - $399.99 per item","2020-07-13","11045","https://play.google.com/store/apps/details?id=com.playstudios.popslots"
"31","-4","Adventure","Roblox","Roblox Corporation","0.0","$0.49 - $199.99 per item","2020-07-16","10961","https://play.google.com/store/apps/details?id=com.roblox.client"
"32","+33","Role Playing","AFK Arena","Lilith  Games","0.0","$0.99 - $299.99 per item","2020-07-10","10917","https://play.google.com/store/apps/details?id=com.lilithgame.hgame.gp"
"33","+217","Sports","DAZN Live Fight Sports: Boxing, MMA & More","DAZN","0.0","$4.49 - $109.99 per item","2020-07-14","10396","https://play.google.com/store/apps/details?id=com.dazn"
"34","+1","Strategy","Clash Royale","Supercell","0.0","$0.99 - $99.99 per item","2020-04-17","9780","https://play.google.com/store/apps/details?id=com.supercell.clashroyale"
"35","-1","Puzzle","Matchington Mansion","Firecraft Studios","0.0","$0.99 - $139.99 per item","2020-07-20","9649","https://play.google.com/store/apps/details?id=com.matchington.mansion"
"36","+3","Puzzle","Toy Blast","Peak","0.0","$0.99 - $99.99 per item","2020-07-21","9328","https://play.google.com/store/apps/details?id=net.peakgames.amy"
"37","+4","Simulation","Design Home: House Renovation","Crowdstar Inc","0.0","$0.99 - $99.99 per item","2020-07-21","9192","https://play.google.com/store/apps/details?id=com.crowdstar.covetHome"
