"Rank","Change","Category","App","Publisher","Price","Inapp","Date","CRScore","URL(Address)"
"1","-","Travel & Local","PeakFinder","Fabio Soldati","HK$38.00","","2020-03-03","310000","https://play.google.com/store/apps/details?id=org.peakfinder.area.alps"
"2","-","Travel & Local","OruxMaps GP","jose vazquez","HK$24.90","每件HK$8.00-HK$70.90","2020-07-10","139345","https://play.google.com/store/apps/details?id=com.orux.oruxmapsDonate"
"3","-","Travel & Local","TripView","TripView Pty Ltd","HK$24.90","","2020-05-28","110865","https://play.google.com/store/apps/details?id=com.grofsoft.tripview"
"4","-","Travel & Local","OsmAnd+ — Offline Maps, Travel & Navigation","OsmAnd","HK$33.00","每件HK$8.00-HK$44.99","2020-06-09","72759","https://play.google.com/store/apps/details?id=net.osmand.plus"
"5","-","Travel & Local","LiveATC for Android","LiveATC","HK$29.90","","2020-01-31","65506","https://play.google.com/store/apps/details?id=net.liveatc.liveatc_app"
"6","-","Travel & Local","AlpineQuest Off-Road Explorer","Psyberia","HK$69.99","","2020-05-26","55236","https://play.google.com/store/apps/details?id=psyberia.alpinequest.full"
"7","-","Travel & Local","Contour lines plugin — OsmAnd","OsmAnd","HK$13.00","","2016-12-27","49343","https://play.google.com/store/apps/details?id=net.osmand.srtmPlugin.paid"
"8","-","Travel & Local","Plane Finder - Flight Tracker","pinkfroot limited","HK$50.90","每件HK$21.31","2020-05-20","37310","https://play.google.com/store/apps/details?id=com.pinkfroot.planefinder"
"9","+1","Travel & Local","快乐牛 - 纯素食者和素食者的餐厅指南","HappyCow","HK$29.90","","2020-07-14","32624","https://play.google.com/store/apps/details?id=com.sisow.hcvg.healthydiningguide"
"10","+5","Travel & Local","Yellowstone Teton Combo GyPSy","GyPSy Guide","HK$60.90","","2019-08-01","29738","https://play.google.com/store/apps/details?id=com.gypsyguide.tours.gypsyguidetour.wy.combo"
"11","-","Travel & Local","Road to Hana GyPSy Drive Tour","GyPSy Guide","HK$39.90","","2019-05-23","29279","https://play.google.com/store/apps/details?id=com.gypsyguide.tours.gypsyguidetour.mi.rh"
"12","-3","Travel & Local","旅行英会話 - Help me Travel","Unicorn Creations","HK$75.90","","2020-05-12","22170","https://play.google.com/store/apps/details?id=com.bilingirl.helpmetravel"
"13","-1","Travel & Local","Radardroid Pro","Ventero Tel.","HK$55.90","","2020-05-04","21491","https://play.google.com/store/apps/details?id=com.ventel.android.radardroid2"
"14","+5","Travel & Local","Archiescampings","JahDroid","HK$23.00","","2020-01-12","20567","https://play.google.com/store/apps/details?id=jahdroid.archies"
"15","-2","Travel & Local","Maui - Full Island GyPSy Driving Tour","GyPSy Guide","HK$59.90","","2019-05-23","19493","https://play.google.com/store/apps/details?id=com.gypsyguide.tours.gypsyguidetour.mi.fit"
"16","+1","Travel & Local","XE Currency Converter & Money Transfers Pro","XE.com Inc.","HK$11.35","","2020-05-16","19384","https://play.google.com/store/apps/details?id=com.xe.currencypro"
"17","-3","Travel & Local","Maps Speedometer","Amphebia","HK$13.00","","2019-01-16","19263","https://play.google.com/store/apps/details?id=com.amphebia.navigationspeedometer"
"18","-","Travel & Local","對話翻譯","HawsoftMob Inc.","HK$38.00","","2019-07-29","17404","https://play.google.com/store/apps/details?id=com.hawsoft.mobile.speechtranspro"
"19","-3","Travel & Local","Harzer Wandernadel","Ethon Technologies GmbH","HK$35.90","","2020-07-16","15618","https://play.google.com/store/apps/details?id=de.ethon.android.hwn"
"20","-","Travel & Local","世界迷雾","Ollix","HK$108.00","","2020-07-09","14777","https://play.google.com/store/apps/details?id=com.ollix.fogofworld"
"21","+6","Travel & Local","PeakVisor - 3D地图、山峰识别","Routes Software SRL","HK$34.90","","2020-07-14","14465","https://play.google.com/store/apps/details?id=tips.routes.peakvisor"
"22","+15","Travel & Local","Gettysburg Driving Tour","Tour Buddy LLC.","HK$78.00","","2019-10-20","14256","https://play.google.com/store/apps/details?id=com.tb.tb633"
"23","+22","Travel & Local","Yellowstone GyPSy Driving Tour","GyPSy Guide","HK$43.00","","2019-08-01","13781","https://play.google.com/store/apps/details?id=com.gypsyguide.tours.gypsyguidetour.wy.y"
"24","+39","Travel & Local","Icefields Parkway GyPSy Tour","GyPSy Guide","HK$29.90","","2019-07-08","12616","https://play.google.com/store/apps/details?id=com.gypsyguide.tours.gypsyguidetour.rockies.ip"
"25","+4","Travel & Local","Tide Table Chart","AppMosaic","HK$29.90","","2020-06-04","12542","https://play.google.com/store/apps/details?id=com.appmosaic.tidechart"
"26","-3","Travel & Local","Gylis","GIS-Centras","HK$7.02","","2018-10-31","10758","https://play.google.com/store/apps/details?id=lt.giscentras.gylis"
"27","-6","Travel & Local","Bons Plans Voyage New York","Alex les bons plans","HK$28.00","","2019-06-22","10304","https://play.google.com/store/apps/details?id=fr.rc.nyc"
"28","+31","Travel & Local","Schweizer Alpenpass Status","Arillo GmbH","HK$23.00","","2017-10-17","10291","https://play.google.com/store/apps/details?id=ch.alpenpaesse.status"
"29","-1","Travel & Local","多时钟世界时钟","Udell Enterprises, Inc","HK$8.00","","2016-03-08","10201","https://play.google.com/store/apps/details?id=com.polyclock"
"30","-8","Travel & Local","Offline Russian Translator","PROMT","HK$44.90","$2.99 - $12.99 per item","2019-01-17","9180","https://play.google.com/store/apps/details?id=com.promt.offline"
"31","-1","Travel & Local","Hema Explorer - Ultimate 4x4 & remote touring app","Hema Maps Pty Ltd","HK$288.00","每件HK$55.90-HK$298.00","2016-12-19","9054","https://play.google.com/store/apps/details?id=au.com.hemamaps.explorer"
"32","-1","Travel & Local","Unlock City Maps","Topobyte.de","HK$13.00","","2019-10-28","9031","https://play.google.com/store/apps/details?id=de.topobyte.apps.freemium.unlock.citymaps"
"33","+3","Travel & Local","Bundesferien PRO, Ferien+Feiertage-Jahreskalender","DonutLabs","HK$8.00","","2019-12-19","8594","https://play.google.com/store/apps/details?id=de.donutlabs.bundesferien.pro"
"34","-10","Auto & Vehicles","Fahrtenbuch GPS-Zeiterfassung PRO","Brunnlechner - Apps made in Germany","HK$80.90","每件HK$8.00","2020-06-28","8440","https://play.google.com/store/apps/details?id=brunnlechner.gps.zeiterfassungpro"
"35","-2","Travel & Local","GPS Status PRO - (legacy key)","EclipSim","HK$24.90","","2013-05-23","8188","https://play.google.com/store/apps/details?id=com.eclipsim.gpstoolbox.pro"
"36","+3","Travel & Local","Tides","David Easton","HK$13.00","","2019-09-17","7875","https://play.google.com/store/apps/details?id=easton.tides"
"37","+6","Travel & Local","Marine Navigator","Ronald Koenig","HK$64.74","每件HK$18.00","2020-05-24","7819","https://play.google.com/store/apps/details?id=de.kemiro.marinenavigator2"
"38","+42","Travel & Local","Banff Lake Louise Yoho GyPSy","GyPSy Guide","HK$29.90","","2019-07-08","7660","https://play.google.com/store/apps/details?id=com.gypsyguide.tours.gypsyguidetour.rockies.llyoho"
"39","+25","Travel & Local","MGRS GPS","Clever Applications LLC","HK$7.67","","2013-11-10","7510","https://play.google.com/store/apps/details?id=com.cleverapplications.android.mgrs"
"40","-8","Travel & Local","Palacio Real de Madrid","GVAM Guías Interactivas","HK$15.00","","2016-06-27","7381","https://play.google.com/store/apps/details?id=com.gvam.palacioMovil"
"41","+51","Travel & Local","Jasper National Park GyPSy Tour","GyPSy Guide","HK$28.98","","2019-07-08","7049","https://play.google.com/store/apps/details?id=com.gypsyguide.tours.gypsyguidetour.rockies.jasper"
"42","+11","Travel & Local","Best Biking Roads","Static Motion","HK$31.99","","2019-01-23","6848","https://play.google.com/store/apps/details?id=com.novasa.bestbikingroads"
"43","+15","Travel & Local","LD-Log - GPS Tracker & Logbook","A.Wedemeyer - Outdoor & Sailing Apps","HK$49.90","","2020-02-15","6393","https://play.google.com/store/apps/details?id=com.aw.ldlog"
"44","-10","Travel & Local","MagicMaps Scout - Outdoor Navigation","MTS AG","HK$8.00","₩1,003 - ₩11,000 per item","2018-07-31","6353","https://play.google.com/store/apps/details?id=com.magicmaps.android.scout.magicmaps"
"45","+2","Travel & Local","City Maps 2Go Pro Offline Maps","Ulmon GmbH","HK$118.00","$10.99 - $21.99 per item","2020-03-04","6280","https://play.google.com/store/apps/details?id=com.ulmon.android.citymaps2gofull"
"46","+100","Travel & Local","Going to the Sun Rd GyPSy Tour","GyPSy Guide","HK$29.90","","2019-05-23","6262","https://play.google.com/store/apps/details?id=com.gypsyguide.tours.gypsyguidetour.m.gtts"
"47","+57","Travel & Local","AR GPS Compass Map 3D Pro","CodeKonditor","HK$28.00","","2018-06-13","6190","https://play.google.com/store/apps/details?id=com.kettler.argpscm3dpro"
"48","+8","Travel & Local","Санкт-Петербург Большой Аудио-Путеводитель","1000Guides","HK$39.90","","2019-10-07","6024","https://play.google.com/store/apps/details?id=com.Guides1000.package2013156112620"
"49","-8","Travel & Local","航班追踪器","Impala Studios","HK$33.00","","2020-07-06","5939","https://play.google.com/store/apps/details?id=com.flistholding.flightpluspremium"
"50","-4","Travel & Local","Hawaii Big Island Full Island Tour GyPSy","GyPSy Guide","HK$59.90","","2019-04-10","5878","https://play.google.com/store/apps/details?id=com.gypsyguide.tours.gypsyguidetour.hbi.fit"
"51","+20","Travel & Local","World Clock Pro - Fusi Orari del mondo e Viaggi","Alessandro Sperotti","HK$9.90","","2020-05-25","5841","https://play.google.com/store/apps/details?id=com.alesp.orologiomondiale.pro"
"52","+18","Travel & Local","Alhambra & Generalife Granada","MUSMon.com","HK$20.26","","2013-10-02","5713","https://play.google.com/store/apps/details?id=com.musmon.Alhambra"
"53","+15","Travel & Local","pedestrian voice navigator PRO","rausNT","HK$23.00","","2020-07-13","5632","https://play.google.com/store/apps/details?id=com.raus.i_m_going_home_v2.pro"
"54","-19","Travel & Local","Рим большой аудио-путеводитель 1000Guides","1000Guides","HK$60.90","","2019-10-07","5603","https://play.google.com/store/apps/details?id=com.Guides1000.package2013280122953"
"55","-15","Travel & Local","Portuguese Way PREMIUM","Peregrino Online","HK$28.00","","2020-02-25","5553","https://play.google.com/store/apps/details?id=com.independentrip.caminoportugues"
"56","-18","Travel & Local","Kauai GyPSy Guide Driving Tour","GyPSy Guide","HK$48.00","","2020-02-20","5522","https://play.google.com/store/apps/details?id=com.gypsyguide.tours.gypsyguidetour.hi.k"
"57","-7","Travel & Local","Train Timetable Italy PRO","Paolo Conte","HK$14.90","","2018-12-01","5459","https://play.google.com/store/apps/details?id=it.itentropy.fswidget"
"58","+82","Travel & Local","Rocky Mountain National Park GyPSy Guide","GyPSy Guide","HK$34.90","","2019-07-08","5426","https://play.google.com/store/apps/details?id=com.gypsyguide.tours.gypsyguidetour.col.rmnp"
"59","-33","Travel & Local","Аудиогид по Санкт-Петербургу! 500 Аудиогидов!","⭐ Поздравуха ⭐","HK$23.00","","2020-07-03","5395","https://play.google.com/store/apps/details?id=paid.peterburg.center"
"60","-18","Travel & Local","Wisely + Camino Portugués : A Wise Pilgrim Guide","Wise Pilgrim","HK$38.70","","2020-02-26","5240","https://play.google.com/store/apps/details?id=com.wisepilgrim.portugues"
"61","-7","Maps & Navigations","Villages GPS","BK Partnerships, LLC.","HK$55.90","","2019-06-05","5200","https://play.google.com/store/apps/details?id=com.golfcart"
"62","+58","Travel & Local","In Sight - Norway","AppsFab AS","HK$33.00","","2019-02-11","5198","https://play.google.com/store/apps/details?id=com.appsfab.insight.norway"
"63","+6","Travel & Local","Kampnik - US & CA Campgrounds","Keezo LLC","HK$19.90","","2020-01-06","5168","https://play.google.com/store/apps/details?id=co.keezo.apps.kampnik"
"64","-12","Travel & Local","Oahu Full Island GyPSy Tour","GyPSy Guide","HK$50.90","","2019-05-23","5099","https://play.google.com/store/apps/details?id=com.gypsyguide.tours.gypsyguidetour.oahu.fit"
"65","+58","Travel & Local","Siladas Sila Yolunda","Siladas","HK$28.00","","2019-05-13","5013","https://play.google.com/store/apps/details?id=https___de.facebook.com_SiladasSilaYolunda_"
"66","+7","Travel & Local","Radarwarner Pro. Blitzer DE","Iteration Mobile & Vialsoft Apps","HK$44.90","","2019-08-05","4961","https://play.google.com/store/apps/details?id=com.vialsoft.radarwarner"
"67","+28","Travel & Local","Detector de Radares Pro. Avisador Radar y Tráfico","Iteration Mobile & Vialsoft Apps","HK$44.90","","2019-08-05","4897","https://play.google.com/store/apps/details?id=com.vialsoft.radares_es"
"68","-20","Travel & Local","城堡世界","Mobicastle","HK$34.90","","2020-07-09","4863","https://play.google.com/store/apps/details?id=com.mobicastle.app.castles.pro"
"69","-18","Travel & Local","US Public Lands","Two Steps Beyond LLC","HK$23.18","","2019-07-08","4686","https://play.google.com/store/apps/details?id=com.twostepsbeyond.uspubliclands"
"70","+7","Travel & Local","Rewriters","Hiphop In Je Smoel","HK$8.00","","2020-07-10","4662","https://play.google.com/store/apps/details?id=nl.yipyip.hiphopinjesmoel.rewriters"
"71","+30","Travel & Local","Rejsepartner til Rejsekort","Thorwest Development ApS","HK$8.00","","2019-11-02","4660","https://play.google.com/store/apps/details?id=thorwestdev.rejsekort"
"72","+2","Travel & Local","Moon Calendar Watch","AppMosaic","HK$14.90","","2020-04-21","4547","https://play.google.com/store/apps/details?id=com.appmosaic.moonwatch"
"73","+20","Travel & Local","Stellplatz Europe PRO","Greenstream Apps","HK$60.90","","2020-06-10","4373","https://play.google.com/store/apps/details?id=com.greenstream.stellplatz.paid"
"74","-9","Travel & Local","Offline Translator: 8 Languages Offline Translate","SkyCode UK Limited","HK$50.90","","2018-05-25","4354","https://play.google.com/store/apps/details?id=com.skycode.atrance"
"75","+6","Travel & Local","Yosemite GyPSy Driving Tour","GyPSy Guide","HK$38.00","","2019-08-08","4315","https://play.google.com/store/apps/details?id=com.gypsyguide.tours.gypsyguidetour.cal.yos"
"76","+14","Travel & Local","Flavortown","Grid Sixty Software, LLC","HK$7.68","","2020-05-23","4195","https://play.google.com/store/apps/details?id=com.flavortownusa.mobile"
