"Rank","Change","Category","App","Publisher","Price","Inapp","Date","CRScore","URL(Address)"
"1","-","Travel & Local","PeakFinder","Fabio Soldati","HK$38.00","","2020-03-03","320000","https://play.google.com/store/apps/details?id=org.peakfinder.area.alps"
"2","+1","Travel & Local","OruxMaps GP","jose vazquez","HK$28.00","每件HK$8.00-HK$70.90","2020-07-10","154768","https://play.google.com/store/apps/details?id=com.orux.oruxmapsDonate"
"3","-1","Travel & Local","AlpineQuest Off-Road Explorer","Psyberia","HK$69.90","","2020-05-26","98612","https://play.google.com/store/apps/details?id=psyberia.alpinequest.full"
"4","+6","Travel & Local","ADAC Camping / Stellplatz 2020 powered by PiNCAMP","ADAC-Camping GmbH","HK$65.90","","2020-03-02","68962","https://play.google.com/store/apps/details?id=de.adac.camping20"
"5","-1","Travel & Local","OsmAnd+ — Offline Maps, Travel & Navigation","OsmAnd","HK$49.90","每件HK$8.00-HK$44.99","2020-06-09","62680","https://play.google.com/store/apps/details?id=net.osmand.plus"
"6","-1","Travel & Local","LiveATC for Android","LiveATC","HK$29.90","","2020-01-31","61364","https://play.google.com/store/apps/details?id=net.liveatc.liveatc_app"
"7","-1","Travel & Local","Plane Finder - Flight Tracker","pinkfroot limited","HK$50.90","每件HK$21.31","2020-05-20","48754","https://play.google.com/store/apps/details?id=com.pinkfroot.planefinder"
"8","-1","Travel & Local","Contour lines plugin — OsmAnd","OsmAnd","HK$15.00","","2016-12-27","47337","https://play.google.com/store/apps/details?id=net.osmand.srtmPlugin.paid"
"9","-","Travel & Local","TripView","TripView Pty Ltd","HK$29.90","","2020-05-28","36355","https://play.google.com/store/apps/details?id=com.grofsoft.tripview"
"10","-2","Travel & Local","Harzer Wandernadel","Ethon Technologies GmbH","HK$43.00","","2020-07-16","34478","https://play.google.com/store/apps/details?id=de.ethon.android.hwn"
"11","-","Travel & Local","PeakVisor - 3D地图、山峰识别","Routes Software SRL","HK$34.90","","2020-07-14","26230","https://play.google.com/store/apps/details?id=tips.routes.peakvisor"
"12","+1","Travel & Local","US Public Lands","Two Steps Beyond LLC","HK$23.00","","2019-07-08","22905","https://play.google.com/store/apps/details?id=com.twostepsbeyond.uspubliclands"
"13","+3","Travel & Local","Gylis","GIS-Centras","HK$7.02","","2018-10-31","22038","https://play.google.com/store/apps/details?id=lt.giscentras.gylis"
"14","+3","Travel & Local","NoteCam GPS批注相机","Derekr Corp.","HK$39.90","","2020-07-15","18898","https://play.google.com/store/apps/details?id=com.derekr.NoteCamPro"
