"Rank","Change","Category","App","Publisher","Price","Inapp","Date","CRScore","URL(Address)"
"1","+1","Education","카카오키즈","야나두","0.0","항목당 ₩999 - ₩100,000","2020-04-20","240000","https://play.google.com/store/apps/details?id=com.bluepin.kidsworldforgoogleplay"
"2","+1","Education","캐치잇 잉글리시 : 게임보다 쉬운 영어 학습","CatchItPlay","0.0","항목당 ₩1,200 - ₩450,000","2020-07-13","120000","https://play.google.com/store/apps/details?id=com.nxc.catchitenglishbasic.google"
"3","-2","Education","AI 토익 튜터, 산타","Riiid!","0.0","항목당 ₩39,000 - ₩249,000","2020-07-15","79992","https://play.google.com/store/apps/details?id=co.riiid.vida"
"4","-","Education","스픽 (Speak): 영어회화, 스피킹, 발음","Speakeasy Labs","0.0","항목당 ₩29,000 - ₩450,000","2020-07-14","44592","https://play.google.com/store/apps/details?id=com.selabs.speak"
"5","-","Education","이지보카 - 영어단어 어원을 읽어주는 특별한 영단어 암기앱 단어장","Shouter Inc.","0.0","항목당 ₩1,000 - ₩160,000","2020-06-24","39357","https://play.google.com/store/apps/details?id=com.shouter.easyvoca"
"6","+2","Education","HelloTalk-외국어 회화 연습과 전세계 친구들과 교류하기","HelloTalk Learn Languages App","0.0","항목당 ₩1,150 - ₩330,000","2020-07-13","37730","https://play.google.com/store/apps/details?id=com.hellotalk"
"7","-","Education","토도 수학","Enuma","0.0","항목당 ₩5,900 - ₩109,000","2020-07-07","37211","https://play.google.com/store/apps/details?id=com.enuma.todomath"
"8","new","Education","윌라 오디오북","윌라(welaaa)","0.0","항목당 ₩9,900 - ₩14,000","2020-07-02","35562","https://play.google.com/store/apps/details?id=kr.co.influential.youngkangapp"
"9","+1","Education","듀오링고(Duolingo): 무료 영어 학습","Duolingo","0.0","항목당 ₩1,300 - ₩168,000","2020-07-13","32398","https://play.google.com/store/apps/details?id=com.duolingo"
"10","-1","Education","핑크퐁 TV : 아기상어 동요동화","SMARTSTUDY PINKFONG","0.0","항목당 ₩1,000 - ₩150,000","2020-07-14","27434","https://play.google.com/store/apps/details?id=kr.co.smartstudy.pinkfongtv.ko_android_googlemarket"
"11","-","Education","EBS어학FM","Dong-A publishing co., ltd","0.0","항목당 ₩2,800 - ₩122,880","2020-07-15","20787","https://play.google.com/store/apps/details?id=com.doosan.newebsfm"
"12","-6","Education","EWA English  초급자를 위한 영어 학습","Lithium Lab Pte Ltd","0.0","항목당 ₩2,000 - ₩190,000","2020-07-01","19289","https://play.google.com/store/apps/details?id=com.ewa.ewaapp"
"13","-1","Education","리틀팍스 - 영어동화 도서관","LITTLE FOX INC.","0.0","항목당 ₩2,117 - ₩25,000","2020-04-17","18660","https://play.google.com/store/apps/details?id=net.littlefox.lf_app_fragment"
"14","-","Education","[EBS공식] 한글이야호, 한글이야호2 (따라쓰기, 읽기, 워크북)","UANGEL","0.0","항목당 ₩7,900 - ₩65,000","2020-02-24","17305","https://play.google.com/store/apps/details?id=com.uangel.tomokidsStoreYaho2"
"15","-2","Education","멤라이즈와 함께 외국어 공부하기","Memrise","0.0","항목당 ₩999 - ₩124,000","2020-07-03","16280","https://play.google.com/store/apps/details?id=com.memrise.android.memrisecompanion"
"16","+28","Education","Study with Chegg Homework Help","Chegg, Inc.","0.0","항목당 ₩1,116 - ₩20,000","2020-07-12","15295","https://play.google.com/store/apps/details?id=com.chegg"
"17","-2","Education","Tandem 탄뎀 언어교환어플  – 어떤 언어로도 말해보세요!","Tripod Technology GmbH","0.0","항목당 ₩3,300 - ₩75,000","2020-06-23","14714","https://play.google.com/store/apps/details?id=net.tandem"
"18","-2","Education","뽀로로콘 - 어린이 아바타 놀이 학습","KIGLE","0.0","항목당 ₩1,000 - ₩66,000","2019-12-24","13118","https://play.google.com/store/apps/details?id=com.weplli.project.pororocon"
"19","+12","Education","Reading Gate","ReadingGate","0.0","항목당 ₩30,000 - ₩140,000","2020-07-01","12269","https://play.google.com/store/apps/details?id=com.a1edu.readinggate"
"20","+1","Education","실전영어 트레이닝 오잉글리시 - 1등 쉐도잉 영어앱","HanbitEduTech","0.0","항목당 ₩36,000 - ₩194,600","2020-06-23","11134","https://play.google.com/store/apps/details?id=com.hanbit.ohenglish"
"21","-3","Education","뉴로제타스톤","Rosetta Stone Ltd","0.0","항목당 ₩1,200 - ₩275,000","2020-07-08","11104","https://play.google.com/store/apps/details?id=air.com.rosettastone.mobile.CoursePlayer"
