"Rank","Change","Category","App","Publisher","Price","Inapp","Date","CRScore","URL(Address)"
"1","+1","Education","토익 PART5 종결자","HS soft","₩1,000","","2020-01-09","283571","https://play.google.com/store/apps/details?id=com.hs.toeic5finish"
"2","-1","Education","Word master 워드마스터 수능 2000(18개정)","이투스북","₩4,900","","2020-02-04","142112","https://play.google.com/store/apps/details?id=com.etoos.wordmaster.sat20002018"
"3","-","Education","Flashcards Deluxe","OrangeOrApple.com","₩5,000","","2020-05-26","101485","https://play.google.com/store/apps/details?id=com.orangeorapple.flashcards"
"4","-","Education","20 수특+수완 단어Plus: 빈출 우선 단어 총정리","HS soft","₩2,900","","2019-12-15","75719","https://play.google.com/store/apps/details?id=com.hs.sutuksuwan20plus"
"5","-","Education","영화보며 영어공부 - 배속재생 미플레이어무비프로 어학용 동영상 플레이어","MEsoft","₩4,400","항목당 ₩1,100","2020-07-03","47518","https://play.google.com/store/apps/details?id=com.mesoft.meplayer"
"6","+5","Education","우리말 공부","별책","₩3,500","","2020-04-07","41837","https://play.google.com/store/apps/details?id=co.byeol.gongbudeul.urimal"
"7","-","Education","한글 달인 - 맞춤법 공부","별책","₩3,300","","2019-11-01","41304","https://play.google.com/store/apps/details?id=com.elsebook.handal"
"8","+1","Education","Word Master 워드마스터 중등 실력","이투스북","₩3,800","","2019-07-22","40988","https://play.google.com/store/apps/details?id=com.etoos.wordmaster.midskill2016"
"9","+1","Education","마니 행정학","김만희","₩2,200","","2019-09-10","34299","https://play.google.com/store/apps/details?id=com.mani.maniadministration"
"10","+9","Education","Word Master 워드마스터 중등 고난도(개정)","이투스북","₩3,800","","2019-07-18","28823","https://play.google.com/store/apps/details?id=com.etoos.wordmaster.midhighlevel2016"
"11","+14","Education","회독JLPT(유료)","Yongcal Company","₩12,000","","2020-07-12","28542","https://play.google.com/store/apps/details?id=com.yongcalcompany.JlptVip"
"12","-","Education","Toca Hair Salon 3","Toca Boca","₩5,000","","2019-03-06","27676","https://play.google.com/store/apps/details?id=com.tocaboca.tocahairsalon3"
"13","+2","Education","Stellarium Mobile 하늘지도","Noctua Software","₩3,800","","2020-07-14","26853","https://play.google.com/store/apps/details?id=com.noctuasoftware.stellarium"
"14","+15","Education","Word Master 워드마스터 중등 기초","이투스북","₩3,800","","2019-07-18","24843","https://play.google.com/store/apps/details?id=com.etoos.wordmaster.midbasic2016"
"15","+6","Education","최고 어휘","별책","₩2,200","","2019-06-08","23143","https://play.google.com/store/apps/details?id=com.elsebook.handal.voca"
"16","-2","Education","NAVER Global Phrasebook plus","NAVER Corp.","₩2,200","","2019-01-23","20820","https://play.google.com/store/apps/details?id=com.nhn.android.phrasebookplus"
"17","+1","Education","띄어쓰기","별책","₩2,200","","2019-06-08","20327","https://play.google.com/store/apps/details?id=com.elsebook.handal.spacing"
"18","-5","Education","Toca Hair Salon Me","Toca Boca","₩5,000","","2020-07-08","17980","https://play.google.com/store/apps/details?id=com.tocaboca.hairsalonme"
"19","+19","Education","핑크퐁!  도둑잡기","SMARTSTUDY PINKFONG","₩3,900","","2020-07-13","17216","https://play.google.com/store/apps/details?id=kr.co.smartstudy.pinkfongpolice_android_googlemarket"
"20","+2","Education","Word Master 워드마스터 고등 BASIC","이투스북","₩3,900","","2019-07-22","14366","https://play.google.com/store/apps/details?id=com.etoos.wordmaster.highbasic2016"
"21","+10","Education","바른 발음","별책","₩2,200","","2019-06-08","13735","https://play.google.com/store/apps/details?id=com.elsebook.handal.baleum"
"22","-16","Education","개념 한국사","별책","₩3,500","","2019-12-30","13520","https://play.google.com/store/apps/details?id=com.elsebook.koreanhistory"
"23","+16","Education","9급 공무원 기출문제 해설집","Trutory","₩6,000","항목당 ₩1,000 - ₩30,000","2020-03-26","13494","https://play.google.com/store/apps/details?id=kr.co.trutory.bandalmun.public9"
"24","+13","Education","외래어 표기","별책","₩2,200","","2017-02-23","13270","https://play.google.com/store/apps/details?id=com.elsebook.handal.loanword"
"25","+9","Education","Toca Life: Hospital","Toca Boca","₩5,000","","2018-06-12","12766","https://play.google.com/store/apps/details?id=com.tocaboca.tocahospital"
"26","+2","Education","지게차 면허시험 시뮬레이터","SimG.","₩4,500","","2018-09-17","12222","https://play.google.com/store/apps/details?id=com.SimG.SimForklift"
"27","-10","Education","Star Walk 2 - 하늘지도：별자리 찾기, 스타지도, 증강 현실 천문학","Vito Technology","₩999","항목당 ₩999 - ₩3,900","2020-05-05","12028","https://play.google.com/store/apps/details?id=com.vitotechnology.StarWalk2"
"28","+5","Education","천권읽기Pro - 독서이력 관리","도넛 소프트랩","₩3,700","항목당 ₩1,000 - ₩23,000","2020-04-10","11905","https://play.google.com/store/apps/details?id=com.yeoniyouni.readbooks.full"
"29","-2","Education","Word master 워드마스터 수능 2000(개정)","이투스북","₩4,900","","2019-07-22","11891","https://play.google.com/store/apps/details?id=com.etoos.wordmaster.sat20002016"
