"Rank","Change","Category","App","Publisher","Price","Inapp","Date","CRScore","URL(Address)"
"1","-","Education","Word master 워드마스터 수능 2000(18개정)","이투스북","₩4,900","","2020-02-04","271228","https://play.google.com/store/apps/details?id=com.etoos.wordmaster.sat20002018"
"2","+10","Education","영화보며 영어공부 - 배속재생 미플레이어무비프로 어학용 동영상 플레이어","MEsoft","₩4,400","항목당 ₩1,100","2020-07-03","113071","https://play.google.com/store/apps/details?id=com.mesoft.meplayer"
"3","-","Education","Flashcards Deluxe","OrangeOrApple.com","₩5,000","","2020-05-26","100872","https://play.google.com/store/apps/details?id=com.orangeorapple.flashcards"
"4","+6","Education","Toca Life: Hospital","Toca Boca","₩5,000","","2018-06-12","61946","https://play.google.com/store/apps/details?id=com.tocaboca.tocahospital"
"5","+1","Education","Word Master 워드마스터 중등 실력","이투스북","₩3,800","","2019-07-22","60722","https://play.google.com/store/apps/details?id=com.etoos.wordmaster.midskill2016"
"6","+5","Education","Stellarium Mobile 하늘지도","Noctua Software","₩3,800","","2020-07-14","52126","https://play.google.com/store/apps/details?id=com.noctuasoftware.stellarium"
"7","-3","Education","Toca Hair Salon 3","Toca Boca","₩5,000","","2019-03-06","50414","https://play.google.com/store/apps/details?id=com.tocaboca.tocahairsalon3"
"8","-","Education","Word Master 워드마스터 중등 고난도(개정)","이투스북","₩3,800","","2019-07-18","47510","https://play.google.com/store/apps/details?id=com.etoos.wordmaster.midhighlevel2016"
"9","-4","Education","우리말 공부","별책","₩4,500","","2020-04-07","41314","https://play.google.com/store/apps/details?id=co.byeol.gongbudeul.urimal"
"10","-3","Education","Word Master 워드마스터 중등 기초","이투스북","₩3,800","","2019-07-18","33940","https://play.google.com/store/apps/details?id=com.etoos.wordmaster.midbasic2016"
"11","-2","Education","한글 달인 - 맞춤법 공부","별책","₩3,300","","2019-11-01","30999","https://play.google.com/store/apps/details?id=com.elsebook.handal"
"12","-10","Education","토익 PART5 종결자","HS soft","₩1,000","","2020-01-09","27498","https://play.google.com/store/apps/details?id=com.hs.toeic5finish"
"13","+11","Education","회독JLPT(유료)","Yongcal Company","₩14,000","","2020-07-12","26110","https://play.google.com/store/apps/details?id=com.yongcalcompany.JlptVip"
