"Rank","Change","Category","App","Publisher","Price","Inapp","Date","CRScore","URL(Address)"
"1","+1","Education","콴다 - 1등 수학 공부앱","Mathpresso","0.0","항목당 ₩1,000 - ₩65,000","2020-07-06","155000","https://play.google.com/store/apps/details?id=com.mathpresso.qanda"
"2","+1","Education","커넥츠 Q&A – 전과목 문제풀이 무료 (중/고등학교, 대학교, 경찰, 공무원 교육앱)","ST Unitas","0.0","","2020-07-10","148437","https://play.google.com/store/apps/details?id=com.stu.conects"
"3","-2","Education","Cake(케이크): 무료 영어 학습","Playlist Corporation","0.0","","2020-06-08","117437","https://play.google.com/store/apps/details?id=me.mycake"
"4","+1","Education","네이버 사전","NAVER Corp.","0.0","","2020-06-18","55712","https://play.google.com/store/apps/details?id=com.nhn.android.naverdic"
"5","+7","Education","고용노동부 HRD-Net 및 출결관리","KoreaEmploymentInformationService","0.0","","2020-04-16","39565","https://play.google.com/store/apps/details?id=kr.go.hrd.app"
"6","+2","Education","저절로암기영단어 - 통합 영어사전 영어 영어단어 TOEIC  번역 번역기","Wafour Corporation","0.0","항목당 ₩29,000","2020-07-14","31884","https://play.google.com/store/apps/details?id=com.wafour.wapiceng"
"7","-1","Entertainment","오디오클립 - 다양한 채널, 팟캐스트와 오디오북 그리고 ASMR","NAVER Corp.","0.0","","2020-06-17","29335","https://play.google.com/store/apps/details?id=com.naver.naveraudio"
"8","+8","Education","윌라 오디오북","윌라(welaaa)","0.0","항목당 ₩9,900 - ₩14,000","2020-07-02","27031","https://play.google.com/store/apps/details?id=kr.co.influential.youngkangapp"
"9","+1","Education","캐치잇 잉글리시 : 게임보다 쉬운 영어 학습","CatchItPlay","0.0","항목당 ₩1,200 - ₩450,000","2020-07-13","23281","https://play.google.com/store/apps/details?id=com.nxc.catchitenglishbasic.google"
"10","+53","Education","성경과 찬송(Bible and Hymns)","Verybest","0.0","","2020-05-26","22784","https://play.google.com/store/apps/details?id=com.jaemin.bible"
"11","+8","Education","열정품은타이머 - 혼자 공부하지말고 열품타에서함께 공부하세요!","pallo","0.0","","2020-07-08","22736","https://play.google.com/store/apps/details?id=com.pallo.passiontimerscoped"
"12","+1","Education","튜터링: 24시간 1:1 영어회화","TUTORING","0.0","","2020-06-15","19622","https://play.google.com/store/apps/details?id=tutoring.app"
"13","-6","Education","도깨비 전화","MEDIA ACTIVE.INC","0.0","항목당 ₩1,097 - ₩14,000","2020-04-13","18804","https://play.google.com/store/apps/details?id=com.dokebi.dokebi"
"14","+65","Education","Samsung Global Goals","Samsung Electronics Co.,  Ltd.","0.0","","2020-05-30","18083","https://play.google.com/store/apps/details?id=com.samsung.sree"
"15","-11","Education","Q-Net 큐넷(자격의 모든 것)","한국산업인력공단.","0.0","","2020-02-26","17150","https://play.google.com/store/apps/details?id=com.mcnc.parecis.hrdkorea.qnet"
