"Rank","Change","Category","App","Publisher","Price","Inapp","Date","CRScore","URL(Address)"
"1","+3","Education","EBS 초등","EBS(한국교육방송공사)","0.0","","2020-04-23","175374","https://play.google.com/store/apps/details?id=kr.ebs.primary.player"
"2","+9","Education","Google Classroom","Google LLC","0.0","","2020-06-10","172744","https://play.google.com/store/apps/details?id=com.google.android.apps.classroom"
"3","-1","Education","클래스팅 - 학교 플랫폼","Classting Inc.","0.0","항목당 ₩18,000 - ₩20,000","2020-07-02","163434","https://play.google.com/store/apps/details?id=com.Classting"
"4","+2","Education","콴다 - 1등 수학 공부앱","Mathpresso","0.0","항목당 ₩1,000 - ₩65,000","2020-07-06","81456","https://play.google.com/store/apps/details?id=com.mathpresso.qanda"
"5","-4","Education","하이클래스-알림장, 가정통신문, 하이톡","i-Scream Media","0.0","","2020-07-08","57394","https://play.google.com/store/apps/details?id=com.iscreammedia.app.hiclass.android"
"6","+23","Education","위두랑, wedorang","KERIS","0.0","","2020-05-13","47671","https://play.google.com/store/apps/details?id=kr.or.keris.smartedu.ec"
"7","+9","Education","디지털교과서 2018","KERIS","0.0","","2020-06-24","38348","https://play.google.com/store/apps/details?id=kr.or.keris.dt2018"
"8","-5","Education","아이엠스쿨 - 한국 1위 알림장","NHN Edu Corp.","0.0","","2020-07-06","35742","https://play.google.com/store/apps/details?id=com.imcompany.school2"
"9","+1","Education","JoyTunes의 Simply Piano","JoyTunes","0.0","항목당 ₩12,000 - ₩200,000","2020-07-12","34078","https://play.google.com/store/apps/details?id=com.joytunes.simplypiano"
"10","-1","Education","EBS 중학 +","EBS(한국교육방송공사)","0.0","","2020-06-02","33199","https://play.google.com/store/apps/details?id=kr.ebs.middle.player"
"11","+11","Education","클래스카드 | 우리 선생님이 만들어 주시는 스마트한 단어장!","Learnersmind","0.0","","2020-07-13","30300","https://play.google.com/store/apps/details?id=classcard.net"
"12","-","Education","네이버 사전","NAVER Corp.","0.0","","2020-06-18","28685","https://play.google.com/store/apps/details?id=com.nhn.android.naverdic"
"13","+143","Education","Toca Hair Salon 4","Toca Boca","0.0","항목당 ₩1,200 - ₩6,000","2020-07-06","27878","https://play.google.com/store/apps/details?id=com.tocaboca.tocahairsalon4"
"14","-6","Education","커넥츠 Q&A – 전과목 문제풀이 무료 (중/고등학교, 대학교, 경찰, 공무원 교육앱)","ST Unitas","0.0","","2020-07-10","26972","https://play.google.com/store/apps/details?id=com.stu.conects"
"15","-10","Entertainment","오디오클립 - 다양한 채널, 팟캐스트와 오디오북 그리고 ASMR","NAVER Corp.","0.0","","2020-06-17","26803","https://play.google.com/store/apps/details?id=com.naver.naveraudio"
"16","-9","Education","저절로암기 한자 - 통합 한자사전 천자문 한자능력검정","Wafour Corporation","0.0","항목당 ₩29,000","2020-07-10","24779","https://play.google.com/store/apps/details?id=com.wafour.whanzi"
"17","-4","Education","Cake(케이크): 무료 영어 학습","Playlist Corporation","0.0","","2020-06-08","23988","https://play.google.com/store/apps/details?id=me.mycake"
"18","+3","Education","윌라 오디오북","윌라(welaaa)","0.0","항목당 ₩9,900 - ₩14,000","2020-07-02","19938","https://play.google.com/store/apps/details?id=kr.co.influential.youngkangapp"
"19","+5","Education","EBSi 고교강의","EBS(한국교육방송공사)","0.0","","2020-04-20","17450","https://play.google.com/store/apps/details?id=com.coden.android.ebs"
"20","-2","Education","열정품은타이머 - 혼자 공부하지말고 열품타에서함께 공부하세요!","pallo","0.0","","2020-07-08","16587","https://play.google.com/store/apps/details?id=com.pallo.passiontimerscoped"
"21","+15","Education","리로스쿨","리로소프트","0.0","","2020-07-09","14499","https://play.google.com/store/apps/details?id=com.rirosoft.riroschool"
"22","+3","Education","캐치잇 잉글리시 : 게임보다 쉬운 영어 학습","CatchItPlay","0.0","항목당 ₩1,200 - ₩450,000","2020-07-13","13490","https://play.google.com/store/apps/details?id=com.nxc.catchitenglishbasic.google"
"23","-","Education","Crayon Shinchan Operation Little Helper","neos","0.0","항목당 ₩3,300 - ₩3,500","2020-01-22","13029","https://play.google.com/store/apps/details?id=jp.neoscorp.edu.shinchan"
"24","+6","Education","저절로암기영단어 - 통합 영어사전 영어 영어단어 TOEIC  번역 번역기","Wafour Corporation","0.0","항목당 ₩29,000","2020-07-14","12457","https://play.google.com/store/apps/details?id=com.wafour.wapiceng"
"25","+3","Education","도깨비 전화","MEDIA ACTIVE.INC","0.0","항목당 ₩1,097 - ₩14,000","2020-04-13","12418","https://play.google.com/store/apps/details?id=com.dokebi.dokebi"
"26","+1","Education","뽀로로 치과의사 - 어린이 치과의사 직업놀이","KIGLE","0.0","항목당 ₩1,000","2020-06-17","12224","https://play.google.com/store/apps/details?id=com.kigle.project.pororo.dentist"
"27","-1","Education","스픽 (Speak): 영어회화, 스피킹, 발음","Speakeasy Labs","0.0","항목당 ₩29,000 - ₩450,000","2020-07-14","11725","https://play.google.com/store/apps/details?id=com.selabs.speak"
"28","+3","Education","Samsung Global Goals","Samsung Electronics Co.,  Ltd.","0.0","","2020-05-30","10971","https://play.google.com/store/apps/details?id=com.samsung.sree"
"29","+9","Education","고용노동부 HRD-Net 및 출결관리","KoreaEmploymentInformationService","0.0","","2020-04-16","10694","https://play.google.com/store/apps/details?id=kr.go.hrd.app"
"30","+69","Education","EBSi+","EBS(한국교육방송공사)","0.0","","2018-03-12","9707","https://play.google.com/store/apps/details?id=kr.co.ebsi.hybrid"
"31","+10","Education","뽀로로 간식놀이","ICONIX","0.0","항목당 ₩3,300","2020-04-27","9428","https://play.google.com/store/apps/details?id=com.kigle.delifood"
"32","+8","Education","xAR","XOsoft Inc.","0.0","","2020-04-27","8847","https://play.google.com/store/apps/details?id=kr.co.xosoft.android.xar"
"33","new","Education","nhis-임직원전용 스마트러닝","HUNET","0.0","","2018-05-31","8783","https://play.google.com/store/apps/details?id=kr.co.hunet.MobileLearningCenterForNhis"
"34","-17","Education","Q-Net 큐넷(자격의 모든 것)","한국산업인력공단.","0.0","","2020-02-26","8419","https://play.google.com/store/apps/details?id=com.mcnc.parecis.hrdkorea.qnet"
"35","-16","Education","한국장학재단","한국장학재단","0.0","","2020-04-24","8361","https://play.google.com/store/apps/details?id=com.mo.kosaf"
"36","-1","Education","AquaNManager","CDNetworks Co., Ltd.","0.0","","2020-06-04","8316","https://play.google.com/store/apps/details?id=com.cdn.aquanmanager"
"37","+54","Education","PlantSnap - 식물, 나무, 그리고 꽃 식별자","PlantSnap, Inc.","0.0","항목당 ₩1,200 - ₩24,388","2020-07-14","8257","https://play.google.com/store/apps/details?id=com.fws.plantsnap2"
"38","+65","Education","모야모 (moyamo) - 꽃, 나무, 식물이름 찾기","(주)모야모","0.0","","2019-03-12","8227","https://play.google.com/store/apps/details?id=com.atlas.moyamo"
"39","+3","Education","KMA 코로나 팩트 - 신종코로나바이러스를 막는 방패 KMA","JoyDesign-Apps","0.0","","2020-02-04","8190","https://play.google.com/store/apps/details?id=com.joy.appS202002030f8248ba8c362_5c5c616e61db5"
"40","+71","Education","PictureThis - 꽃 & 식물 찾기","Glority LLC","0.0","항목당 ₩2,500 - ₩69,000","2020-07-13","7763","https://play.google.com/store/apps/details?id=cn.danatech.xingseus"
"41","+4","Education","운전면허 PLUS - 운전면허필기시험 (최신판 100%무료)","애드락애드버테인먼트","0.0","","2020-07-07","7552","https://play.google.com/store/apps/details?id=com.adrock.driverlicense300"
"42","-8","Education","뽀로로 전화","UANGEL","0.0","항목당 ₩1,000 - ₩220,000","2020-02-27","7319","https://play.google.com/store/apps/details?id=com.uangel.ppoyo.pororoPhone"
"43","+111","Education","커리어넷","교육부, 한국직업능력개발원","0.0","","2018-05-30","7066","https://play.google.com/store/apps/details?id=com.KRIVET.exam"
"44","+10","Education","스쿨투게더(구. 스쿨맘)","Matchpoint Inc.","0.0","","2020-04-10","7059","https://play.google.com/store/apps/details?id=kr.onbi.schoolmom"
"45","+13","Education","쥬니어 네이버 - Jr.Naver","NAVER Corp.","0.0","","2020-07-01","6848","https://play.google.com/store/apps/details?id=air.com.nhncorp.jrapp"
"46","-31","Education","AI 토익 튜터, 산타","Riiid!","0.0","항목당 ₩39,000 - ₩249,000","2020-07-15","6789","https://play.google.com/store/apps/details?id=co.riiid.vida"
"47","+23","Education","뽀로로 공룡월드","ICONIX","0.0","항목당 ₩3,300","2020-06-17","6632","https://play.google.com/store/apps/details?id=com.kigle.pororodinosaur.one"
"48","-5","Education","학교 알리미","교육부, 시도교육청, 한국교육학술정보원","0.0","","2020-04-16","6415","https://play.google.com/store/apps/details?id=com.schoolinfo.keris"
"49","-1","Education","통합교육연수시스템","교육부 중앙교육연수원","0.0","","2020-05-12","6414","https://play.google.com/store/apps/details?id=kr.go.neti.ui"
"50","-4","Education","도깨비 전화 DX","MEDIA ACTIVE.INC","0.0","항목당 ₩1,300 - ₩2,900","2020-07-14","6086","https://play.google.com/store/apps/details?id=jp.co.mediaactive.ghostcalldx"
"51","+51","Education","Lingokids - The playlearning™ 영어 앱","Lingokids - English Learning For Kids","0.0","항목당 ₩999 - ₩150,000","2020-07-13","5873","https://play.google.com/store/apps/details?id=es.monkimun.lingokids"
"52","+7","Education","열공시간 - 집중력 공부시간 타이머","RinaSoft","0.0","항목당 ₩2,000 - ₩20,000","2020-07-02","5837","https://play.google.com/store/apps/details?id=kr.co.rinasoft.yktime"
"53","+27","Education","학생 Class123 (클래스123)","NHN Edu Corp.","0.0","","2020-07-01","5716","https://play.google.com/store/apps/details?id=com.class123.student"
"54","+25","Education","EWA English  초급자를 위한 영어 학습","Lithium Lab Pte Ltd","0.0","항목당 ₩2,000 - ₩190,000","2020-07-01","5575","https://play.google.com/store/apps/details?id=com.ewa.ewaapp"
"55","-4","Education","EBS English","EBS(한국교육방송공사)","0.0","","2020-02-04","5571","https://play.google.com/store/apps/details?id=kr.co.ebse.player"
"56","new","Education","충북소통알리미","충청북도교육연구정보원 정보운영부","0.0","","2020-06-19","5515","https://play.google.com/store/apps/details?id=kr.go.cbe.cbedu"
"57","-1","Education","Toca Hair Salon 2 - Free!","Toca Boca","0.0","항목당 ₩3,000","2016-09-20","5359","https://play.google.com/store/apps/details?id=com.tocaboca.hairsalon2.iap"
"58","new","Education","이투스 수강앱 - Smart Study","Etoos Education","0.0","","2020-06-24","5328","https://play.google.com/store/apps/details?id=com.etoos.etoosstudyapp"
"59","+4","Education","탈잉 - 세상의 모든 재능","Taling","0.0","","2020-07-10","5324","https://play.google.com/store/apps/details?id=com.taling"
"60","-8","Education","저절로암기 일본어 - 무료 JLPT 사전 회화","Wafour Corporation","0.0","항목당 ₩29,000","2020-07-10","5318","https://play.google.com/store/apps/details?id=com.wafour.wapicjapanese"
"61","-24","Education","사이버폭력 백신","Creative α","0.0","","2019-10-08","5304","https://play.google.com/store/apps/details?id=com.alpha.CyberBullying"
"62","-23","Education","뽀로로콘 - 어린이 아바타 놀이 학습","KIGLE","0.0","항목당 ₩1,000 - ₩66,000","2019-12-24","5268","https://play.google.com/store/apps/details?id=com.weplli.project.pororocon"
"63","-14","Education","듀오링고(Duolingo): 무료 영어 학습","Duolingo","0.0","항목당 ₩1,300 - ₩168,000","2020-07-13","4942","https://play.google.com/store/apps/details?id=com.duolingo"
"64","-20","Education","임신육아종합포털(아이사랑 모바일)","보건복지부(보육정책과)","0.0","","2019-06-25","4926","https://play.google.com/store/apps/details?id=com.mw.Android_KidsLove2"
"65","-15","Education","암기고래 - 말해주는 단어장, 동영상 강의(영어,중국어 등)","위런에듀","0.0","","2020-07-10","4921","https://play.google.com/store/apps/details?id=com.belugaedu.amgigorae"
"66","-46","Education","HelloLMS","IMAXSOFT","0.0","","2020-03-17","4790","https://play.google.com/store/apps/details?id=kr.co.imaxsoft.hellolms"
"67","-","Education","한자 필기인식 사전","Dev CHOE","0.0","항목당 ₩1,000","2020-07-02","4769","https://play.google.com/store/apps/details?id=name.choe.hanjahandwritingrecog"
"68","+6","Education","핑크퐁 TV : 아기상어 동요동화","SMARTSTUDY PINKFONG","0.0","항목당 ₩1,000 - ₩150,000","2020-07-14","4686","https://play.google.com/store/apps/details?id=kr.co.smartstudy.pinkfongtv.ko_android_googlemarket"
"69","+23","Education","Quizlet 퀴즐렛, 퀴즈렛 : 낱말카드로 언어와 어휘를 학습하세요","Quizlet Inc.","0.0","항목당 ₩2,200 - ₩44,000","2020-07-13","4627","https://play.google.com/store/apps/details?id=com.quizlet.quizletandroid"
"70","+140","Education","토모동화 - 우리원 전용 도서관","UANGEL","0.0","","2020-06-08","4617","https://play.google.com/store/apps/details?id=com.uangel.tomobooks"
"71","-14","Education","카카오키즈","야나두","0.0","항목당 ₩999 - ₩100,000","2020-04-20","4411","https://play.google.com/store/apps/details?id=com.bluepin.kidsworldforgoogleplay"
"72","+4","Education","한글공부(한글, 따라쓰기, 띄어쓰기, 동요, 문법, korean)","허당 문선생","0.0","","2020-01-13","4410","https://play.google.com/store/apps/details?id=me.blog.munsaem.munsaem_hangul_study_v001"
"73","+35","Education","동심키즈플레이 : 동키  쉽고, 재미있게! 놀면서 배워요.","(주)동심","0.0","","2020-05-11","4311","https://play.google.com/store/apps/details?id=com.dongsim.kidsplay"
"74","-60","Education","코스모스","Ubion CO.LTD.","0.0","","2020-06-24","4276","https://play.google.com/store/apps/details?id=kr.coursemos.android2"
"75","+40","Education","뽀로로 케이크 만들기 - 루피의 요리, 주방, 키친, 쉐프, 베이킹, 쿠킹","KIGLE","0.0","항목당 ₩1,000","2020-06-19","4258","https://play.google.com/store/apps/details?id=com.kigle.pororo.cook.cake"
"76","+47","Education","사진찰칵 영어번역기 (사진찍어 영어사전, 영어번역, 영한번역, 영한사전 #찍번)","BestSoftApps","0.0","항목당 ₩3,000 - ₩65,000","2020-06-27","4246","https://play.google.com/store/apps/details?id=com.goodappsoftware.diceng"
"77","-9","Education","한국어 - 영어 번역기","Klays-Development","0.0","","2019-12-11","4140","https://play.google.com/store/apps/details?id=free_translator.koen"
"78","+10","Education","뽀로로 미로찾기 과학놀이 - 어린이 두뇌 발달 게임","KIGLE","0.0","항목당 ₩1,000","2019-11-04","4114","https://play.google.com/store/apps/details?id=com.kigle.project.pororocon_sciencegame_lite"
"79","-32","Education","튜터링: 24시간 1:1 영어회화","TUTORING","0.0","","2020-06-15","4109","https://play.google.com/store/apps/details?id=tutoring.app"
"80","-15","Education","뽀로로 화장실 여행 - 한글놀이, 단어학습, 한글공부, 한글게임, 응가, 양치, 세수","KIGLE","0.0","항목당 ₩1,000","2019-11-04","4003","https://play.google.com/store/apps/details?id=com.kigle.project.pororocon.hangul_toilet.lite.kor"
"81","+1","Education","뉴로네이션 - 두뇌 훈련 & 두뇌 게임","NeuroNation","0.0","항목당 ₩5,500 - ₩450,000","2020-07-10","3928","https://play.google.com/store/apps/details?id=air.nn.mobile.app.main"
"82","-50","Education","LearningX Student (학습자 용)","Xinics Inc.","0.0","","2019-08-23","3888","https://play.google.com/store/apps/details?id=com.instructure.candroid.xinics.production"
"83","+3","Education","초등영어단어, 초등학생, 기초영어단어, 초등영단어","하노비트","0.0","","2020-05-27","3864","https://play.google.com/store/apps/details?id=com.hanobit.engbook"
"84","+23","Education","핑크퐁! 전화놀이","SMARTSTUDY PINKFONG","0.0","항목당 ₩2,500","2020-06-25","3849","https://play.google.com/store/apps/details?id=kr.co.smartstudy.singingphone_android_googlemarket"
"85","+87","Education","듣는교과서 – 초중등 전과목 오디오 공부","듣는교과서","0.0","","2020-06-29","3832","https://play.google.com/store/apps/details?id=com.textbooklistening.android"
"86","-26","Education","뽀로로 공룡 스케치북 - 어린이 색칠놀이, 그림그리기, 화가놀이","KIGLE","0.0","항목당 ₩1,000","2019-11-04","3804","https://play.google.com/store/apps/details?id=com.kigle.pororo.dino.sketchbook"
"87","new","Education","NH - TONG","멀티캠퍼스","0.0","","2020-05-12","3676","https://play.google.com/store/apps/details?id=com.multicampus.nhtong"
"88","+48","Education","Star Walk 2 Free：개인 천문관을 설치하고 실시간으로 하늘의 별들을 찾아보세요!","Vito Technology","0.0","항목당 ₩999 - ₩7,500","2020-05-05","3663","https://play.google.com/store/apps/details?id=com.vitotechnology.StarWalk2Free"
