"Rank","Change","Category","App","Publisher","Price","Inapp","Date","CRScore","URL(Address)"
"1","+2","Travel","MarineTraffic - Ship Tracking","MarineTraffic.com","$4.99","Augmented Reality : $2.99 / Access Plus 24 : $0.99 / Nautical Charts Monthly : $2.99","2012-10-08","238958","https://itunes.apple.com/US/app/id563910324"
"2","-1","Travel","Vegan Food Near You - HappyCow","HappyCow","$3.99","","2011-05-12","232993","https://itunes.apple.com/US/app/id435871950"
"3","+1","Travel","Camp & RV - Tents to RV Parks","Allstays LLC","$9.99","","2010-05-13","71423","https://itunes.apple.com/US/app/id370820516"
"4","-2","Photo & Video","Pro Camera by Moment","Moment Inc.","$4.99","Pro Bundle : $3.99 / Slow Shutter : $2.99 / Time-lapse : $2.99","2014-11-18","69183","https://itunes.apple.com/US/app/id927098908"
"5","+2","Travel","Road to Hana Maui GyPSy Guide","GPS Tour Guide","$6.99","","2012-11-19","60289","https://itunes.apple.com/US/app/id578451869"
"6","+3","Travel","OBD Fusion","OCTech, LLC","$9.99","Ford 2006 Enhanced Diagnostics : $9.99 / Ford 2004 Enhanced Diagnostics : $9.99 / Ford 2005 Enhanced Diagnostics : $9.99","2013-06-01","53292","https://itunes.apple.com/US/app/id650684932"
"7","+1","Travel","LiveATC Air Radio","LiveATC.net","$3.99","","2009-06-09","43894","https://itunes.apple.com/US/app/id317809458"
"8","-3","Travel","PeakFinder AR","Fabio Soldati","$4.99","","2010-03-12","41623","https://itunes.apple.com/US/app/id357421934"
"9","+2","Travel","Yellowstone Grand Teton GyPSy","GPS Tour Guide","$9.99","","2016-09-07","26472","https://itunes.apple.com/US/app/id1143635056"
"10","+6","Navigation","Ship Finder","pinkfroot limited","$4.99","","2010-04-01","23248","https://itunes.apple.com/US/app/id363360636"
"11","-1","Lifestyle","Cloud Baby Monitor","VIGI Limited","$4.99","","2011-06-27","22146","https://itunes.apple.com/US/app/id432791399"
"12","-","Photo & Video","ProCamera.","Cocologics","$8.99","San Fran : $0.99 / vivid HDR in Pro Camera : $3.99 / Night Camera & Long Exposure : $3.99","2013-09-18","13009","https://itunes.apple.com/US/app/id694647259"
"13","-","Travel","Blink Rides","Blink Rides, LLC","0","","2019-09-19","9351","https://itunes.apple.com/US/app/id1470605205"
"14","new","Weather","NOAA Radar Pro: Weather Alerts","Apalon Apps","$4.99","","2013-12-04","6762","https://itunes.apple.com/US/app/id749133301"
"15","new","Weather","My Lightning Tracker Pro","JRustonApps B.V.","$2.99","","2016-11-16","2500","https://itunes.apple.com/US/app/id1175031995"
"16","-1","Reference","CCW – Concealed Carry 50 State","Workman Consulting LLC","$1.99","Update All Laws 1 Yr Renewable : $0.99 / Update All Laws 1 Year : $0.99","2011-06-16","2500","https://itunes.apple.com/US/app/id443321291"
