"Rank","Change","Category","App","Publisher","Price","Inapp","Date","CRScore","URL(Address)"
"1","-","Travel & Local","Google Earth","Google LLC","0.0","","2020-07-20","292157","https://play.google.com/store/apps/details?id=com.google.earth"
"2","-","Travel & Local","Airbnb","Airbnb","0.0","","2020-07-16","159005","https://play.google.com/store/apps/details?id=com.airbnb.android"
"3","+1","Travel & Local","Booking.com: Hotels, Apartments & Accommodation","Booking.com Hotels & Vacation Rentals","0.0","","2020-07-20","99888","https://play.google.com/store/apps/details?id=com.booking"
"4","+5","Travel & Local","Expedia Hotels, Flights & Car Rental Travel Deals","Expedia","0.0","","2020-07-16","80469","https://play.google.com/store/apps/details?id=com.expedia.bookings"
"5","+1","Travel & Local","Lime - Your Ride Anytime","Neutron Holdings, Inc.","0.0","","2020-07-17","50418","https://play.google.com/store/apps/details?id=com.limebike"
"6","-1","Travel & Local","Southwest Airlines","Southwest Airlines","0.0","","2020-07-14","48298","https://play.google.com/store/apps/details?id=com.southwestairlines.mobile"
"7","-","Travel & Local","American Airlines","American Airlines, Inc.","0.0","","2020-07-14","44042","https://play.google.com/store/apps/details?id=com.aa.android"
"8","-","Travel & Local","United Airlines","United Airlines","0.0","","2020-07-07","43948","https://play.google.com/store/apps/details?id=com.united.mobile.android"
"9","-6","Food & Drink","Yelp: Find Food, Delivery & Services Nearby","Yelp, Inc","0.0","","2020-07-20","39769","https://play.google.com/store/apps/details?id=com.yelp.android"
"10","+1","Travel & Local","Bird","Bird Rides, Inc.","0.0","","2020-07-20","34291","https://play.google.com/store/apps/details?id=co.bird.android"
"11","-1","Travel & Local","Fly Delta","Delta Air Lines, Inc.","0.0","","2020-07-08","30410","https://play.google.com/store/apps/details?id=com.delta.mobile.android"
"12","+1","Travel & Local","Vrbo Vacation Rentals","Vrbo","0.0","","2020-07-14","24172","https://play.google.com/store/apps/details?id=com.vrbo.android"
"13","+2","Travel & Local","Navigation for Google Maps Go","Google LLC","0.0","","2020-05-28","23467","https://play.google.com/store/apps/details?id=com.google.android.apps.navlite"
"14","+2","Travel & Local","Hotels.com: Book Hotels, Vacation Rentals and More","Hotels.com LP","0.0","","2020-07-16","20981","https://play.google.com/store/apps/details?id=com.hcom.android"
"15","-1","Travel & Local","GetUpside: Earn Money & Get Gas Prices Near You","Upside Services Inc.","0.0","","2020-07-21","20781","https://play.google.com/store/apps/details?id=com.upside.consumer.android"
"16","-4","Travel & Local","Hopper - Book Cheap Flights","Hopper Inc.","0.0","","2020-07-20","20211","https://play.google.com/store/apps/details?id=com.hopper.mountainview.play"
"17","+126","Travel & Local","Chao translate - voice and text translator","chao translate","0.0","$4.99 - $99.99 per item","2019-11-12","19740","https://play.google.com/store/apps/details?id=com.voice.translate.chao"
"18","+1","Travel & Local","My Disney Experience - Walt Disney World","Disney","0.0","","2020-07-09","17754","https://play.google.com/store/apps/details?id=com.disney.wdw.android"
