"Rank","Change","Category","App","Publisher","Price","Inapp","Date","CRScore","URL(Address)"
"1","-","Education","ニック式英会話ジム ベータ版","INSTYLE GROUP","¥3,000","","2020-07-06","283158","https://play.google.com/store/apps/details?id=com.nic_english.gym.NicGym"
"2","+3","Education","Dumb Ways JR Boffo's Breakfast","Metro Trains","¥260","","2017-01-20","94797","https://play.google.com/store/apps/details?id=au.com.metro.dwjr.boffos"
"3","-1","Education","SPI非言語 【Study Pro】","Study Pro","¥250","","2016-06-02","84847","https://play.google.com/store/apps/details?id=studypro.spi.higengo"
"4","new","Education","有機化学 基本の反応機構 Organic Chemistry（日本語／英語版）","YOSHITAKA MATSUSHIMA","¥600","","2016-08-24","73895","https://play.google.com/store/apps/details?id=com.matsushima.organicchemistry"
"5","+3","Education","どんどん話すための瞬間英作文トレーニング","Beret Publishing","¥1,200","￥840/アイテム","2018-07-20","70296","https://play.google.com/store/apps/details?id=com.njwuji.study"
"6","-3","Education","SPI言語 【Study Pro】","Study Pro","¥250","￥99/アイテム","2013-08-20","62660","https://play.google.com/store/apps/details?id=studypro.spi"
"7","+3","Education","トッカ・ライフ・スクール Toca Life School","Toca Boca","¥480","","2018-07-06","54078","https://play.google.com/store/apps/details?id=com.tocaboca.tocaschool"
"8","-1","Education","Toca Life: Hospital","Toca Boca","¥480","","2018-06-12","51103","https://play.google.com/store/apps/details?id=com.tocaboca.tocahospital"
"9","+2","Education","Toca Hair Salon 3","Toca Boca","¥480","","2019-03-06","49561","https://play.google.com/store/apps/details?id=com.tocaboca.tocahairsalon3"
"10","-4","Education","パブロフ簿記２級商業簿記 日商簿記仕訳対策 2020年度版","willsi Co., Ltd.","¥700","","2020-03-15","45912","https://play.google.com/store/apps/details?id=com.pubrof.pubrofboki2"
"11","-2","Education","パブロフ簿記３級 日商簿記仕訳対策 2020年度版","willsi Co., Ltd.","¥700","","2020-03-07","44904","https://play.google.com/store/apps/details?id=com.pubrof.pubrofboki3"
"12","+2","Education","Toca Life: Pets","Toca Boca","¥480","","2018-07-06","28933","https://play.google.com/store/apps/details?id=com.tocaboca.tocapets"
"13","-","Education","「一級建築士」受験対策","TK office","¥960","","2019-08-29","23923","https://play.google.com/store/apps/details?id=com.tkoffice.builder"
"14","-2","Education","パブロフ簿記２級工業簿記","willsi Co., Ltd.","¥700","","2020-05-11","23167","https://play.google.com/store/apps/details?id=com.pubrof.pubrofboki2kogyo"
"15","+5","Education","キクタン [All-in-One] TOEIC® Test Score 600+800+990合本版","PlaySquare Inc.","¥1,840","￥610～￥2,440/アイテム","2020-03-12","23150","https://play.google.com/store/apps/details?id=com.playsquare.kikutan_all_toeic"
"16","+9","Education","百人一首 初めてかるた","PolygonDrill Ltd.","¥400","","2016-07-09","16557","https://play.google.com/store/apps/details?id=com.PolygonDrill.FirstKaruta"
"17","-1","Education","トッカ・ヘアサロン・ミー (Hair Salon Me）","Toca Boca","¥480","","2020-07-08","16542","https://play.google.com/store/apps/details?id=com.tocaboca.hairsalonme"
"18","new","Education","究極の立体＜展開＞","WonderLab Inc.","¥3,000","","2020-03-31","16457","https://play.google.com/store/apps/details?id=com.ultimate_math.expansion"
"19","-4","Education","暗記ドリルメーカー ライセンスキー","U-Shipps","¥198","","2018-10-12","14917","https://play.google.com/store/apps/details?id=jp.web5.ussy.mydrillbookmakerkey"
"20","+27","Education","キクタン [Basic] 4000 (発音練習機能つき) ～聞いて覚えるコーパス英単語～","PlaySquare Inc.","¥610","￥610～￥1,020/アイテム","2019-01-09","13989","https://play.google.com/store/apps/details?id=com.playsquare.kikutan_basic4000"
"21","new","Education","Skelly: Poseable Anatomy Model","Proko","¥831","","2019-04-04","13275","https://play.google.com/store/apps/details?id=com.Proko.Skelly"
"22","+86","Education","どこトレ FP2級学科 過去問題集","どこトレ","¥400","","2019-10-03","12466","https://play.google.com/store/apps/details?id=jp.main.brits.docotore.fp2"
"23","-","Education","トッカ・ライフ: ネイバーフッド（Toca Life: Neighborhood）","Toca Boca","¥480","","2018-11-15","12042","https://play.google.com/store/apps/details?id=com.tocaboca.tocaneighborhood"
"24","+19","Education","どこトレ FP3級学科 過去問題集","どこトレ","¥300","","2019-09-25","11831","https://play.google.com/store/apps/details?id=jp.main.brits.docotore.fp3"
"25","-7","Education","トッカ・ラボ (Toca Lab: Elements)","Toca Boca","¥480","","2017-06-01","11554","https://play.google.com/store/apps/details?id=com.tocaboca.tocalab"
"26","+4","Education","トッカ・ライフ：オフィスでは","Toca Boca","¥480","","2020-06-02","11109","https://play.google.com/store/apps/details?id=com.tocaboca.tocaoffice"
"27","-8","Education","英単語ターゲット1900公式アプリ |  ビッグローブ英単語","BIGLOBE Inc.","¥660","","2019-04-25","11046","https://play.google.com/store/apps/details?id=jp.ne.biglobe.target1900"
"28","+11","Education","Toca Life: Vacation","Toca Boca","¥480","","2018-06-21","10765","https://play.google.com/store/apps/details?id=com.tocaboca.tocavacation"
"29","-3","Education","でる順パス単 英検® 1級 【旺文社】","PlaySquare Inc.","¥860","￥610～￥980/アイテム","2020-04-03","10504","https://play.google.com/store/apps/details?id=com.playsquare.pastan_1"
"30","-26","Education","Star Walk 2 - スカイマップ天文学ガイド: 時計の星、惑星と星座昼と夜","Vito Technology","¥150","￥99～￥370/アイテム","2020-05-05","10437","https://play.google.com/store/apps/details?id=com.vitotechnology.StarWalk2"
"31","+18","Education","Toca Life: Farm","Toca Boca","¥480","","2018-07-06","9674","https://play.google.com/store/apps/details?id=com.tocaboca.tocalifefarm"
"32","-8","Education","消防設備士 ４類 過去問 類問","GO-KAKU","¥1,100","","2020-04-01","9475","https://play.google.com/store/apps/details?id=shoubousetubishi4.app"
"33","+24","Education","トッカ・ライフ・シティ（Toca Life: City）","Toca Boca","¥480","","2018-07-06","9335","https://play.google.com/store/apps/details?id=com.tocaboca.tocacity"
"34","-3","Education","文法・語彙対策640問1 for TOEIC®テスト","株式会社LATIKA","¥360","","2020-05-13","8783","https://play.google.com/store/apps/details?id=jp.co.latika.android.toeic.grammar.all"
"35","-6","Education","最後の英単語学習！マジタン","appArray inc.","¥600","","2016-06-03","8627","https://play.google.com/store/apps/details?id=biz.apparray.solomon"
"36","+5","Education","漢字検定・漢検漢字トレーニングDX","学校ネット株式会社","¥720","","2020-03-02","8288","https://play.google.com/store/apps/details?id=jp.co.gakkonet.quizninjakankendx"
"37","-15","Education","山川一問一答世界史","Imagineer Co.,Ltd.","¥600","","2019-11-20","7468","https://play.google.com/store/apps/details?id=jp.co.imagineer.yk.ichi2.w"
"38","+8","Education","2020年夏秋版  ITパスポート問題集(全問解説付)","にしむら工房","¥150","","2019-10-29","6874","https://play.google.com/store/apps/details?id=com.startthailand.it_passport_pro"
"39","+31","Education","キクタン [Entry] 2000 (発音練習機能つき) ～聞いて覚えるコーパス英単語～","PlaySquare Inc.","¥610","￥610～￥1,020/アイテム","2019-01-09","6725","https://play.google.com/store/apps/details?id=com.playsquare.kikutan_entry2000"
"40","+14","Education","キクタン 英検® 1級 (発音練習機能つき) ～聞いて覚えるコーパス単熟語～","PlaySquare Inc.","¥610","￥610～￥1,020/アイテム","2019-01-09","6427","https://play.google.com/store/apps/details?id=com.playsquare.kikutan_eiken_1"
"41","-5","Education","スラスラ話すための瞬間英作文シャッフルトレーニング","Beret Publishing","¥1,200","￥840/アイテム","2018-07-18","6014","https://play.google.com/store/apps/details?id=air.jp.co.beret.EngSuraSura"
"42","-","Education","パブロフ危険物乙４類","willsi Co., Ltd.","¥400","","2020-03-05","5960","https://play.google.com/store/apps/details?id=com.pubrof.pubrofotsu4"
"43","+39","Education","MePlayer Movie Pro Player","MEsoft","¥380","￥100/アイテム","2020-07-03","5622","https://play.google.com/store/apps/details?id=com.mesoft.meplayer"
"44","+4","Education","リスニング対策360問 for TOEIC®テスト","株式会社LATIKA","¥360","","2020-05-13","5290","https://play.google.com/store/apps/details?id=jp.co.latika.android.toeic.listening"
"45","-10","Education","おんぷちゃん","tokentoken","¥120","","2019-12-29","5205","https://play.google.com/store/apps/details?id=jp.ne.sakura.token.gosenfu02"
"46","-2","Education","Dumb Ways JR Zany's Hospital","Metro Trains","¥260","","2019-10-27","5136","https://play.google.com/store/apps/details?id=au.com.metro.dwjr.zany"
"47","-2","Education","パブロフ簿記1級理論","willsi Co., Ltd.","¥800","","2019-06-19","4993","https://play.google.com/store/apps/details?id=com.pubrof.pubrofboki1riron"
"48","-11","Education","CAB 【Study Pro】","Study Pro","¥250","","2013-08-20","4964","https://play.google.com/store/apps/details?id=studypro.cab"
"49","+29","Education","究極の立体＜切断＞","WonderLab Inc.","¥3,000","","2020-01-06","4926","https://play.google.com/store/apps/details?id=com.ultimate_math.cubecutapp"
"50","+54","Education","トッカ・ライフ：タウン (Toca Life: Town)","Toca Boca","¥480","","2018-07-06","4886","https://play.google.com/store/apps/details?id=com.tocaboca.tocatown"
"51","+8","Education","世界の昆虫採集","BoyCraft","¥500","","2020-07-11","4429","https://play.google.com/store/apps/details?id=air.boycraft.insecthunting"
"52","-24","Education","山川一問一答日本史","Imagineer Co.,Ltd.","¥600","","2019-12-24","4384","https://play.google.com/store/apps/details?id=jp.co.imagineer.yk.ichi2.j"
"53","-21","Education","Toca Kitchen Sushi Restaurant","Toca Boca","¥480","","2019-09-19","4332","https://play.google.com/store/apps/details?id=com.tocaboca.tocakitchensushi"
"54","-21","Education","Pepi Tree","Pepi Play","¥320","","2020-01-02","4283","https://play.google.com/store/apps/details?id=air.com.pepiplay.pepitree"
"55","-17","Education","でる順パス単 英検® 準1級 【旺文社】","PlaySquare Inc.","¥860","￥610～￥980/アイテム","2020-04-03","4242","https://play.google.com/store/apps/details?id=com.playsquare.pastan_p1"
"56","-22","Education","スマートステラ","AstroArts Inc.","¥480","","2019-08-22","4105","https://play.google.com/store/apps/details?id=com.astroarts.android.stlnav"
"57","-2","Education","Toca Life: Stable","Toca Boca","¥480","","2018-07-06","3916","https://play.google.com/store/apps/details?id=com.tocaboca.tocastable"
"58","+4","Education","Toca Life: After School","Toca Boca","¥480","","2018-06-21","3566","https://play.google.com/store/apps/details?id=com.tocaboca.tocaafterschool"
"59","+21","Education","どこトレ 証券外務員一種","どこトレ","¥200","","2019-06-01","3551","https://play.google.com/store/apps/details?id=jp.main.brits.docotore.shoken1"
"60","+8","Education","2020年秋版 基本情報技術者試験問題集(全問解説付)","にしむら工房","¥150","","2019-11-09","3457","https://play.google.com/store/apps/details?id=com.startthailand.fe_pro2"
"61","-3","Education","消防設備士 乙６ 過去問 類問","GO-KAKU","¥1,100","","2020-07-01","3437","https://play.google.com/store/apps/details?id=shoubousetubishi_6.app"
"62","-9","Education","mikan 鉄壁","mikan Co., Ltd.","¥2,000","","2017-12-12","3401","https://play.google.com/store/apps/details?id=link.mikan.teppeki"
"63","-3","Education","キクタン 英検® 準1級 (発音練習機能つき) ～聞いて覚えるコーパス単熟語～","PlaySquare Inc.","¥610","￥610～￥1,020/アイテム","2019-01-09","3303","https://play.google.com/store/apps/details?id=com.playsquare.kikutan_eiken_p1"
"64","-12","Education","mikan 古典単語","mikan Co., Ltd.","¥720","","2017-03-04","3113","https://play.google.com/store/apps/details?id=link.mikan.japanese_classics"
"65","-15","Education","英会話アプリ「ネイティブ1000人と作った英会話〜日常英会話編〜」","Yasunori Numakoshi","¥1,600","","2019-10-09","3037","https://play.google.com/store/apps/details?id=com.app.superfriendly.daily"
