"Rank","Change","Category","App","Publisher","Price","Inapp","Date","CRScore","URL(Address)"
"1","+1","Travel","LiveATC Air Radio","LiveATC.net","￦4,900","","2009-06-09","159700","https://itunes.apple.com/KR/app/id317809458"
"2","+1","Travel","MarineTraffic - Ship Tracking","MarineTraffic.com","￦5,900","Augmented Reality : ￦3,900 / Access Plus 24 : ￦1,200 / Route Planner : ￦1,200","2012-10-08","132464","https://itunes.apple.com/KR/app/id563910324"
"3","-2","Travel","전국여행지도 - 에이든, 국내여행지 1000개 총정리","Tabularasa","￦4,900","","2019-10-31","109894","https://itunes.apple.com/KR/app/id1483036296"
"4","-","Travel","CityMaps2Go Pro 여행 플래너","Ulmon GmbH","￦15,000","Premium Features : ￦15,000 / Premium Features : $9.99 / Premium Features : $11.99","2009-09-03","92292","https://itunes.apple.com/KR/app/id327783342"
"5","-","Travel","주머니속의 여행 일본어 - Travel Conv.","DaolSoft, Co., Ltd.","￦2,500","","2008-12-17","70368","https://itunes.apple.com/KR/app/id295618678"
"6","+3","Travel","TripView - Sydney & Melbourne","TripView Pty Ltd","￦4,900","","2009-03-26","68057","https://itunes.apple.com/KR/app/id294730339"
"7","+1","Travel","주머니속의 여행 영어 - Travel Conv.","DaolSoft, Co., Ltd.","￦2,500","","2008-12-03","57192","https://itunes.apple.com/KR/app/id295463352"
"8","+2","Travel","주머니속의 여행 중국어 - Travel Conv.","DaolSoft, Co., Ltd.","￦2,500","","2009-01-15","45795","https://itunes.apple.com/KR/app/id301246608"
"9","+2","Travel","Babelshot: Translate Instantly Using Phone Camera","Codium Labs LLC","￦7,500","","2016-02-20","35325","https://itunes.apple.com/KR/app/id334194705"
"10","-3","Travel","세계의 안개 (Fog of World)","Ollix","￦19,000","","2012-09-18","31514","https://itunes.apple.com/KR/app/id505367096"
"11","+2","Travel","주머니속의 여행 프랑스어 - Travel Conv.","DaolSoft, Co., Ltd.","￦2,500","","2009-01-15","30786","https://itunes.apple.com/KR/app/id301246856"
"12","+15","Travel","WikiCamps Australia","WikiCamps pty ltd","￦5,900","","2012-03-01","29664","https://itunes.apple.com/KR/app/id505365608"
"13","new","Travel","FX為替レート＋","Xin Zhou","￦2,500","","2016-10-12","28851","https://itunes.apple.com/KR/app/id1138849294"
"14","-","Travel","TS 10개국어 회화 번역기","TIME SPACE SYSTEM Co.,Ltd","￦12,000","","2011-01-27","28056","https://itunes.apple.com/KR/app/id415832231"
"15","-9","Travel","Vegan Food Near You - HappyCow","HappyCow","￦4,900","","2011-05-12","27521","https://itunes.apple.com/KR/app/id435871950"
"16","-1","Travel","주머니속의 여행 스페인어 - Travel Conv.","DaolSoft, Co., Ltd.","￦2,500","","2009-01-14","25775","https://itunes.apple.com/KR/app/id301246965"
"17","+7","Travel","OBD Fusion","OCTech, LLC","￦12,000","Ford 2016 Enhanced Diagnostics : ￦12,000 / Nissan 2018 Enhanced : ￦12,000 / Toyota 2003 Enhanced Diagnostics : ￦12,000","2013-06-01","24620","https://itunes.apple.com/KR/app/id650684932"
"18","+12","Travel","WiFi Map Pro - WiFi Everywhere","WiFi Map LLC","￦5,900","PRO Version with VPN : ￦22,000","2012-07-26","23568","https://itunes.apple.com/KR/app/id543032054"
"19","+46","Travel","크메르어 오디오 사전","Empower Tech Pte Ltd","￦2,500","","2014-01-05","22993","https://itunes.apple.com/KR/app/id787077482"
"20","-2","Travel","Plane Finder - Flight Tracker","pinkfroot limited","￦5,900","","2009-11-03","20666","https://itunes.apple.com/KR/app/id336477530"
"21","-2","Travel","아야소피아+","Lokumsoft","￦8,900","","2012-12-14","19407","https://itunes.apple.com/KR/app/id584799942"
