"Rank","Change","Category","App","Publisher","Price","Inapp","Date","CRScore","URL(Address)"
"1","+3","Action","브롤스타즈","Supercell","0.0","항목당 ₩1,200 - ₩119,000","2020-07-08","166306","https://play.google.com/store/apps/details?id=com.supercell.brawlstars"
"2","+14","Arcade","Color Bump 3D","Good Job Games","0.0","항목당 ₩3,700","2020-05-09","137543","https://play.google.com/store/apps/details?id=com.colorup.game"
"3","+137","Entertainment","CGV","CJ CGV","0.0","","2020-06-10","59642","https://play.google.com/store/apps/details?id=com.cgv.android.movieapp"
"4","new","Tools","Magic Booster - Free Phone Cleaner, Optimizer","VeryfastRW","0.0","","2019-09-06","52418","https://play.google.com/store/apps/details?id=com.suuuperfast.clean"
"5","new","Productivity","Samsung Notes","Samsung Electronics Co.,  Ltd.","0.0","","2019-12-24","47892","https://play.google.com/store/apps/details?id=com.samsung.android.app.notes"
"6","+21","Entertainment","Netflix(넷플릭스)","Netflix, Inc.","0.0","항목당 ₩8,600 - ₩14,788","2020-07-13","43681","https://play.google.com/store/apps/details?id=com.netflix.mediaclient"
"7","+19","Food & Drink","배달요기요","DeliveryHero Korea","0.0","","2020-07-11","36477","https://play.google.com/store/apps/details?id=com.fineapp.yogiyo"
"8","+1","Communication","카카오톡 KakaoTalk","Kakao Corporation","0.0","항목당 ₩1,000 - ₩90,909","2020-06-30","33718","https://play.google.com/store/apps/details?id=com.kakao.talk"
"9","+3","Adventure","신비아파트 고스트헌터 - 1:1배틀모드","DAERISOFT","0.0","항목당 ₩1,200 - ₩99,000","2020-07-15","31132","https://play.google.com/store/apps/details?id=com.dev3factory.shinbiApart"
"10","+188","Entertainment","YouTube Kids","Google LLC","0.0","","2020-07-11","29382","https://play.google.com/store/apps/details?id=com.google.android.apps.youtube.kids"
"11","new","Finance","어카운트인포-계좌정보통합관리","금융결제원(KFTC)","0.0","","2020-06-24","29064","https://play.google.com/store/apps/details?id=com.kftc.payinfo.android"
"12","+1","Books & Reference","네이버 - NAVER","NAVER Corp.","0.0","","2020-07-06","27906","https://play.google.com/store/apps/details?id=com.nhn.android.search"
"13","new","Arcade","런닝맨 히어로즈","NEXON Company","0.0","₩1,100 - ₩50,000 per item","2019-08-28","27182","https://play.google.com/store/apps/details?id=com.nexon.runningman.global"
"14","-13","Finance","NH스마트뱅킹","농협BANK","0.0","","2020-07-03","24862","https://play.google.com/store/apps/details?id=nh.smart.banking"
"15","-9","Video Players & Editors","TikTok 틱톡","TikTok Pte. Ltd.","0.0","항목당 ₩1,300 - ₩130,000","2020-07-08","23952","https://play.google.com/store/apps/details?id=com.ss.android.ugc.trill"
"16","+2","Shopping","쿠팡 (Coupang)","쿠팡","0.0","","2020-07-09","22846","https://play.google.com/store/apps/details?id=com.coupang.mobile"
"17","-3","Tools","Samsung Smart Switch Mobile","Samsung Electronics Co.,  Ltd.","0.0","","2020-06-05","22790","https://play.google.com/store/apps/details?id=com.sec.android.easyMover"
"18","new","Tools","Intra","Jigsaw Operations LLC","0.0","","2020-07-08","22250","https://play.google.com/store/apps/details?id=app.intra"
"19","-","Tools","V3 Mobile Plus","AhnLab Inc.","0.0","","2020-07-08","21320","https://play.google.com/store/apps/details?id=com.ahnlab.v3mobileplus"
"20","-17","Arcade","Minecraft 체험판","Mojang","0.0","","2020-06-29","20749","https://play.google.com/store/apps/details?id=com.mojang.minecrafttrialpe"
"21","+15","Travel & Local","네이버 지도, 내비게이션","NAVER Corp.","0.0","","2020-05-27","20025","https://play.google.com/store/apps/details?id=com.nhn.android.nmap"
"22","-17","Tools","국세청 홈택스 [손택스]","National Tax Service, Korea","0.0","","2020-05-07","18954","https://play.google.com/store/apps/details?id=kr.go.nts.android"
"23","-2","Action","배틀그라운드","PUBG CORPORATION","0.0","항목당 ₩1,000 - ₩150,000","2020-07-02","16352","https://play.google.com/store/apps/details?id=com.pubg.krmobile"
"24","+60","Role Playing","아리엘","Eyougame Inc.","0.0","항목당 ₩1,200 - ₩300,000","2020-04-29","16318","https://play.google.com/store/apps/details?id=com.eyougame.ariel"
"25","+97","Tools","삼성 음성 녹음","Samsung Electronics Co.,  Ltd.","0.0","","2020-05-15","14637","https://play.google.com/store/apps/details?id=com.sec.android.app.voicenote"
"26","+9","Shopping","당근마켓 - 우리 동네 중고 직거래 벼룩장터","Danggeun Market Inc.","0.0","","2020-07-13","13980","https://play.google.com/store/apps/details?id=com.towneers.www"
"27","+13","Music","Dancing Road: Color Ball Run!","AMANOTES","0.0","항목당 ₩1,000 - ₩14,000","2020-07-13","13472","https://play.google.com/store/apps/details?id=com.amanotes.pamadancingroad"
"28","-13","Finance","카카오뱅크 - 같지만 다른 은행","KakaoBank Corp.","0.0","","2020-07-07","13443","https://play.google.com/store/apps/details?id=com.kakaobank.channel"
"29","+5","Photography","SODA 소다 - Natural Beauty Camera","SNOW, Inc.","0.0","","2020-07-03","12840","https://play.google.com/store/apps/details?id=com.snowcorp.soda.android"
"30","+2","Entertainment","Google Play 게임","Google LLC","0.0","","2020-07-08","12225","https://play.google.com/store/apps/details?id=com.google.android.play.games"
"31","-6","Music","Tiles Hop: EDM Rush!","AMANOTES","0.0","항목당 ₩1,000 - ₩26,000","2020-07-09","12126","https://play.google.com/store/apps/details?id=com.amanotes.beathopper"
"32","-2","Finance","뱅크샐러드","Rainist Co., Ltd.","0.0","","2020-07-02","11943","https://play.google.com/store/apps/details?id=com.rainist.banksalad2"
"33","-9","Food & Drink","배달의민족","WoowaBrothers","0.0","","2020-07-13","11068","https://play.google.com/store/apps/details?id=com.sampleapp"
