"Rank","Change","Category","App","Publisher","Price","Inapp","Date","CRScore","URL(Address)"
"1","-","Arcade","Minecraft","Mojang","₩5,000","항목당 ₩999 - ₩60,000","2020-06-29","312727","https://play.google.com/store/apps/details?id=com.mojang.minecraftpe"
"2","+42","Adventure","서울 2033 : 후원자","반지하게임즈","₩3,900","항목당 ₩1,300 - ₩38,000","2020-05-11","119521","https://play.google.com/store/apps/details?id=com.banjihagames.seoul2033_backer"
"3","+6","Simulation","Poly Bridge","Dry Cactus Limited","₩1,200","","2018-04-17","79412","https://play.google.com/store/apps/details?id=com.drycactus.polybridge"
"4","-","Sports","Football Manager 2019 Mobile","SEGA","₩8,900","$0.99 - $14.99 per item","2019-07-31","72351","https://play.google.com/store/apps/details?id=football.manager.games.fm19.mobile"
"5","+22","Adventure","세븐데이즈 - 라이트 노벨 어드벤처 .스토리 선택 게임","Buff Studio Co.,Ltd.","₩3,900","","2020-05-20","72126","https://play.google.com/store/apps/details?id=com.buffstudio.sevendays"
"6","+7","Productivity","유니콘:광고차단 필수 앱","Unicorn Soft, Inc.","₩2,200","","2020-04-18","52162","https://play.google.com/store/apps/details?id=kr.co.lylstudio.unicorn"
"7","+95","Role Playing","로그하츠","Ninetail Games","₩1,100","항목당 ₩1,100 - ₩55,000","2020-06-03","39081","https://play.google.com/store/apps/details?id=com.ninetailgames.roguehearts.paid"
"8","-3","Simulation","미니 메트로","Dinosaur Polo Club","₩1,400","","2019-12-23","38046","https://play.google.com/store/apps/details?id=nz.co.codepoint.minimetro"
"9","-3","Adventure","60 Seconds! Atomic Adventure","Robot Gentleman","₩4,700","","2020-05-05","34270","https://play.google.com/store/apps/details?id=com.robotgentleman.game60seconds"
"10","+4","Arcade","Geometry Dash","RobTop Games","₩2,100","","2017-11-15","31516","https://play.google.com/store/apps/details?id=com.robtopx.geometryjump"
"11","new","Casual","정령없는 정령사","tales#","₩3,000","","2019-02-25","31189","https://play.google.com/store/apps/details?id=air.dog.fairy"
"12","+211","Role Playing","OrcWorld","NFCOMPANY","₩1,100","₩5,500 - ₩33,000 per item","2019-02-11","28457","https://play.google.com/store/apps/details?id=com.nfcompany.orcworld"
"13","+4","Music","Cytus II (사이터스Ⅱ)","Rayark International Limited","₩2,100","항목당 ₩1,200 - ₩43,000","2020-06-19","24993","https://play.google.com/store/apps/details?id=com.rayark.cytus2"
"14","-7","Arcade","팔라독(Paladog)","FazeCat","₩3,000","항목당 ₩1,000 - ₩20,000","2015-11-11","24594","https://play.google.com/store/apps/details?id=com.Paladog.KorGG"
"15","+4","Strategy","던전메이커","GameCoaster","₩3,000","항목당 ₩3,000 - ₩55,000","2020-06-11","21417","https://play.google.com/store/apps/details?id=com.GameCoaster.DungeonMaker"
"16","-13","Strategy","Age of Civilizations II","Łukasz Jakowski","₩3,000","","2018-12-20","19032","https://play.google.com/store/apps/details?id=age.of.civilizations2.jakowski.lukasz"
"17","-2","Role Playing","레이드 매니저","Next Phase","₩3,000","항목당 ₩5,000 - ₩30,000","2020-04-12","18833","https://play.google.com/store/apps/details?id=com.NextPhase.RaidManager"
"18","+20","Music","Muse Dash","X.D. Network","₩2,300","항목당 ₩1,200 - ₩36,000","2020-07-10","17866","https://play.google.com/store/apps/details?id=com.prpr.musedash"
"19","+5","Adventure","Terraria","505 Games Srl","₩5,500","","2020-04-28","17297","https://play.google.com/store/apps/details?id=com.and.games505.TerrariaPaid"
"20","+37","Simulation","Getting Over It with Bennett Foddy","Noodlecake Studios Inc","₩6,000","","2020-05-28","16485","https://play.google.com/store/apps/details?id=com.noodlecake.gettingoverit"
"21","-9","Strategy","킹덤 러쉬 벤전스 (Kingdom Rush Vengeance)","Ironhide Game Studio","₩6,000","항목당 ₩2,500 - ₩130,000","2020-07-05","14357","https://play.google.com/store/apps/details?id=com.ironhidegames.android.kingdomrush4"
"22","+84","Tools","Tasker","joaomgcd","₩4,444","","2020-02-15","13440","https://play.google.com/store/apps/details?id=net.dinglisch.android.taskerm"
"23","-21","Simulation","온더훅 : 더 얼티밋 패트론 에디션","team gramoxone","₩3,000","","2019-01-03","13434","https://play.google.com/store/apps/details?id=team.gramoxone.onthehook.paid"
"24","+422","Simulation","후이즈좀비","cindyzstudio","₩3,900","","2019-03-17","13054","https://play.google.com/store/apps/details?id=com.WindyHill.WhoisZombie"
"25","+8","Books & Reference","갓피플성경","GODpeople, LTD","₩1,000","항목당 ₩3,900 - ₩8,900","2020-07-06","12712","https://play.google.com/store/apps/details?id=com.godpeople.GPBIBLE"
"26","-6","Video Players & Editors","nPlayer","Newin Inc.","₩5,500","","2019-12-20","12522","https://play.google.com/store/apps/details?id=com.newin.nplayer.pro"
"27","-6","Sports","NBA 2K19","2K, Inc.","₩9,900","$0.99 - $49.99 per item","2019-03-07","11284","https://play.google.com/store/apps/details?id=com.t2ksports.nba2k19and"
