"Rank","Change","Category","App","Publisher","Price","Inapp","Date","CRScore","URL(Address)"
"1","+8","Communication","카카오톡 KakaoTalk","Kakao Corporation","0.0","항목당 ₩1,000 - ₩90,909","2020-06-30","198572","https://play.google.com/store/apps/details?id=com.kakao.talk"
"2","-1","Role Playing","리니지M","NCSOFT","0.0","항목당 ₩1,200 - ₩120,000","2020-07-10","120000","https://play.google.com/store/apps/details?id=com.ncsoft.lineagem19"
"3","+77","Social","위피 - 동네 친구가 필요할 때","NRISE","0.0","항목당 ₩3,900 - ₩150,000","2020-07-10","93199","https://play.google.com/store/apps/details?id=net.nrise.wippy"
"4","+88","Entertainment","왓챠","Watcha Inc.","0.0","항목당 ₩1,000 - ₩80,900","2020-07-14","63747","https://play.google.com/store/apps/details?id=com.frograms.wplay"
"5","new","Role Playing","에오스 레드","BluePotion Games","0.0","항목당 ₩3,300 - ₩110,000","2020-07-10","50000","https://play.google.com/store/apps/details?id=com.bluepotiongames.eosm"
"6","+88","Social","심쿵 - 여사친 남사친 동네친구 만들기","Colondee","0.0","항목당 ₩3,300 - ₩379,500","2020-07-06","47351","https://play.google.com/store/apps/details?id=com.colondee.simkoong3"
"7","-3","Role Playing","블레이드&소울 레볼루션","Netmarble","0.0","항목당 ₩1,200 - ₩119,000","2020-06-25","41768","https://play.google.com/store/apps/details?id=com.netmarble.bnsmkr"
"8","+81","Communication","아자르 Azar - 새 친구로 일상을 새로고침","Hyperconnect inc","0.0","항목당 ₩1,100 - ₩450,000","2020-07-08","41448","https://play.google.com/store/apps/details?id=com.azarlive.android"
"9","+88","Social","정오의데이트 소개팅 - 동네친구와 톡 하고 싶을때","Mozzet Co.Ltd.","0.0","항목당 ₩1,100 - ₩160,490","2020-07-07","35849","https://play.google.com/store/apps/details?id=com.NoonDate"
"10","-7","Role Playing","리니지2 레볼루션","Netmarble","0.0","항목당 ₩1,100 - ₩225,000","2020-05-08","29444","https://play.google.com/store/apps/details?id=com.netmarble.lineageII"
"11","-9","Role Playing","로한M","PLAYWITH Inc.","0.0","항목당 ₩1,950 - ₩109,000","2020-06-24","28533","https://play.google.com/store/apps/details?id=com.playwith.rohanm.playstore"
"12","+100","Productivity","Google One","Google LLC","0.0","항목당 ₩1,200 - ₩178,500","2020-07-13","26074","https://play.google.com/store/apps/details?id=com.google.android.apps.subscriptions.red"
"13","+108","Entertainment","Twitch: 리그 오브 레전드, Hearthstone, MMO 게임 스트리밍 라이브 시청","Twitch Interactive, Inc.","0.0","항목당 ₩2,300 - ₩375,000","2020-07-09","25374","https://play.google.com/store/apps/details?id=tv.twitch.android.app"
"14","+109","Dating","스카이피플 (스피) : 서울대생이 만든 인증을 통한 안전한 소개팅 + 직장인 익명 커뮤니티","에이치소사이어티","0.0","항목당 ₩4,300 - ₩156,800","2020-07-14","23191","https://play.google.com/store/apps/details?id=app.hybirds.skypeople"
"15","+118","Dating","글램 - 모든 매력적인 만남","Cupist Inc.","0.0","항목당 ₩5,900 - ₩109,000","2020-07-13","18805","https://play.google.com/store/apps/details?id=com.charmy.cupist"
"16","+2","Role Playing","프린세스 커넥트! Re:Dive","Kakao Games Corp.","0.0","항목당 ₩1,200 - ₩89,000","2020-06-23","18395","https://play.google.com/store/apps/details?id=com.kakaogames.pcr"
"17","+171","Entertainment","하쿠나 라이브 -  Live 방송","MOVEFAST Company","0.0","항목당 ₩1,100 - ₩279,000","2020-07-08","17866","https://play.google.com/store/apps/details?id=com.movefastcompany.bora"
