"Rank","Change","Category","App","Publisher","Price","Inapp","Date","CRScore","URL(Address)"
"1","-","Travel & Local","旅行英会話 - Help me Travel","Unicorn Creations","¥1,080","","2020-06-11","287396","https://play.google.com/store/apps/details?id=com.bilingirl.helpmetravel"
"2","-","Travel & Local","PeakFinder","Fabio Soldati","¥560","","2020-03-03","139261","https://play.google.com/store/apps/details?id=org.peakfinder.area.alps"
"3","-","Travel & Local","LiveATC for Android","LiveATC","¥440","","2020-01-31","120478","https://play.google.com/store/apps/details?id=net.liveatc.liveatc_app"
"4","+1","Travel & Local","都道府県制覇プラス","ydbs","¥100","","2019-01-24","65810","https://play.google.com/store/apps/details?id=com.ydbs.jpm"
"5","-1","Travel & Local","山旅ロガーGOLD","KMI Software","¥400","","2020-04-19","58933","https://play.google.com/store/apps/details?id=com.kamoland.ytlog_g"
"6","+1","Travel & Local","GPS Status PRO - (legacy key)","EclipSim","¥390","","2013-05-23","49639","https://play.google.com/store/apps/details?id=com.eclipsim.gpstoolbox.pro"
"7","+3","Travel & Local","震災時帰宅支援マップ首都圏版 - オフラインで使える","株式会社昭文社","¥400","","2018-03-05","33819","https://play.google.com/store/apps/details?id=jp.mappleon.android.kitakushien2014"
"8","-","Travel & Local","世界の霧","Ollix","¥2,000","","2020-07-09","33715","https://play.google.com/store/apps/details?id=com.ollix.fogofworld"
"9","+2","Travel & Local","スマホ御朱印帳（広告無し版）","hiroshimamaful","¥1,500","","2020-06-06","26372","https://play.google.com/store/apps/details?id=com.hiroshimamaful.sumaphogoshuinchouz"
"10","-4","Travel & Local","複数時計","Udell Enterprises, Inc","¥110","","2016-03-08","25078","https://play.google.com/store/apps/details?id=com.polyclock"
"11","-2","Travel & Local","3レター特訓","ydbs","¥100","","2018-07-14","14641","https://play.google.com/store/apps/details?id=com.ydbs.tle"
"12","+22","Travel & Local","ことりっぷ 会話帖 Pro　～海外旅行向け音声翻訳アプリ～","株式会社昭文社","¥150","","2015-10-08","14326","https://play.google.com/store/apps/details?id=jp.mappleon.CotripKaigaiKaiwaCharged"
"13","+3","Travel & Local","音声翻訳 Pro","AxismobInc.","¥380","","2019-07-23","14090","https://play.google.com/store/apps/details?id=com.axis.mobile.chapters.transpro"
"14","+10","Travel & Local","ボイス翻訳","HawsoftMob Inc.","¥540","","2019-07-29","13688","https://play.google.com/store/apps/details?id=com.hawsoft.mobile.speechtranspro"
"15","-2","Travel & Local","TripView","TripView Pty Ltd","¥370","","2020-04-28","13112","https://play.google.com/store/apps/details?id=com.grofsoft.tripview"
"16","+46","Travel & Local","指さし会話 ドイツ ドイツ語 touch&talk","YUBISASHI (Joho Center Publishing CO,Ltd)","¥720","","2015-01-07","11905","https://play.google.com/store/apps/details?id=com.gdc.android.yubisashi.jpde"
"17","+5","Travel & Local","タイ語  ひとり歩きの会話集（ＪＴＢパブリッシング）","㈱富士通パーソナルズ","￥1,000","","2019-08-07","11024","https://play.google.com/store/apps/details?id=jp.co.kgc.android.oneswingviewer.WJTBC001G"
"18","+30","Travel & Local","Contour lines plugin — OsmAnd","OsmAnd","¥190","","2016-12-27","10251","https://play.google.com/store/apps/details?id=net.osmand.srtmPlugin.paid"
"19","-2","Travel & Local","Royal Palace of Madrid","GVAM Guías Interactivas","¥210","","2016-06-27","10243","https://play.google.com/store/apps/details?id=com.gvam.palacioMovil"
"20","new","Travel & Local","CIA World Factbook with Worldnews Ad-free","ENVI World Info","￥689","","2019-12-18","10000","https://play.google.com/store/apps/details?id=com.envi.worldfactbooknoad"
"21","+68","Travel & Local","Hanping Chinese Camera: Chinese OCR","Hanping","¥1,060","","2019-04-05","9926","https://play.google.com/store/apps/details?id=com.embermitre.hanping.app.reader.pro"
"22","-3","Travel & Local","YUBISASHI Italia touch&talk","YUBISASHI (Joho Center Publishing CO,Ltd)","￥720","","2015-01-08","9759","https://play.google.com/store/apps/details?id=com.gdc.android.yubisashi.jpit"
"23","+6","Travel & Local","そうだ 聖地、行こう Pro","GoodClues","¥100","","2017-09-09","9508","https://play.google.com/store/apps/details?id=com.goodclues.ssipro"
"24","+41","Travel & Local","はじめるデンマーク語","Good Word Service","¥540","","2019-02-07","9272","https://play.google.com/store/apps/details?id=com.gmail.towork2017.hjp1da1"
"25","+30","Travel & Local","はじめるスペイン語","Good Word Service","¥540","","2019-01-27","8976","https://play.google.com/store/apps/details?id=com.gmail.towork2017.hjp1es1"
"26","new","Travel & Local","世界地図メモ帳のプラグイン","KZapp","￥300","","2014-03-01","8330","https://play.google.com/store/apps/details?id=kz.app.MyMapNote_plus"
"27","+34","Travel & Local","旅費立替清算","komitake","¥300","","2013-12-02","8279","https://play.google.com/store/apps/details?id=com.appspot.komitake.ryohi"
"28","new","Travel & Local","프라이빗 타이베이 (여행가이드북)","대원씨아이(주)","¥667","","2016-08-09","8277","https://play.google.com/store/apps/details?id=com.spindle.dwci.dae04"
"29","+23","Travel & Local","YUBISASHI France touch&talk","YUBISASHI (Joho Center Publishing CO,Ltd)","¥720","$1.01 - $3.99 per item","2015-02-10","8213","https://play.google.com/store/apps/details?id=com.gdc.android.yubisashi.jpfr"
"30","-5","Travel & Local","近くのビーガンレストランを探す - HappyCow","HappyCow","¥450","","2020-07-14","7829","https://play.google.com/store/apps/details?id=com.sisow.hcvg.healthydiningguide"
"31","+52","Travel & Local","uTalk Nepali","EuroTalk Ltd","¥780","","2014-01-29","7814","https://play.google.com/store/apps/details?id=com.eurotalk.utalk.nepali"
"32","new","Travel & Local","Boracay offline map","AYE Ltd.","￥340","","2019-10-09","7690","https://play.google.com/store/apps/details?id=eu.chimap.chimapboracay"
"33","new","Travel & Local","MGRS GPS","Clever Applications LLC","¥116","","2013-11-10","7373","https://play.google.com/store/apps/details?id=com.cleverapplications.android.mgrs"
"34","+5","Travel & Local","仙台地図さんぽ","Stroly Inc","¥190","","2016-10-27","6930","https://play.google.com/store/apps/details?id=com.stroly.android.SendaiBurari"
"35","+10","Travel & Local","OruxMaps GP","jose vazquez","¥380","￥110～￥980/アイテム","2020-07-10","6846","https://play.google.com/store/apps/details?id=com.orux.oruxmapsDonate"
"36","+1","Travel & Local","YUBISASHI Russia touch&talk","YUBISASHI (Joho Center Publishing CO,Ltd)","¥720","","2014-08-05","6829","https://play.google.com/store/apps/details?id=com.gdc.android.yubisashi.jpru"
"37","new","Travel & Local","Boracay Offline Travel Guide","Swan Informatics","￥340","","2017-04-24","6670","https://play.google.com/store/apps/details?id=elvin.borracayisland"
"38","-10","Travel & Local","指さし会話インドネシア インドネシア語 touch&talk","YUBISASHI (Joho Center Publishing CO,Ltd)","¥720","","2014-08-05","6375","https://play.google.com/store/apps/details?id=com.gdc.android.yubisashi.jpid"
"39","-12","Travel & Local","ぽちっと東国の城 - 復元イラストで戦国時代へトリップ","POWER MEDIA Inc.","¥360","","2018-08-01","6004","https://play.google.com/store/apps/details?id=jp.co.powermedia.castleapp"
"40","-22","Travel & Local","OsmAnd+ — Offline Maps, Travel & Navigation","OsmAnd","¥500","￥120～￥640/アイテム","2020-06-09","5967","https://play.google.com/store/apps/details?id=net.osmand.plus"
"41","-6","Travel & Local","Plane Finder - Flight Tracker","pinkfroot limited","¥740","￥287/アイテム","2020-05-20","5715","https://play.google.com/store/apps/details?id=com.pinkfroot.planefinder"
"42","+45","Travel & Local","会話帳フランス語","Planetinpocket","￥225","","2018-11-02","5675","https://play.google.com/store/apps/details?id=com.planetinpocket.phraseboxmini.fr"
"43","new","Travel & Local","My Location Notes :Place+","Little Sam","¥250","","2018-12-22","5648","https://play.google.com/store/apps/details?id=nfadev.sn.placeplus"
"44","-6","Travel & Local","羽田空港 Pro","FlightInfoApps.com","¥520","","2020-02-20","5588","https://play.google.com/store/apps/details?id=com.horseboxsoftware.HNDPro"
"45","-15","Travel & Local","Phrasebook Korean","Planetinpocket","¥225","","2018-11-02","5511","https://play.google.com/store/apps/details?id=com.planetinpocket.phraseboxmini.ko"
"46","-31","Travel & Local","ひこにゃんWITH","株式会社夢京橋","¥240","","2020-06-11","5403","https://play.google.com/store/apps/details?id=com.yumekyobashi.hikonyan2shot"
"47","+50","Travel & Local","指さし会話 スペイン スペイン語 touch&talk","YUBISASHI (Joho Center Publishing CO,Ltd)","¥720","","2015-01-08","5343","https://play.google.com/store/apps/details?id=com.gdc.android.yubisashi.jpes"
