"Rank","Change","Category","App","Publisher","Price","Inapp","Date","CRScore","URL(Address)"
"1","+261","Strategy","聖鬥士星矢：覺醒","GameSword","0.0","每件HK$9.00-HK$868.00","2020-04-30","308750","https://play.google.com/store/apps/details?id=com.tencent.tmgp.ssktw"
"2","+4","Entertainment","线上抓娃娃机「抓乐霸」","CyberStep, Inc.","0.0","每件HK$44.00-HK$1,760.00","2020-02-19","128523","https://play.google.com/store/apps/details?id=com.cyberstep.toreba.android"
"3","-","Role Playing","風色童話","X-Legend Entertainment Co., Ltd.","0.0","每件HK$8.00-HK$788.00","2020-07-16","71705","https://play.google.com/store/apps/details?id=com.xlegend.laplace.hk"
"4","+1","Role Playing","叫我官老爺 - 原創宮廷模擬當官手遊","CHUANG COOL ENTERTAINMENT","0.0","每件HK$8.00-HK$743.00","2020-07-24","70692","https://play.google.com/store/apps/details?id=com.szckhd.jwgly.azfanti"
"5","-4","Role Playing","夢幻模擬戰","GameBeans Ltd.","0.0","每件HK$8.00-HK$788.00","2020-07-13","53618","https://play.google.com/store/apps/details?id=com.gamebeans.mhmnz"
"6","+9","Sports","Captain Tsubasa: Dream Team","KLab","0.0","每件HK$8.00-HK$618.00","2020-06-26","47344","https://play.google.com/store/apps/details?id=com.klab.captain283.global"
"7","+34","Action","DRAGON BALL LEGENDS -七龍珠 激戰傳說-","BANDAI NAMCO Entertainment Inc.","0.0","每件HK$8.00-HK$618.00","2020-07-15","43389","https://play.google.com/store/apps/details?id=com.bandainamcoent.dblegends_ww"
"8","+10","Strategy","守望黎明","Long Tech Network Limited","0.0","每件HK$8.00-HK$1,399.00","2020-07-16","39841","https://play.google.com/store/apps/details?id=com.more.dayzsurvival.gp"
"9","-1","Role Playing","LifeAfter-明日之后","NetEase Games","0.0","每件HK$8.00-HK$788.00","2020-05-26","35576","https://play.google.com/store/apps/details?id=com.netease.mrzhna"
"10","+6","Adventure","Pokémon GO","Niantic, Inc.","0.0","每件HK$8.00-HK$788.00","2020-07-23","33669","https://play.google.com/store/apps/details?id=com.nianticlabs.pokemongo"
"11","+1","Action","Garena 傳說對決：刀劍神域合作始動","Garena Games Online","0.0","每件HK$8.00-HK$788.00","2020-06-15","31273","https://play.google.com/store/apps/details?id=com.garena.game.kgtw"
"12","-10","Puzzle","神魔之塔","Mad Head Limited","0.0","每件HK$8.00-HK$648.00","2020-07-24","30181","https://play.google.com/store/apps/details?id=com.madhead.tos.zh"
"13","+1","Strategy","萬國覺醒-RoK","Lilith  Games","0.0","每件HK$7.00-HK$1,708.00","2020-07-09","29058","https://play.google.com/store/apps/details?id=com.lilithgame.roc.gp"
"14","-4","Action","第五人格-2週年","NetEase Games","0.0","每件HK$8.00-HK$788.00","2020-07-03","24192","https://play.google.com/store/apps/details?id=com.netease.idv.googleplay"
"15","+34","Role Playing","棕色塵埃 Brown Dust - 動漫風回合制RPG","NEOWIZ","0.0","每件HK$8.00-HK$648.00","2020-07-16","23154","https://play.google.com/store/apps/details?id=com.neowizgames.game.browndust.srpg.global"
"16","-5","Puzzle","Puzzle & Dragons(龍族拼圖)","GungHoOnlineEntertainment","0.0","每件HK$8.00-HK$398.00","2020-07-15","22275","https://play.google.com/store/apps/details?id=jp.gungho.padHT"
"17","+5","Sports","BFB","nxTomo Games Ltd.","0.0","每件HK$7.00-HK$1,225.00","2020-05-18","21764","https://play.google.com/store/apps/details?id=com.nxtomo.bfbhk"
"18","new","Role Playing","逍遙群俠傳Online","Mover Games Limited","0.0","$2.99 - $199.99 per item","2019-10-15","21731","https://play.google.com/store/apps/details?id=com.mover.twxkfy"
"19","+19","Racing","Garena 極速領域：全新進化","Garena Games Online","0.0","每件HK$8.00-HK$788.00","2020-05-26","20622","https://play.google.com/store/apps/details?id=com.garena.game.fctw"
"20","-","Strategy","王国纪元 (Lords Mobile)","IGG.COM","0.0","每件HK$7.00-HK$1,588.00","2020-06-12","20476","https://play.google.com/store/apps/details?id=com.igg.android.lordsmobile"
"21","+5","Action","PUBG MOBILE-全新地圖：LIVIK","Tencent Games","0.0","每件HK$8.00-HK$1,559.00","2020-07-07","18992","https://play.google.com/store/apps/details?id=com.tencent.ig"
"22","-15","Role Playing","第七史诗","Smilegate Megaport","0.0","每件HK$8.00-HK$788.00","2020-07-16","18452","https://play.google.com/store/apps/details?id=com.stove.epic7.google"
"23","-14","Casual","糖果传奇","King","0.0","每件HK$8.00-HK$1,188.00","2020-07-02","15873","https://play.google.com/store/apps/details?id=com.king.candycrushsaga"
"24","-20","Action","DRAGON BALL Z -七龍珠爆裂激戰-","BANDAI NAMCO Entertainment Inc.","0.0","每件HK$8.00-HK$398.00","2020-07-06","15559","https://play.google.com/store/apps/details?id=com.bandainamcogames.dbzdokkanww"
"25","+65","Card","Fate/Grand Order","Komoe","0.0","每件HK$8.00-HK$618.00","2020-07-10","15372","https://play.google.com/store/apps/details?id=com.xiaomeng.fategrandorder"
"26","-1","Strategy","列王的纷争 : 周年庆典-全新骑士系统","Elex Wireless","0.0","每件HK$8.00-HK$3,088.00","2020-07-16","15331","https://play.google.com/store/apps/details?id=com.hcg.cok.gp"
"27","-3","Adventure","真三國大戰2","株式会社 GAE_HK","0.0","每件HK$8.00-HK$769.00","2020-06-20","13964","https://play.google.com/store/apps/details?id=com.sangoku2.android"
"28","-","Role Playing","Dragalia Lost ～失落的龙约～","Nintendo Co., Ltd.","0.0","每件HK$8.00-HK$618.00","2020-06-17","13599","https://play.google.com/store/apps/details?id=com.nintendo.zaga"
"29","-8","Strategy","叫我萬歲爺——皇帝宮廷養成手遊","Clicktouch Co., Ltd.","0.0","每件HK$8.00-HK$3,099.00","2020-07-25","13531","https://play.google.com/store/apps/details?id=com.wsy.google.hk.wansuiye"
"30","-13","Strategy","新三國志手機版-光榮特庫摩授權","BBGame HK","0.0","每件HK$15.00-HK$788.00","2020-07-21","13512","https://play.google.com/store/apps/details?id=com.bbgame.sgzapk.hk"
"31","+186","Role Playing","AxE: Alliance vs Empire","NEXON Company","0.0","$0.99 - $99.99 per item","2020-02-27","12620","https://play.google.com/store/apps/details?id=com.nexon.axe.global"
"32","+2","Productivity","Google One","Google LLC","0.0","每件HK$8.00-HK$1,199.00","2020-07-23","11071","https://play.google.com/store/apps/details?id=com.google.android.apps.subscriptions.red"
"33","+9","Role Playing","黑色沙漠 MOBILE","PEARL ABYSS","0.0","$0.99 - $89.99 per item","2020-02-25","10461","https://play.google.com/store/apps/details?id=com.pearlabyss.blackdesertm.tw2"
"34","-21","Role Playing","新神鵰俠侶-金庸武俠大世界","BBGame HK","0.0","$0.99 - $99.99 per item","2019-08-15","10129","https://play.google.com/store/apps/details?id=com.bbgame.googlech.hk"
"35","+17","Role Playing","死神BLEACH-正版授權手遊","Kimi Entertainment","0.0","","2019-01-07","10064","https://play.google.com/store/apps/details?id=com.kimi.ggplay.bleachtw"
"36","+4","Strategy","末日争霸","GAME FOCUS NETWORK LIMITED","0.0","每件HK$8.00-HK$2,358.00","2020-07-20","10025","https://play.google.com/store/apps/details?id=com.longtech.lastwars.gp"
"37","+106","Role Playing","陰陽師Onmyoji - 和風幻想RPG","NetEase Games","0.0","每件HK$8.00-HK$788.00","2020-07-16","9530","https://play.google.com/store/apps/details?id=com.netease.onmyoji.na"
"38","-1","Role Playing","一个官人一个妻 - 真爱唯一","heyyogame","0.0","每件HK$7.00-HK$799.00","2020-07-08","8940","https://play.google.com/store/apps/details?id=com.heyyogame.gd"
"39","+76","Simulation","Fire Emblem Heroes","Nintendo Co., Ltd.","0.0","每件HK$15.00-HK$588.00","2020-06-30","8392","https://play.google.com/store/apps/details?id=com.nintendo.zaba"
"40","-11","Role Playing","天堂2：革命","Netmarble","0.0","每件HK$8.00-HK$788.00","2020-07-21","8357","https://play.google.com/store/apps/details?id=com.netmarble.revolutionthm"
"41","-11","Action","荒野乱斗","Supercell","0.0","每件HK$8.00-HK$788.00","2020-07-08","8213","https://play.google.com/store/apps/details?id=com.supercell.brawlstars"
"42","+9","Action","崩壞3rd","SU, YU-WEI","0.0","每件HK$8.00-HK$779.00","2020-06-19","8032","https://play.google.com/store/apps/details?id=com.miHoYo.bh3tw"
"43","-12","Strategy","部落冲突:皇室战争(Clash Royale)","Supercell","0.0","每件HK$8.00-HK$788.00","2020-04-17","7738","https://play.google.com/store/apps/details?id=com.supercell.clashroyale"
"44","-1","Strategy","黑道風雲：老大你來做","YottaGames","0.0","每件HK$8.00-HK$788.00","2020-07-24","7467","https://play.google.com/store/apps/details?id=com.game168.gameofmafia"
"45","+108","Card","將星物語-超佛系の三國育成手遊","Eskyfun Entertainment Network Limited","0.0","","2019-07-17","7273","https://play.google.com/store/apps/details?id=com.eskyfun.wddggp"
"46","+8","Role Playing","漫威 未来之战","Netmarble","0.0","每件HK$8.00-HK$788.00","2020-06-30","7236","https://play.google.com/store/apps/details?id=com.netmarble.mherosgb"
"47","-28","Action","怪物彈珠 - RPG手機遊戲","XFLAG, Inc.","0.0","每件HK$8.00-HK$788.00","2020-07-14","7016","https://play.google.com/store/apps/details?id=jp.co.mixi.monsterstrikeTW"
"48","+9","Casino","富豪娱乐城 - 免费老虎机，麻雀，德州扑克，斗地主，百家乐，21点，骰宝","ME2ON","0.0","每件HK$7.90-HK$3,099.00","2020-07-23","6982","https://play.google.com/store/apps/details?id=com.memoriki.fullhousecasino"
"49","+28","Role Playing","焚情訣","springgame","0.0","$0.99 - $99.99 per item","2019-11-21","6938","https://play.google.com/store/apps/details?id=com.fqj.twgp"
"50","-23","Role Playing","ANOTHER EDEN 穿越時空的貓","WFS, Inc.","0.0","每件HK$8.00-HK$618.00","2020-07-14","6924","https://play.google.com/store/apps/details?id=games.wfs.anothereden"
"51","-16","Role Playing","Idle Heroes","DHGAMES","0.0","每件HK$8.00-HK$779.00","2020-06-08","6852","https://play.google.com/store/apps/details?id=com.droidhang.ad"
"52","-8","Adventure","鬼語迷城","G妹遊戲","0.0","每件HK$8.00-HK$788.00","2020-06-15","6845","https://play.google.com/store/apps/details?id=com.gm99.ylcs"
"53","-3","Action","聖鬥士星矢 小宇宙幻想傳","BANDAI NAMCO Entertainment Inc.","0.0","每件HK$8.00-HK$618.00","2020-07-15","6694","https://play.google.com/store/apps/details?id=com.bandainamcoent.seiyazbtw"
"54","+4","Strategy","帝國大海戰 - 全球海戰PVP策略手遊（航母戰艦戰機養成）","Special Gamez","0.0","每件HK$8.00-HK$2,369.00","2020-07-22","6616","https://play.google.com/store/apps/details?id=com.special.warship"
"55","+6","Simulation","戀與製作人","Joybomb Hong Kong Limited","0.0","每件HK$8.00-HK$788.00","2020-06-24","6446","https://play.google.com/store/apps/details?id=hk.com.joybomb.evol"
"56","+16","Casino","開局 (港式麻雀、碰槓牌、百家樂、21點、德州撲克、魚蝦蟹、大細、黃金馬、老虎機、接龍、輪盤)","Alta Multimedia Limited","0.0","每件HK$8.00-HK$988.00","2020-05-20","6301","https://play.google.com/store/apps/details?id=air.com.altamm.agames.mj13hk"
