"Rank","Change","Category","App","Publisher","Price","Inapp","Date","CRScore","URL(Address)"
"1","-","Arcade","Minecraft","Mojang","HK$53.00","每件HK$7.00-HK$389.00","2020-07-16","320000","https://play.google.com/store/apps/details?id=com.mojang.minecraftpe"
"2","+9","Role Playing","亘古幻想","ZigZaGame Inc.","HK$7.00","每件HK$8.00-HK$618.00","2020-07-02","114315","https://play.google.com/store/apps/details?id=com.zigzagame.evertale"
"3","-1","Simulation","迷你地铁","Dinosaur Polo Club","HK$8.00","","2019-12-23","110826","https://play.google.com/store/apps/details?id=nz.co.codepoint.minimetro"
"4","-1","Music","Cytus II","Rayark International Limited","HK$15.00","每件HK$8.00-HK$278.00","2020-07-10","57687","https://play.google.com/store/apps/details?id=com.rayark.cytus2"
"5","+11","Music & Audio","Poweramp Full Version Unlocker","Max MP","HK$38.88","","2020-01-20","54968","https://play.google.com/store/apps/details?id=com.maxmpz.audioplayer.unlock"
"6","+18","Tools","简易图库 Pro - 图片管理 & 编辑","Simple Mobile Tools","HK$8.00","","2020-06-18","50521","https://play.google.com/store/apps/details?id=com.simplemobiletools.gallery.pro"
"7","-3","Sports","NBA 2K19","2K, Inc.","HK$39.90","$0.99 - $49.99 per item","2019-03-07","39405","https://play.google.com/store/apps/details?id=com.t2ksports.nba2k19and"
"8","+2","Communication","WazzapMigrator","Nicola Beghin","HK$50.90","","2020-07-08","38762","https://play.google.com/store/apps/details?id=com.nbeghin.whatsappmigrator"
"9","+5","Sports","Football Manager 2019 Mobile","SEGA","HK$38.00","$0.99 - $14.99 per item","2019-07-31","35709","https://play.google.com/store/apps/details?id=football.manager.games.fm19.mobile"
"10","+3","Personalization","Nova Launcher Prime","TeslaCoil Software","HK$39.00","","2019-01-18","28087","https://play.google.com/store/apps/details?id=com.teslacoilsw.launcher.prime"
"11","+11","Role Playing","侠盗的心","Ninetail Games","HK$8.00","每件HK$8.00-HK$368.00","2020-06-03","24842","https://play.google.com/store/apps/details?id=com.ninetailgames.roguehearts.paid"
"12","-6","Card","枪与香蕉","Fabled Game","HK$8.00","每件HK$8.00-HK$69.90","2020-07-14","24071","https://play.google.com/store/apps/details?id=com.piratesoutlaws.fabledgame"
"13","+20","Racing","Rush Rally 3","Brownmonster Limited","HK$30.00","每件HK$19.90-HK$29.90","2020-07-10","22413","https://play.google.com/store/apps/details?id=brownmonster.app.game.rushrally3"
"14","-5","Photography","TouchRetouch","ADVA Soft","HK$15.49","","2020-07-13","21733","https://play.google.com/store/apps/details?id=com.advasoft.touchretouch"
"15","+659","Role Playing","Evoland 2","Playdigious","HK$69.90","","2020-03-19","21152","https://play.google.com/store/apps/details?id=com.playdigious.evoland2"
"16","+494","Medical","2021人体解剖学图谱： 完整的三维人体","Visible Body","HK$198.00","每件HK$60.90-HK$158.00","2020-03-19","20931","https://play.google.com/store/apps/details?id=com.visiblebody.atlas"
"17","+9","Video Players & Editors","MX Player Pro","MXP Media India (formerly J2 Interactive)","HK$46.00","","2020-07-22","20139","https://play.google.com/store/apps/details?id=com.mxtech.videoplayer.pro"
"18","+3","Adventure","Terraria","505 Games Srl","HK$39.90","","2019-11-07","18551","https://play.google.com/store/apps/details?id=com.and.games505.TerrariaPaid"
"19","-12","Simulation","Poly Bridge","Dry Cactus Limited","HK$8.00","","2018-04-17","18131","https://play.google.com/store/apps/details?id=com.drycactus.polybridge"
"20","+51","Strategy","三國志漢末霸業","ChengDu LongYou Tech","HK$78.00","","2020-06-23","17977","https://play.google.com/store/apps/details?id=com.longyoug.hmby"
"21","-9","Action","杀手：狙击。解锁史诗级枪只，射杀对手并称霸排行榜！(Hitman Sniper)","SQUARE ENIX LTD","HK$8.00","每件HK$8.00-HK$398.00","2020-07-15","17969","https://play.google.com/store/apps/details?id=com.squareenixmontreal.hitmansniperandroid"
"22","+3","Action","Grand Theft Auto: San Andreas","Rockstar Games","HK$53.00","","2019-04-13","16455","https://play.google.com/store/apps/details?id=com.rockstargames.gtasa"
"23","-15","Role Playing","Stardew Valley","Chucklefish Limited","HK$68.00","","2020-03-23","16355","https://play.google.com/store/apps/details?id=com.chucklefish.stardewvalley"
"24","-6","Strategy","DungeonMaker","GameCoaster","HK$23.00","每件HK$23.00-HK$339.00","2020-06-11","15331","https://play.google.com/store/apps/details?id=com.GameCoaster.DungeonMaker"
"25","-6","Simulation","Infinite Flight-飞行模拟器","Infinite Flight LLC","HK$39.90","每件HK$38.67-HK$628.00","2020-06-22","13980","https://play.google.com/store/apps/details?id=com.fds.infiniteflight"
"26","new","Simulation","百货商场物语2","Kairosoft Co.,Ltd","HK$39.99","","2020-07-21","13287","https://play.google.com/store/apps/details?id=net.kairosoft.android.depart2"
"27","-7","Strategy","王国保卫战：复仇 (Kingdom Rush Vengeance)","Ironhide Game Studio","HK$39.90","每件HK$15.00-HK$788.00","2020-07-17","13039","https://play.google.com/store/apps/details?id=com.ironhidegames.android.kingdomrush4"
"28","-","Role Playing","ICEY-艾希","X.D. Network","HK$23.00","","2018-08-29","12291","https://play.google.com/store/apps/details?id=com.fantablade.icey"
"29","+97","Strategy","《王国：新大陆》","Raw Fury","HK$80.90","","2020-05-27","12185","https://play.google.com/store/apps/details?id=nl.noio.kingdom"
"30","+10","Role Playing","Evoland","Playdigious","HK$9.90","","2019-09-17","10992","https://play.google.com/store/apps/details?id=air.com.shirogames.evoland12"
"31","-16","Simulation","Construction Simulator 3","astragon Entertainment GmbH","HK$38.00","每件HK$8.00-HK$178.00","2019-08-06","8956","https://play.google.com/store/apps/details?id=com.astragon.cs3"
"32","+34","Puzzle","Agent A - 伪装游戏","Yak & Co","HK$7.00","","2020-04-10","8837","https://play.google.com/store/apps/details?id=co.yakand.agentaapuzzleindisguise"
"33","+94","Education","Star Walk 2 - 天文指南和天空图: 随时随地观看星星，星座，行星和卫星","Vito Technology","HK$24.90","每件HK$7.00-HK$23.00","2020-05-05","8565","https://play.google.com/store/apps/details?id=com.vitotechnology.StarWalk2"
"34","-7","Strategy","Age of Civilizations II","Łukasz Jakowski","HK$25.00","","2018-12-20","8231","https://play.google.com/store/apps/details?id=age.of.civilizations2.jakowski.lukasz"
"35","+1","Action","Assassin's Creed Identity","Ubisoft Entertainment","HK$18.00","每件HK$15.00-HK$788.00","2018-11-07","8224","https://play.google.com/store/apps/details?id=com.ubisoft.assassinscreed.identity"
"36","+12","Productivity","ACR 证书","NLL","HK$24.00","","2018-01-30","7974","https://play.google.com/store/apps/details?id=com.nll.acr.license"
"37","-","Adventure","7Days : 决定了你的故事[轻小说文字冒险游戏]","Buff Studio Co.,Ltd.","HK$7.00","","2020-05-20","7916","https://play.google.com/store/apps/details?id=com.buffstudio.sevendays"
"38","-33","Action","INFINITY SOULS","只做一款独立游戏工作室","HK$13.00","$0.99 per item","2019-04-14","7797","https://play.google.com/store/apps/details?id=com.FourFire.InfiniteSoul"
"39","-4","Music","Muse Dash","X.D. Network","HK$23.00","每件HK$8.00-HK$209.00","2020-07-10","7672","https://play.google.com/store/apps/details?id=com.prpr.musedash"
"40","+34","Strategy","Kingdom Rush Origins","Ironhide Game Studio","HK$23.00","每件HK$8.00-HK$389.00","2020-07-01","7056","https://play.google.com/store/apps/details?id=com.ironhidegames.android.kingdomrushorigins"
"41","+3","Tools","SD女佣 专业版 - 解锁器","darken","HK$22.00","","2020-03-17","6988","https://play.google.com/store/apps/details?id=eu.thedarken.sdm.unlocker"
"42","-1","Books & Reference","靜讀天下專業版","Moon+","HK$39.90","","2020-05-22","6941","https://play.google.com/store/apps/details?id=com.flyersoft.moonreaderp"
"43","+24","Business","CamCard - 名片全能王 (中文簡繁日韓名片混合辨识)","INTSIG","HK$8.00","每件HK$18.00-HK$368.00","2020-07-20","6888","https://play.google.com/store/apps/details?id=com.intsig.BizCardReader"
"44","-14","Arcade","几何冲刺","RobTop Games","HK$13.00","","2017-11-15","6861","https://play.google.com/store/apps/details?id=com.robtopx.geometryjump"
"45","+20","Role Playing","CHRONO TRIGGER (Upgrade Ver.)","SQUARE ENIX Co.,Ltd.","HK$85.90","","2018-06-12","6602","https://play.google.com/store/apps/details?id=com.square_enix.android_googleplay.chrono"
"46","+67","Casual","狼人殺單機版","李晔","HK$8.00","","2019-04-02","6531","https://play.google.com/store/apps/details?id=com.HS.WerewolfStandAloneFCN"
"47","+6","Video Players & Editors","nPlayer","Newin Inc.","HK$38.00","","2019-12-20","6419","https://play.google.com/store/apps/details?id=com.newin.nplayer.pro"
"48","+11","Role Playing","監獄人生 RPG","NobStudio","HK$27.53","","2018-09-19","6278","https://play.google.com/store/apps/details?id=com.nobstudio.chengshuwan.prisonLifeRPG"
"49","+76","Adventure","被囚禁的掌心 Refrain","CAPCOM CO., LTD.","HK$23.00","每件HK$8.00-HK$68.00","2020-04-30","5880","https://play.google.com/store/apps/details?id=jp.co.capcom.palmRcn"
"50","+46","Adventure","Don't Starve: Pocket Edition","Klei Entertainment Inc.","HK$38.00","","2020-03-12","5648","https://play.google.com/store/apps/details?id=com.kleientertainment.doNotStarvePocket"
"51","-8","Puzzle","纪念碑谷2","ustwo games","HK$38.00","","2020-01-23","5608","https://play.google.com/store/apps/details?id=com.ustwo.monumentvalley2"
"52","+30","Simulation","夏日水上乐园物语","Kairosoft Co.,Ltd","HK$39.99","","2018-09-26","5537","https://play.google.com/store/apps/details?id=net.kairosoft.android.pool"
"53","-14","Tools","Tasker","joaomgcd","HK$29.99","","2020-02-15","5414","https://play.google.com/store/apps/details?id=net.dinglisch.android.taskerm"
"54","+33","Tools","Little Magnet BT Pro","Eleven Chen","HK$9.90","","2020-01-21","5382","https://play.google.com/store/apps/details?id=io.github.skyhacker2.magnetsearchpro"
"55","new","Strategy","僵尸之夜恐怖 - 屡获殊荣 殭屍 感染游戏","Plug in Digital","HK$60.90","","2020-03-25","5262","https://play.google.com/store/apps/details?id=com.pid.znt"
"56","+20","Puzzle","The Room: Old Sins","NetEase Games","HK$38.00","","2020-05-27","5255","https://play.google.com/store/apps/details?id=com.FireproofStudios.ma81"
"57","+12","Arcade","Grand Theft Auto: Vice City","Rockstar Games","HK$38.00","","2019-02-06","5239","https://play.google.com/store/apps/details?id=com.rockstargames.gtavc"
"58","-7","Card","Reigns: Game of Thrones","DevolverDigital","HK$29.90","","2020-07-20","5211","https://play.google.com/store/apps/details?id=com.devolver.reignsGot"
"59","-28","Strategy","Bloons TD 6","ninja kiwi","HK$39.90","每件HK$8.00-HK$409.00","2020-07-21","5155","https://play.google.com/store/apps/details?id=com.ninjakiwi.bloonstd6"
"60","-8","Puzzle","Florence","Annapurna Interactive","HK$23.00","","2020-06-17","5060","https://play.google.com/store/apps/details?id=com.mountains.feathertop"
"61","+24","Arcade","Peace, Death!","AZAMATIKA","HK$8.00","","2020-05-11","4983","https://play.google.com/store/apps/details?id=cc.peacedeath.peacedeath"
"62","-13","Role Playing","魔女之泉3","Kiwiwalks Co.,Ltd.","HK$33.00","","2020-07-10","4958","https://play.google.com/store/apps/details?id=com.kiwiwalks.witchspring3"
"63","-7","Puzzle","Monument Valley","ustwo games","HK$29.90","每件HK$18.94","2020-01-23","4933","https://play.google.com/store/apps/details?id=com.ustwo.monumentvalley"
"64","-","Strategy","Kingdom Rush Frontiers","Ironhide Game Studio","HK$15.00","每件HK$8.00-HK$389.00","2020-07-02","4908","https://play.google.com/store/apps/details?id=com.ironhidegames.android.kingdomrushfrontiers"
"65","-27","Productivity","CamScanner (License)","INTSIG","HK$15.00","每件HK$38.00-HK$388.00","2020-07-23","4768","https://play.google.com/store/apps/details?id=com.intsig.lic.camscanner"
"66","-12","Tools","电话录音机 Pro","Appliqato","HK$54.99","","2020-06-09","4640","https://play.google.com/store/apps/details?id=com.appstar.callrecorderpro"
"67","-10","Strategy","钢铁战队 (Iron Marines)","Ironhide Game Studio","HK$39.90","每件HK$8.00-HK$788.00","2020-07-07","4536","https://play.google.com/store/apps/details?id=com.ironhidegames.android.ironmarines"
"68","+5","Simulation","模拟城市：策略游戏 (Townsmen Premium)","HandyGames","HK$8.00","每件HK$8.00-HK$639.00","2020-03-10","4458","https://play.google.com/store/apps/details?id=com.hg.townsmen7"
"69","+39","Action","LEGO® Marvel Super Heroes","Warner Bros. International Enterprises","HK$38.00","每件HK$7.67-HK$77.44","2020-06-24","4398","https://play.google.com/store/apps/details?id=com.wb.lego.marvel"
"70","+16","Music & Audio","Onkyo HF Player Unlocker","Onkyo Corporation","HK$70.90","","2017-09-07","4327","https://play.google.com/store/apps/details?id=com.onkyo.jp.hfplayer_unlocker"
"71","-48","Strategy","破门而入","KillHouse Games","HK$33.90","","2020-05-11","4132","https://play.google.com/store/apps/details?id=com.khg.doorkickers"
"72","+8","Simulation","Hmmsim 2 - Train Simulator","Jeminie","HK$15.00","","2018-04-02","4117","https://play.google.com/store/apps/details?id=com.Jeminie.Hmmsim2"
"73","+29","Tools","NFC卡模拟专业版 (Root)","yuanwofei","HK$28.00","","2020-06-13","4015","https://play.google.com/store/apps/details?id=com.yuanwofei.cardemulator.pro"
"74","+83","Education","大家學標準日本語：初級本","Soyong Corp.","HK$29.90","每件HK$7.75-HK$69.76","2017-09-19","3941","https://play.google.com/store/apps/details?id=tw.com.soyong.minnajapan"
"75","+3","Puzzle","Where's My Water?","Disney","HK$15.00","每件HK$7.68-HK$38.70","2020-04-30","3932","https://play.google.com/store/apps/details?id=com.disney.WMW"
"76","+31","Music & Audio","USB Audio Player PRO","eXtream Software Development","HK$65.00","每件HK$16.90-HK$33.00","2020-07-21","3830","https://play.google.com/store/apps/details?id=com.extreamsd.usbaudioplayerpro"
"77","-19","Tools","Panda Gamepad Pro (BETA)","Panda Gaming Studio","HK$23.00","","2020-02-11","3806","https://play.google.com/store/apps/details?id=com.panda.gamepad"
"78","+70","Arcade","THE KING OF FIGHTERS '98","SNK CORPORATION","HK$23.00","","2017-03-21","3786","https://play.google.com/store/apps/details?id=com.snkplaymore.android007"
"79","-11","Simulation","箱庭铁道物语","Kairosoft Co.,Ltd","HK$39.99","每件HK$7.90-HK$8.00","2019-05-22","3763","https://play.google.com/store/apps/details?id=net.kairosoft.android.densha_en"
"80","-38","Puzzle","Lara Croft GO","SQUARE ENIX LTD","HK$8.00","每件HK$15.00","2018-07-05","3748","https://play.google.com/store/apps/details?id=com.squareenixmontreal.lcgo"
"81","+89","Role Playing","魔女之泉","Kiwiwalks Co.,Ltd.","HK$18.00","","2018-06-21","3580","https://play.google.com/store/apps/details?id=com.kiwiwalks.witchspring_lan_en"
"82","-35","Photography","SOVS - Composition Camera","SOVS Co., Ltd.","HK$8.00","","2020-01-16","3554","https://play.google.com/store/apps/details?id=me.sovs.sovs"
"83","+1","Maps & Navigations","Navigation Pro: Google Maps Navi on Samsung Watch","Smartwatch Studios","HK$29.99","","2020-07-12","3535","https://play.google.com/store/apps/details?id=smartwatchstudios.app.gears3navigation"
"84","-52","Action","Shadow of Death：黑暗骑士 - 火柴人战斗","Bravestars Games","HK$8.00","每件HK$8.00-HK$768.00","2020-06-19","3482","https://play.google.com/store/apps/details?id=com.Zonmob.Stickman.FightingGames.ShadowOfDeath"
"85","+34","Puzzle","Human Resource Machine","Tomorrow Corporation","HK$39.90","","2019-05-22","3460","https://play.google.com/store/apps/details?id=com.tomorrowcorporation.humanresourcemachine"
"86","+3","Tools","KWGT Kustom Widget Pro Key","Kustom Industries","HK$38.00","","2019-07-26","3414","https://play.google.com/store/apps/details?id=org.kustom.widget.pro"
"87","-53","Card","洛菲斯Roguelike：卡牌RPG，黑暗地牢生存游戏","DreamSky","HK$8.00","每件HK$8.00-HK$119.00","2020-07-21","3344","https://play.google.com/store/apps/details?id=me.dream.lophisroguelikepro"
"88","-33","Simulation","Fluid Simulation - Trippy Stress Reliever","Pavel Dobryakov","HK$18.00","","2020-06-29","3332","https://play.google.com/store/apps/details?id=games.paveldogreat.fluidsim"
"89","+33","Racing","Need for Speed™ Most Wanted","ELECTRONIC ARTS","HK$38.00","每件HK$23.00-HK$198.00","2018-12-20","3315","https://play.google.com/store/apps/details?id=com.ea.games.nfs13_row"
"90","-28","Photography","FiLMiC Pro","FiLMiC Inc.","HK$118.00","每件HK$109.00","2020-07-15","3273","https://play.google.com/store/apps/details?id=com.filmic.filmicpro"
"91","+47","Strategy","末日方舟（无广告版）","DigiPotato Studio","HK$39.90","","2020-06-12","3255","https://play.google.com/store/apps/details?id=com.HuaYiGame.DeliveryFromThePain.GooglePlay"
"92","+8","Simulation","This Is the Police","HandyGames","HK$59.90","","2019-11-27","3216","https://play.google.com/store/apps/details?id=com.hg.titp"
"93","+176","Personalization","Poppin图标包","Bludocs","HK$8.00","","2020-06-27","3061","https://play.google.com/store/apps/details?id=bludocs.iconpack.poppin"
"94","new","Tools","iCam - Webcam Video Streaming","SKJM LLC","HK$38.72","","2016-10-07","2977","https://play.google.com/store/apps/details?id=com.skjm.icam"
"95","+34","Productivity","DigiCal+ 中文行事历","Digibites","HK$29.90","","2016-06-16","2948","https://play.google.com/store/apps/details?id=com.digibites.calendarplus"
"96","+66","Action","Grand Theft Auto III","Rockstar Games","HK$38.00","","2019-06-10","2939","https://play.google.com/store/apps/details?id=com.rockstar.gta3"
"97","-9","Personalization","Pure 轻雨 - Icon Pack","FloatStar","HK$9.90","","2020-04-15","2918","https://play.google.com/store/apps/details?id=me.morirain.dev.iconpack.pure"
"98","+123","Strategy","Zombicide: Tactics & Shotguns","Asmodee  Digital","HK$39.90","$0.99 - $2.99 per item","2019-07-10","2905","https://play.google.com/store/apps/details?id=com.asmodeedigital.zombicidev2"
"99","-22","Business","Package Disabler Pro+ (Samsung)","policedeveloper","HK$23.00","","2018-11-20","2895","https://play.google.com/store/apps/details?id=com.elmklmsamsung.batteryaddon"
"100","-55","Casual","游戏开发物语","Kairosoft Co.,Ltd","HK$19.90","","2020-02-25","2802","https://play.google.com/store/apps/details?id=net.kairosoft.android.gamedev3en"
"101","-51","Simulation","This War of Mine: Stories - Father's Promise","11 bit studios","HK$14.90","","2019-07-02","2801","https://play.google.com/store/apps/details?id=com.elevenbitstudios.twomstoriesmobile"
"102","+238","Music & Audio","PowerAudio Pro Music Player","PowerAudio Team","HK$8.00","","2020-07-12","2772","https://play.google.com/store/apps/details?id=xsoftstudio.musicplayer.pro"
"103","+177","Strategy","Empire Warriors TD Premium: 高级塔防游戏 RPG","ZITGA","HK$8.00","每件HK$8.00-HK$789.00","2020-07-22","2668","https://play.google.com/store/apps/details?id=com.zitga.empire.warriors.td.tower.defense"
"104","+40","Puzzle","The Room Three","NetEase Games","HK$29.90","","2018-06-06","2663","https://play.google.com/store/apps/details?id=com.netease.ms3"
"105","-15","Card","Reigns","DevolverDigital","HK$23.00","","2019-10-15","2636","https://play.google.com/store/apps/details?id=com.devolver.reigns"
"106","+6","Simulation","Getting Over It with Bennett Foddy","Noodlecake Studios Inc","HK$39.90","","2020-05-28","2626","https://play.google.com/store/apps/details?id=com.noodlecake.gettingoverit"
"107","+9","Books & Reference","WolframAlpha","Wolfram Group","HK$23.00","每件HK$55.90","2020-06-05","2610","https://play.google.com/store/apps/details?id=com.wolfram.android.alpha"
"108","+121","Photography","Moment Pro Camera","Moment, Inc.","HK$29.90","","2019-12-11","2524","https://play.google.com/store/apps/details?id=com.shopmoment.momentprocamera"
"109","+96","Racing","F1 2016","Codemasters Software Company Ltd","HK$15.00","","2017-01-06","2475","https://play.google.com/store/apps/details?id=com.codemasters.f12016"
"110","-19","Action","PPSSPP Gold - PSP emulator","Henrik Rydgård","HK$34.90","","2020-07-07","2370","https://play.google.com/store/apps/details?id=org.ppsspp.ppssppgold"
"111","-6","Personalization","Watch Face -WatchMaker Premium for Android Wear OS","androidslide","HK$60.90","每件HK$8.00-HK$85.90","2017-06-14","2267","https://play.google.com/store/apps/details?id=slide.watchFrenzy.premium"
"112","+84","Simulation","Truck Simulator PRO Europe","Mageeks Apps & Games","HK$38.00","每件HK$23.00-HK$308.00","2018-08-03","2254","https://play.google.com/store/apps/details?id=com.mageeks.android.trucksim18"
"113","-38","Arcade","Fruit Ninja Classic","Halfbrick Studios","HK$8.00","每件HK$7.27-HK$381.16","2020-07-24","2239","https://play.google.com/store/apps/details?id=com.halfbrick.fruitninja"
"114","+51","Simulation","建筑模拟器 2014","astragon Entertainment GmbH","HK$8.00","每件HK$9.43-HK$264.92","2015-04-02","2208","https://play.google.com/store/apps/details?id=com.astragon.cs2014"
"115","+142","Adventure","60 Seconds! Atomic Adventure","Robot Gentleman","HK$29.90","","2020-05-05","2208","https://play.google.com/store/apps/details?id=com.robotgentleman.game60seconds"
"116","+444","Personalization","Meeye 圖標包 - 簡單風格 MeeGo 方圓狀圖標","Yeye the Devil","HK$8.00","每件HK$8.00-HK$34.90","2020-07-13","2196","https://play.google.com/store/apps/details?id=com.yeyebbc.play.meeye.iconpack"
"117","+46","Productivity","QR扫描仪 & 条形码扫描仪 (Pro)","TeaCapps","HK$24.00","","2020-06-01","2195","https://play.google.com/store/apps/details?id=com.teacapps.barcodescanner.pro"
"118","-24","Puzzle","Hitman GO","SQUARE ENIX LTD","HK$8.00","每件HK$8.00-HK$38.00","2018-07-05","2189","https://play.google.com/store/apps/details?id=com.squareenixmontreal.hitmango"
"119","+52","Video Players & Editors","小影PRO:最强大影片剪輯/幻燈片程式 HD自拍/貼圖/字幕","QuVideo Inc. Best Video Editor & Video Maker App","HK$24.90","","2019-08-01","2108","https://play.google.com/store/apps/details?id=com.quvideo.xiaoying.pro"
"120","+82","Lifestyle","斗数妙算 2021-紫微斗数 (无广告_专业版)","Shih Chang","HK$149.00","","2020-07-18","2104","https://play.google.com/store/apps/details?id=com.shihchang.ape17.astrology_no_advertising"
"121","-51","Adventure","Rusty Lake: Roots","Rusty Lake","HK$24.90","","2018-09-29","2096","https://play.google.com/store/apps/details?id=air.com.RustyLake.RustyLakeRoots"
"122","+54","Productivity","Unicorn Blocker:Adblocker, Fast & Private","Unicorn Soft, Inc.","HK$14.90","","2020-04-18","2082","https://play.google.com/store/apps/details?id=kr.co.lylstudio.unicorn"
"123","+598","Board","Carcassonne: Official Board Game -Tiles & Tactics","Asmodee  Digital","HK$39.90","每件HK$8.00-HK$24.90","2020-01-08","2047","https://play.google.com/store/apps/details?id=com.asmodeedigital.carcassonne"
"124","+67","Tools","的士筆試+地方筆試 Pro","Solusworks Limited","HK$49.90","","2019-12-13","2035","https://play.google.com/store/apps/details?id=kh.taxitestpaid"
"125","-53","Lifestyle","論八字(實用)","Windsails","HK$66.88","","2019-06-06","1960","https://play.google.com/store/apps/details?id=gz.aas.calc8wordsp"
"126","+66","Role Playing","魔女之泉2","Kiwiwalks Co.,Ltd.","HK$29.90","","2016-12-31","1955","https://play.google.com/store/apps/details?id=com.kiwiwalks.witchspringlunaml"
"127","+110","Simulation","Pocket City: 袖珍城市","Codebrew Games","HK$29.90","","2020-05-31","1919","https://play.google.com/store/apps/details?id=com.codebrewgames.pocketcitygame"
