"Rank","Change","Category","App","Publisher","Price","Inapp","Date","CRScore","URL(Address)"
"1","-","Strategy","聖鬥士星矢：覺醒","GameSword","0.0","每件HK$9.00-HK$868.00","2020-04-30","295044","https://play.google.com/store/apps/details?id=com.tencent.tmgp.ssktw"
"2","+1","Role Playing","叫我官老爺 - 原創宮廷模擬當官手遊","CHUANG COOL ENTERTAINMENT","0.0","每件HK$8.00-HK$743.00","2020-07-24","97525","https://play.google.com/store/apps/details?id=com.szckhd.jwgly.azfanti"
"3","+7","Strategy","萬國覺醒-RoK","Lilith  Games","0.0","每件HK$7.00-HK$1,708.00","2020-07-09","91441","https://play.google.com/store/apps/details?id=com.lilithgame.roc.gp"
"4","+1","Puzzle","神魔之塔","Mad Head Limited","0.0","每件HK$8.00-HK$648.00","2020-07-24","78638","https://play.google.com/store/apps/details?id=com.madhead.tos.zh"
"5","-3","Entertainment","线上抓娃娃机「抓乐霸」","CyberStep, Inc.","0.0","每件HK$44.00-HK$1,760.00","2020-02-19","71152","https://play.google.com/store/apps/details?id=com.cyberstep.toreba.android"
"6","-2","Role Playing","風色童話","X-Legend Entertainment Co., Ltd.","0.0","每件HK$8.00-HK$788.00","2020-07-16","53630","https://play.google.com/store/apps/details?id=com.xlegend.laplace.hk"
"7","+47","Action","DRAGON BALL Z -七龍珠爆裂激戰-","BANDAI NAMCO Entertainment Inc.","0.0","每件HK$8.00-HK$398.00","2020-07-06","40189","https://play.google.com/store/apps/details?id=com.bandainamcogames.dbzdokkanww"
"8","+26","Role Playing","漫威 未来之战","Netmarble","0.0","每件HK$8.00-HK$788.00","2020-06-30","38438","https://play.google.com/store/apps/details?id=com.netmarble.mherosgb"
"9","+3","Action","PUBG MOBILE-全新地圖：LIVIK","Tencent Games","0.0","每件HK$8.00-HK$1,559.00","2020-07-07","34778","https://play.google.com/store/apps/details?id=com.tencent.ig"
"10","-3","Card","Fate/Grand Order","Komoe","0.0","每件HK$8.00-HK$618.00","2020-07-10","34609","https://play.google.com/store/apps/details?id=com.xiaomeng.fategrandorder"
"11","+2","Action","第五人格-2週年","NetEase Games","0.0","每件HK$8.00-HK$788.00","2020-07-03","32423","https://play.google.com/store/apps/details?id=com.netease.idv.googleplay"
"12","new","Role Playing","不休的烏拉拉","Longcheng Ltd.","0.0","$0.99 per item","2019-09-24","30785","https://play.google.com/store/apps/details?id=tw.txwy.and.wll"
"13","-2","Action","Garena 傳說對決：刀劍神域合作始動","Garena Games Online","0.0","每件HK$8.00-HK$788.00","2020-06-15","29188","https://play.google.com/store/apps/details?id=com.garena.game.kgtw"
"14","-6","Racing","Garena 極速領域：全新進化","Garena Games Online","0.0","每件HK$8.00-HK$788.00","2020-05-26","28991","https://play.google.com/store/apps/details?id=com.garena.game.fctw"
"15","-6","Role Playing","LifeAfter-明日之后","NetEase Games","0.0","每件HK$8.00-HK$788.00","2020-05-26","26924","https://play.google.com/store/apps/details?id=com.netease.mrzhna"
"16","+39","Action","崩壞3rd","SU, YU-WEI","0.0","每件HK$8.00-HK$779.00","2020-06-19","24896","https://play.google.com/store/apps/details?id=com.miHoYo.bh3tw"
"17","+14","Role Playing","Dragalia Lost ～失落的龙约～","Nintendo Co., Ltd.","0.0","每件HK$8.00-HK$618.00","2020-06-17","19733","https://play.google.com/store/apps/details?id=com.nintendo.zaga"
"18","-12","Role Playing","夢幻模擬戰","GameBeans Ltd.","0.0","每件HK$8.00-HK$788.00","2020-07-13","16712","https://play.google.com/store/apps/details?id=com.gamebeans.mhmnz"
"19","+10","Role Playing","第七史诗","Smilegate Megaport","0.0","每件HK$8.00-HK$788.00","2020-07-16","16509","https://play.google.com/store/apps/details?id=com.stove.epic7.google"
"20","+1","Strategy","叫我萬歲爺——皇帝宮廷養成手遊","Clicktouch Co., Ltd.","0.0","每件HK$8.00-HK$3,099.00","2020-07-25","16207","https://play.google.com/store/apps/details?id=com.wsy.google.hk.wansuiye"
"21","-3","Strategy","守望黎明","Long Tech Network Limited","0.0","每件HK$8.00-HK$1,399.00","2020-07-16","16169","https://play.google.com/store/apps/details?id=com.more.dayzsurvival.gp"
"22","-","Strategy","王国纪元 (Lords Mobile)","IGG.COM","0.0","每件HK$7.00-HK$1,588.00","2020-06-12","16119","https://play.google.com/store/apps/details?id=com.igg.android.lordsmobile"
"23","-3","Strategy","列王的纷争 : 周年庆典-全新骑士系统","Elex Wireless","0.0","每件HK$8.00-HK$3,088.00","2020-07-16","15082","https://play.google.com/store/apps/details?id=com.hcg.cok.gp"
"24","-5","Role Playing","勇者與龍之森","9SplayDeveloper","0.0","","2019-10-01","15009","https://play.google.com/store/apps/details?id=com.a.one.wzhk"
"25","-11","Casual","糖果传奇","King","0.0","每件HK$8.00-HK$1,188.00","2020-07-02","14338","https://play.google.com/store/apps/details?id=com.king.candycrushsaga"
"26","+2","Adventure","真三國大戰2","株式会社 GAE_HK","0.0","每件HK$8.00-HK$769.00","2020-06-20","14065","https://play.google.com/store/apps/details?id=com.sangoku2.android"
"27","+3","Strategy","末日争霸","GAME FOCUS NETWORK LIMITED","0.0","每件HK$8.00-HK$2,358.00","2020-07-20","13134","https://play.google.com/store/apps/details?id=com.longtech.lastwars.gp"
"28","-5","Productivity","Google One","Google LLC","0.0","每件HK$8.00-HK$1,199.00","2020-07-23","12875","https://play.google.com/store/apps/details?id=com.google.android.apps.subscriptions.red"
"29","-5","Sports","Captain Tsubasa: Dream Team","KLab","0.0","每件HK$8.00-HK$618.00","2020-06-26","11712","https://play.google.com/store/apps/details?id=com.klab.captain283.global"
"30","-14","Adventure","Pokémon GO","Niantic, Inc.","0.0","每件HK$8.00-HK$788.00","2020-07-23","11646","https://play.google.com/store/apps/details?id=com.nianticlabs.pokemongo"
"31","-16","Sports","BFB","nxTomo Games Ltd.","0.0","每件HK$7.00-HK$1,225.00","2020-05-18","10959","https://play.google.com/store/apps/details?id=com.nxtomo.bfbhk"
"32","-6","Role Playing","閃耀暖暖","Papergames","0.0","每件HK$8.00-HK$788.00","2020-03-31","10753","https://play.google.com/store/apps/details?id=com.papegames.nn4.tw"
"33","-16","Action","DRAGON BALL LEGENDS -七龍珠 激戰傳說-","BANDAI NAMCO Entertainment Inc.","0.0","每件HK$8.00-HK$618.00","2020-07-15","10732","https://play.google.com/store/apps/details?id=com.bandainamcoent.dblegends_ww"
"34","-2","Strategy","新三國志手機版-光榮特庫摩授權","BBGame HK","0.0","每件HK$15.00-HK$788.00","2020-07-21","9656","https://play.google.com/store/apps/details?id=com.bbgame.sgzapk.hk"
"35","+130","Role Playing","少女前线","Longcheng Ltd.","0.0","每件HK$8.00-HK$788.00","2020-06-19","9589","https://play.google.com/store/apps/details?id=tw.txwy.and.snqx"
"36","-","Role Playing","一个官人一个妻 - 真爱唯一","heyyogame","0.0","每件HK$7.00-HK$799.00","2020-07-08","9489","https://play.google.com/store/apps/details?id=com.heyyogame.gd"
"37","-12","Role Playing","逍遙群俠傳Online","Mover Games Limited","0.0","$2.99 - $199.99 per item","2019-10-15","9138","https://play.google.com/store/apps/details?id=com.mover.twxkfy"
"38","+223","Role Playing","天空之門-首款萬人天空激戰鉅作","Game Dreamer Limited","0.0","","2019-08-19","8998","https://play.google.com/store/apps/details?id=com.gamedreamer.tkzm"
"39","+4","Role Playing","焚情訣","springgame","0.0","$0.99 - $99.99 per item","2019-11-21","8670","https://play.google.com/store/apps/details?id=com.fqj.twgp"
"40","+27","Role Playing","AFK Arena","Lilith  Games","0.0","每件HK$8.00-HK$2,349.00","2020-07-23","8578","https://play.google.com/store/apps/details?id=com.lilithgame.hgame.gp"
"41","-8","Role Playing","新神鵰俠侶-金庸武俠大世界","BBGame HK","0.0","$0.99 - $99.99 per item","2019-08-15","8024","https://play.google.com/store/apps/details?id=com.bbgame.googlech.hk"
"42","-3","Role Playing","超異域公主連結！Re:Dive","So-net Entertainment Taiwan Limited","0.0","每件HK$8.00-HK$2,558.00","2020-07-01","7886","https://play.google.com/store/apps/details?id=tw.sonet.princessconnect"
"43","-2","Strategy","部落冲突:皇室战争(Clash Royale)","Supercell","0.0","每件HK$8.00-HK$788.00","2020-04-17","7881","https://play.google.com/store/apps/details?id=com.supercell.clashroyale"
"44","+69","Role Playing","約會大作戰：精靈再臨","MOONWALK  HK Co.,Ltd.","0.0","","2020-01-07","7808","https://play.google.com/store/apps/details?id=com.heartsnet.dal.tw"
"45","-10","Role Playing","牧羊人之心","ShadowMoon","0.0","$0.99 - $99.99 per item","2019-10-25","7695","https://play.google.com/store/apps/details?id=com.funplus.myrzx"
"46","-","Role Playing","天堂2：革命","Netmarble","0.0","每件HK$8.00-HK$788.00","2020-07-21","7612","https://play.google.com/store/apps/details?id=com.netmarble.revolutionthm"
"47","-7","Strategy","黑道風雲：老大你來做","YottaGames","0.0","每件HK$8.00-HK$788.00","2020-07-24","7423","https://play.google.com/store/apps/details?id=com.game168.gameofmafia"
"48","new","Role Playing","妖神記-終極獸化の章","Mover Games Limited","0.0","","2019-09-18","7230","https://play.google.com/store/apps/details?id=com.mover.twysj"
"49","-4","Casino","富豪娱乐城 - 免费老虎机，麻雀，德州扑克，斗地主，百家乐，21点，骰宝","ME2ON","0.0","每件HK$7.90-HK$3,099.00","2020-07-23","7042","https://play.google.com/store/apps/details?id=com.memoriki.fullhousecasino"
"50","-1","Strategy","真龍霸業","G妹遊戲","0.0","$0.99 - $99.99 per item","2020-01-03","6910","https://play.google.com/store/apps/details?id=com.gm99.zlby"
